# Field minima and maxima
# Time            	field             	min               	location(min)     	processor         	max               	location(max)     	processor         
0.18180773933     	k                 	2.9357656791e-03	(1.7113286872e+00 1.0024946065e-01 1.5032020099e+00)	4	1.1055279372e+02	(4.6951852773e+00 1.1251759113e+00 2.0754171856e+00)	5
0.18180773933     	epsilon           	3.4296355808e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.3364647392e+04	(5.5801987045e+00 1.2244403424e+00 2.7278628150e+00)	7
0.181841935308    	k                 	2.9357773351e-03	(1.7113286872e+00 1.0024946065e-01 1.5032020099e+00)	4	1.1071684050e+02	(4.6951852773e+00 1.1251759113e+00 2.0754171856e+00)	5
0.181841935308    	epsilon           	3.4295820373e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.3303470044e+04	(5.5801987045e+00 1.2244403424e+00 2.7278628150e+00)	7
0.181876131287    	k                 	2.9357985430e-03	(1.7113286872e+00 1.0024946065e-01 1.5032020099e+00)	4	1.1089327655e+02	(4.6951852773e+00 1.1251759113e+00 2.0754171856e+00)	5
0.181876131287    	epsilon           	3.4295284311e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.3238141067e+04	(5.5801987045e+00 1.2244403424e+00 2.7278628150e+00)	7
0.181910391909    	k                 	2.9358279973e-03	(1.7113286872e+00 1.0024946065e-01 1.5032020099e+00)	4	1.1108832811e+02	(4.6951852773e+00 1.1251759113e+00 2.0754171856e+00)	5
0.181910391909    	epsilon           	3.4294747885e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.3168649804e+04	(5.5801987045e+00 1.2244403424e+00 2.7278628150e+00)	7
0.18194465253     	k                 	2.9358640957e-03	(1.7113286872e+00 1.0024946065e-01 1.5032020099e+00)	4	1.1130168021e+02	(4.6951852773e+00 1.1251759113e+00 2.0754171856e+00)	5
0.18194465253     	epsilon           	3.4294210827e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.3095813645e+04	(5.5801987045e+00 1.2244403424e+00 2.7278628150e+00)	7
0.181978978286    	k                 	2.9359050860e-03	(1.7113286872e+00 1.0024946065e-01 1.5032020099e+00)	4	1.1152777763e+02	(4.6951852773e+00 1.1251759113e+00 2.0754171856e+00)	5
0.181978978286    	epsilon           	3.4293673405e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.3021149798e+04	(5.5801987045e+00 1.2244403424e+00 2.7278628150e+00)	7
0.182013304041    	k                 	2.9359488386e-03	(1.7113286872e+00 1.0024946065e-01 1.5032020099e+00)	4	1.1175635870e+02	(4.6951852773e+00 1.1251759113e+00 2.0754171856e+00)	5
0.182013304041    	epsilon           	3.4293135347e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.2946141871e+04	(5.5801987045e+00 1.2244403424e+00 2.7278628150e+00)	7
0.182047629797    	k                 	2.8890392024e-03	(4.5614621044e+00 4.7152359910e-02 2.4520710923e+00)	5	1.1197728956e+02	(4.6951852773e+00 1.1251759113e+00 2.0754171856e+00)	5
0.182047629797    	epsilon           	3.4292597299e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.2872087435e+04	(5.5801987045e+00 1.2244403424e+00 2.7278628150e+00)	7
0.182082021311    	k                 	2.7677613101e-03	(4.5614621044e+00 4.7152359910e-02 2.4520710923e+00)	5	1.1218273038e+02	(4.6951852773e+00 1.1251759113e+00 2.0754171856e+00)	5
0.182082021311    	epsilon           	3.4292058885e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.2799515503e+04	(5.5801987045e+00 1.2244403424e+00 2.7278628150e+00)	7
0.182116412824    	k                 	2.6424379020e-03	(4.5614621044e+00 4.7152359910e-02 2.4520710923e+00)	5	1.1236847574e+02	(4.6951852773e+00 1.1251759113e+00 2.0754171856e+00)	5
0.182116412824    	epsilon           	3.4291519830e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.2728263579e+04	(5.5801987045e+00 1.2244403424e+00 2.7278628150e+00)	7
0.182150870603    	k                 	2.5129702152e-03	(4.5614621044e+00 4.7152359910e-02 2.4520710923e+00)	5	1.1289580777e+02	(4.6951956630e+00 1.1251992457e+00 2.1754420595e+00)	5
0.182150870603    	epsilon           	3.4290980406e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.2782570872e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.182185328382    	k                 	2.3798512347e-03	(4.5614621044e+00 4.7152359910e-02 2.4520710923e+00)	5	1.1336198615e+02	(4.6951956630e+00 1.1251992457e+00 2.1754420595e+00)	5
0.182185328382    	epsilon           	3.4290440339e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.2905591482e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.18221971964     	k                 	2.2435375573e-03	(4.5614621044e+00 4.7152359910e-02 2.4520710923e+00)	5	1.1378852992e+02	(4.6951956630e+00 1.1251992457e+00 2.1754420595e+00)	5
0.18221971964     	epsilon           	3.4289900667e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.3027360606e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.182254044505    	k                 	1.0000000000e-15	(5.8000001907e+00 1.3715879378e+00 5.2499476720e-01)	7	1.1420114311e+02	(4.6951956630e+00 1.1251992457e+00 2.1754420595e+00)	5
0.182254044505    	epsilon           	3.4289362052e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.3147843986e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.182288303107    	k                 	1.9619149885e-03	(4.5614621044e+00 4.7152359910e-02 2.4520710923e+00)	5	1.1461385479e+02	(4.6951956630e+00 1.1251992457e+00 2.1754420595e+00)	5
0.182288303107    	epsilon           	3.4288824492e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.3267043328e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.182322495572    	k                 	1.8167495024e-03	(4.5614621044e+00 4.7152359910e-02 2.4520710923e+00)	5	1.1502743080e+02	(4.6951956630e+00 1.1251992457e+00 2.1754420595e+00)	5
0.182322495572    	epsilon           	3.3786453509e-03	(5.3005517473e+00 1.5552708686e+00 3.1594875867e+00)	7	1.3384981757e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.182356622028    	k                 	1.6686662311e-03	(4.5614621044e+00 4.7152359910e-02 2.4520710923e+00)	5	1.1543398677e+02	(4.6951956630e+00 1.1251992457e+00 2.1754420595e+00)	5
0.182356622028    	epsilon           	3.4287752530e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.3501687994e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.182390682604    	k                 	1.5175881477e-03	(4.5614621044e+00 4.7152359910e-02 2.4520710923e+00)	5	1.1582377757e+02	(4.6951956630e+00 1.1251992457e+00 2.1754420595e+00)	5
0.182390682604    	epsilon           	3.4287218126e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.3617183469e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.182424677425    	k                 	1.3634213326e-03	(4.5614621044e+00 4.7152359910e-02 2.4520710923e+00)	5	1.1619001103e+02	(4.6951956630e+00 1.1251992457e+00 2.1754420595e+00)	5
0.182424677425    	epsilon           	3.4286684772e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.3731468004e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.182458541245    	k                 	1.2064034117e-03	(4.5614621044e+00 4.7152359910e-02 2.4520710923e+00)	5	1.1652959036e+02	(4.6951956630e+00 1.1251992457e+00 2.1754420595e+00)	5
0.182458541245    	epsilon           	3.4286152841e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.3844304403e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.182492339817    	k                 	1.0462382931e-03	(4.5614621044e+00 4.7152359910e-02 2.4520710923e+00)	5	1.1684351406e+02	(4.6951956630e+00 1.1251992457e+00 2.1754420595e+00)	5
0.182492339817    	epsilon           	3.3283782316e-03	(4.6859769246e+00 5.7499233806e-01 2.7259181973e+00)	5	1.3955880816e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.182526073266    	k                 	4.0077670980e-04	(4.6859769246e+00 5.7499233806e-01 2.7259181973e+00)	5	1.1712997458e+02	(4.6951956630e+00 1.1251992457e+00 2.1754420595e+00)	5
0.182526073266    	epsilon           	1.0104315329e-03	(4.6859769246e+00 5.7499233806e-01 2.7259181973e+00)	5	1.4066149632e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.182559741718    	k                 	7.1694900909e-04	(4.5614621044e+00 4.7152359910e-02 2.4520710923e+00)	5	1.1738565386e+02	(4.6951956630e+00 1.1251992457e+00 2.1754420595e+00)	5
0.182559741718    	epsilon           	3.4284565255e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.4175056591e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.182593345299    	k                 	5.4833818520e-04	(4.5614621044e+00 4.7152359910e-02 2.4520710923e+00)	5	1.1760917987e+02	(4.6951956630e+00 1.1251992457e+00 2.1754420595e+00)	5
0.182593345299    	epsilon           	3.4284038140e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.4282543958e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.182626884132    	k                 	3.7757119636e-04	(4.5614621044e+00 4.7152359910e-02 2.4520710923e+00)	5	1.1780402522e+02	(4.6951956630e+00 1.1251992457e+00 2.1754420595e+00)	5
0.182626884132    	epsilon           	3.4283512063e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.4388573793e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.182660358344    	k                 	2.0506917631e-04	(4.5614621044e+00 4.7152359910e-02 2.4520710923e+00)	5	1.1797668177e+02	(4.6951956630e+00 1.1251992457e+00 2.1754420595e+00)	5
0.182660358344    	epsilon           	3.4282987017e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.4493150567e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.182693832556    	k                 	3.0945565554e-05	(4.5614621044e+00 4.7152359910e-02 2.4520710923e+00)	5	1.1813503694e+02	(4.6951956630e+00 1.1251992457e+00 2.1754420595e+00)	5
0.182693832556    	epsilon           	3.4282462641e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.4596526599e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.182727242145    	k                 	5.6581923208e-04	(4.5614621044e+00 4.7152359910e-02 2.4520710923e+00)	5	1.1829301453e+02	(4.6951956630e+00 1.1251992457e+00 2.1754420595e+00)	5
0.182727242145    	epsilon           	3.4281938663e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.4698588368e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.182760651735    	k                 	6.2008757338e-04	(4.5614621044e+00 4.7152359910e-02 2.4520710923e+00)	5	1.1846753642e+02	(4.6951956630e+00 1.1251992457e+00 2.1754420595e+00)	5
0.182760651735    	epsilon           	3.4281415353e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.4799618651e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.182794061325    	k                 	1.0000000000e-15	(5.8000001907e+00 1.3716090791e+00 2.0249753716e+00)	7	1.1867117855e+02	(4.6951956630e+00 1.1251992457e+00 2.1754420595e+00)	5
0.182794061325    	epsilon           	3.4280892070e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.4899651249e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.182827406167    	k                 	3.4799262250e-04	(4.5614621044e+00 4.7152359910e-02 2.4520710923e+00)	5	1.1890874915e+02	(4.6951956630e+00 1.1251992457e+00 2.1754420595e+00)	5
0.182827406167    	epsilon           	3.4280369189e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.4998417202e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.182860751009    	k                 	1.6299267472e-04	(4.5614621044e+00 4.7152359910e-02 2.4520710923e+00)	5	1.1917917012e+02	(4.6951956630e+00 1.1251992457e+00 2.1754420595e+00)	5
0.182860751009    	epsilon           	3.4279846979e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.5095911274e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.182894095852    	k                 	7.4668721112e-04	(4.6360142405e+00 4.7626953232e-01 2.6252775707e+00)	5	1.1947726004e+02	(4.6951956630e+00 1.1251992457e+00 2.1754420595e+00)	5
0.182894095852    	epsilon           	3.4279324800e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.5191835300e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.182927440694    	k                 	5.1041162143e-04	(4.6360142405e+00 4.7626953232e-01 2.6252775707e+00)	5	1.1979703218e+02	(4.6951956630e+00 1.1251992457e+00 2.1754420595e+00)	5
0.182927440694    	epsilon           	3.4278802654e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.5285840003e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.182960785537    	k                 	2.7206510259e-04	(4.6360142405e+00 4.7626953232e-01 2.6252775707e+00)	5	1.2013363906e+02	(4.6951956630e+00 1.1251992457e+00 2.1754420595e+00)	5
0.182960785537    	epsilon           	3.4278280542e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.5377584034e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.182994130379    	k                 	3.2053203963e-05	(4.6360142405e+00 4.7626953232e-01 2.6252775707e+00)	5	1.2053486570e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.182994130379    	epsilon           	3.4277758464e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.5466790958e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183027475221    	k                 	1.7565906088e-03	(4.6360133127e+00 4.2358282573e-01 2.6253616127e+00)	5	1.2103469981e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183027475221    	epsilon           	3.4277236423e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.5553295305e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183060820064    	k                 	1.7772916860e-03	(4.6360133127e+00 4.2358282573e-01 2.6253616127e+00)	5	1.2151438251e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183060820064    	epsilon           	3.4276714420e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.5637038588e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183094164906    	k                 	1.8548305724e-03	(4.6360133127e+00 4.2358282573e-01 2.6253616127e+00)	5	1.2197820651e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183094164906    	epsilon           	3.4276192456e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.5718044788e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183127509749    	k                 	1.0000000000e-15	(5.8000001907e+00 1.3715924979e+00 1.9249832110e+00)	7	1.2242817595e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183127509749    	epsilon           	8.7600238727e-04	(5.8272459624e+00 1.3742523861e+00 1.9244845666e+00)	7	1.5796388743e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183160854591    	k                 	2.0498746546e-03	(4.6360133127e+00 4.2358282573e-01 2.6253616127e+00)	5	1.2286625058e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183160854591    	epsilon           	3.4275148653e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.5872141521e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183194199433    	k                 	2.1460970644e-03	(4.6360133127e+00 4.2358282573e-01 2.6253616127e+00)	5	1.2329531884e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183194199433    	epsilon           	3.4274626816e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.5945314993e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183227544276    	k                 	2.1226783819e-03	(4.4074500171e+00 2.9966329594e-01 2.5030394164e+00)	5	1.2372046773e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183227544276    	epsilon           	3.4274105025e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.6015826903e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183260889118    	k                 	2.0738293596e-03	(4.4074500171e+00 2.9966329594e-01 2.5030394164e+00)	5	1.2414285635e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183260889118    	epsilon           	3.4273583281e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.6083546002e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183294233961    	k                 	2.0252522341e-03	(4.4074500171e+00 2.9966329594e-01 2.5030394164e+00)	5	1.2455748670e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183294233961    	epsilon           	3.4273061586e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.6148295810e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183327512379    	k                 	1.9770731392e-03	(4.4074500171e+00 2.9966329594e-01 2.5030394164e+00)	5	1.2495469758e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183327512379    	epsilon           	3.4272540322e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.6209717344e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183360790797    	k                 	1.9292284556e-03	(4.4074500171e+00 2.9966329594e-01 2.5030394164e+00)	5	1.2532987962e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183360790797    	epsilon           	3.4272019769e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.6267657349e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183394069216    	k                 	1.8817550530e-03	(4.4074500171e+00 2.9966329594e-01 2.5030394164e+00)	5	1.2568725431e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183394069216    	epsilon           	3.4271499270e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.6321825944e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183427347634    	k                 	1.8346920443e-03	(4.4074500171e+00 2.9966329594e-01 2.5030394164e+00)	5	1.2604166506e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183427347634    	epsilon           	3.4270978827e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.6371990344e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183460626053    	k                 	1.7880794116e-03	(4.4074500171e+00 2.9966329594e-01 2.5030394164e+00)	5	1.2641293243e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183460626053    	epsilon           	3.4270458441e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.6418038863e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183493904471    	k                 	1.0000000000e-15	(5.8000001907e+00 1.3715844946e+00 1.8249953291e+00)	7	1.2681730711e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183493904471    	epsilon           	8.6570975294e-05	(5.8272322599e+00 1.3742499438e+00 1.8244879783e+00)	7	1.6460012988e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183527250119    	k                 	8.7238989666e-04	(4.6834737818e+00 1.1760477835e+00 2.7256205342e+00)	5	1.2726288015e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183527250119    	epsilon           	9.9003562232e-04	(4.6834737818e+00 1.1760477835e+00 2.7256205342e+00)	5	1.6498151666e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183560595766    	k                 	1.0000000000e-15	(4.7096430601e+00 1.1777673912e+00 2.7266107091e+00)	5	1.2774692549e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183560595766    	epsilon           	1.7226469391e-04	(4.6834737818e+00 1.1760477835e+00 2.7256205342e+00)	5	1.6532568668e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183593941414    	k                 	1.6065942644e-03	(4.4074500171e+00 2.9966329594e-01 2.5030394164e+00)	5	1.2826261176e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183593941414    	epsilon           	3.4268375029e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.6563339989e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183627287061    	k                 	1.5626612678e-03	(4.4074500171e+00 2.9966329594e-01 2.5030394164e+00)	5	1.2880320051e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183627287061    	epsilon           	3.4267853911e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.6590379115e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183660632709    	k                 	1.4763505710e-03	(4.4079365928e+00 5.0034177630e-01 2.4989448256e+00)	5	1.2936418784e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183660632709    	epsilon           	3.4267332863e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.6613461399e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183693910442    	k                 	1.1929881831e-03	(4.4079365928e+00 5.0034177630e-01 2.4989448256e+00)	5	1.2994244667e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183693910442    	epsilon           	3.4266812277e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.6632282541e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183727188176    	k                 	9.0562140651e-04	(4.4079365928e+00 5.0034177630e-01 2.4989448256e+00)	5	1.3053966403e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183727188176    	epsilon           	3.4266292437e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.6646542733e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.18376046591     	k                 	6.1439660102e-04	(4.4079365928e+00 5.0034177630e-01 2.4989448256e+00)	5	1.3115925841e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.18376046591     	epsilon           	3.4265772673e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.6655751526e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183793743644    	k                 	3.1939364345e-04	(4.4079365928e+00 5.0034177630e-01 2.4989448256e+00)	5	1.3180264280e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183793743644    	epsilon           	3.4265252987e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.6659446770e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183827021378    	k                 	2.0660559642e-05	(4.4079365928e+00 5.0034177630e-01 2.4989448256e+00)	5	1.3246566608e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183827021378    	epsilon           	3.4264733383e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.6657353442e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183860230779    	k                 	1.3017958771e-03	(4.4074500171e+00 2.9966329594e-01 2.5030394164e+00)	5	1.3313875812e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183860230779    	epsilon           	3.4264214251e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.6649480706e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183893440181    	k                 	1.2895104261e-03	(4.4074500171e+00 2.9966329594e-01 2.5030394164e+00)	5	1.3380673849e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183893440181    	epsilon           	3.4263695881e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.6636074312e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183926649583    	k                 	1.0000000000e-15	(5.8000001907e+00 1.3715880037e+00 5.7500560419e-01)	7	1.3444134013e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183926649583    	epsilon           	7.2735942630e-04	(5.8272452843e+00 1.3742653513e+00 5.7551847637e-01)	7	1.6617533355e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183959858984    	k                 	1.2681372491e-03	(4.4074500171e+00 2.9966329594e-01 2.5030394164e+00)	5	1.3502181350e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183959858984    	epsilon           	3.4262659402e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.6594265280e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.183993068386    	k                 	1.2594793838e-03	(4.4074500171e+00 2.9966329594e-01 2.5030394164e+00)	5	1.3554824815e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.183993068386    	epsilon           	3.4262141299e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.6566537550e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.184026277788    	k                 	1.2519908401e-03	(4.4074500171e+00 2.9966329594e-01 2.5030394164e+00)	5	1.3604030630e+02	(4.6951869294e+00 1.1252186074e+00 2.2754604665e+00)	5
0.184026277788    	epsilon           	3.4261623289e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.6534379304e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.184059487189    	k                 	1.2450589002e-03	(4.4074500171e+00 2.9966329594e-01 2.5030394164e+00)	5	1.3662955562e+02	(4.6951604673e+00 1.1253000309e+00 2.3755360707e+00)	5
0.184059487189    	epsilon           	3.4261105375e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.6497612479e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
0.184092696591    	k                 	1.2652532656e-03	(4.4074500171e+00 2.9966329594e-01 2.5030394164e+00)	5	1.3736037687e+02	(4.6951604673e+00 1.1253000309e+00 2.3755360707e+00)	5
0.184092696591    	epsilon           	3.4260587558e-03	(6.9750000000e+00 1.2937141941e+01 2.0000000000e-01)	12	1.6455920294e+04	(5.6279081523e+00 1.2230228911e+00 2.9848589906e+00)	7
