# Region type :   patch explosionChamber
# Faces           : 37875
# Area            : 9.6770513364e+01
# Scale factor    : 1.0000000000e+00
# Time            	min(k)
1.19999040008e-06 	1.4999927266e-02
2.63996505619e-06 	1.4999839987e-02
4.36794459704e-06 	1.4999735253e-02
6.44150571252e-06 	1.4999609574e-02
8.92973776977e-06 	1.4999458764e-02
1.19155270705e-05 	1.4999277801e-02
1.54983886296e-05 	1.4999060655e-02
1.97977608653e-05 	1.4998800091e-02
2.49567412781e-05 	1.4998487439e-02
3.11471343486e-05 	1.4998112294e-02
3.8575237941e-05  	1.4997662163e-02
4.74889622518e-05 	1.4997122034e-02
5.81854314247e-05 	1.4996473921e-02
7.10206446266e-05 	1.4995696280e-02
8.64213168522e-05 	1.4994763292e-02
0.000104900983155 	1.4993643900e-02
0.000127076582718 	1.4992300810e-02
0.000153689668853 	1.4990689216e-02
0.000185621962467 	1.4988755882e-02
0.000223940714803 	1.4986436415e-02
0.000269901988382 	1.4983655111e-02
0.000325035134736 	1.4980319885e-02
0.000391180227766 	1.4976320095e-02
0.000470554339401 	1.4971522638e-02
0.000565803273364 	1.4965768988e-02
0.000679970009453 	1.4958877315e-02
0.00081697009276  	1.4950614115e-02
0.00098146183158  	1.4940702549e-02
0.00117911722742  	1.4928806806e-02
0.00141611180399  	1.4914563752e-02
0.00166654421737  	1.4899537095e-02
0.00191697663075  	1.4884535042e-02
0.00216740904413  	1.4869557538e-02
0.00241784145751  	1.4854604529e-02
0.00266827387089  	1.4839675961e-02
0.00291870628428  	1.4824771779e-02
0.00316913869766  	1.4809891929e-02
0.00341957111104  	1.4795036358e-02
0.00367000352442  	1.4780205011e-02
0.0039204359378   	1.4765397835e-02
0.00417086835118  	1.4750614776e-02
0.00442130076456  	1.4735855780e-02
0.00467173317795  	1.4721120795e-02
0.00492216559133  	1.4706409767e-02
0.00517259800471  	1.4691722643e-02
0.00542303041809  	1.4677059371e-02
0.00567346283147  	1.4662419897e-02
0.00592389524485  	1.4647804170e-02
0.00617432765824  	1.4633212136e-02
0.00642476007162  	1.4618643743e-02
0.006675192485    	1.4604098941e-02
0.00692562489838  	1.4589577675e-02
0.00717605731176  	1.4575079895e-02
0.00742648972514  	1.4560605549e-02
0.00767692213852  	1.4546154584e-02
0.00792735455191  	1.4531726951e-02
0.00817778696529  	1.4517322597e-02
0.00842821937867  	1.4502941472e-02
0.00867865179205  	1.4488583523e-02
0.00892908420543  	1.4474248701e-02
0.00917951661881  	1.4459936954e-02
0.0094299490322   	1.4445648233e-02
0.00968038144558  	1.4431382486e-02
0.00993081385896  	1.4417139665e-02
0.0101812462723   	1.4402919720e-02
0.0104316786857   	1.4388722604e-02
0.0106821110991   	1.4374548269e-02
0.0109325435125   	1.4360396669e-02
0.0111829759259   	1.4346267760e-02
0.0114334083392   	1.4332161499e-02
0.0116838407526   	1.4318077845e-02
0.011934273166    	1.4304016756e-02
0.0121847055794   	1.4289978190e-02
0.0124351379928   	1.4275962105e-02
0.0126855704062   	1.4261968456e-02
0.0129360028195   	1.4247997192e-02
0.0131864352329   	1.4234048333e-02
0.0134368676463   	1.4220122129e-02
0.0136873000597   	1.4206218809e-02
0.0139377324731   	1.4192338645e-02
0.0141881648864   	1.4178482005e-02
0.0144385972998   	1.4164649429e-02
0.0146890297132   	1.4150841656e-02
0.0149394621266   	1.4137059643e-02
0.01518989454     	1.4123304590e-02
0.0154403269534   	1.4109577965e-02
0.0156907593667   	1.4095881503e-02
0.0159411917801   	1.4082217183e-02
0.0161916241935   	1.4068587178e-02
0.0164420566069   	1.4054993770e-02
0.0166924890203   	1.4041439224e-02
0.0169429214336   	1.4027925618e-02
0.017193353847    	1.4014454650e-02
0.0174437862604   	1.4001027413e-02
0.0176942186738   	1.3987644156e-02
0.0179446510872   	1.3974304066e-02
0.0181950835005   	1.3961005110e-02
0.0184455159139   	1.3947744031e-02
0.0186959483273   	1.3934516422e-02
0.0189463807407   	1.3921316946e-02
0.0191968131541   	1.3908139725e-02
0.0194472455675   	1.3894978875e-02
0.0196976779808   	1.3881829099e-02
0.0199481103942   	1.3868686295e-02
0.0201985428076   	1.3855548065e-02
0.020448975221    	1.3842414034e-02
0.0206994076344   	1.3829285895e-02
0.0209498400477   	1.3816167242e-02
0.0212002724611   	1.3803062939e-02
0.0214507048745   	1.3789978305e-02
0.0217011372879   	1.3776918438e-02
0.0219515697013   	1.3763887505e-02
0.0222020021147   	1.3750888065e-02
0.022452434528    	1.3737920765e-02
0.0227028669414   	1.3724984589e-02
0.0229532993548   	1.3712077508e-02
0.0232037317682   	1.3699197384e-02
0.0234541641816   	1.3686343004e-02
0.0237045965949   	1.3673515069e-02
0.0239550290083   	1.3660716476e-02
0.0242054614217   	1.3647952155e-02
0.0244558938351   	1.3635229015e-02
0.0247063262485   	1.3622555542e-02
0.0249567586618   	1.3609940459e-02
0.0252071910752   	1.3597390925e-02
0.0254576234886   	1.3584911034e-02
0.025708055902    	1.3572500811e-02
0.0259584883154   	1.3560155610e-02
0.0262089207288   	1.3547866034e-02
0.0264593531421   	1.3535618540e-02
0.0267097855555   	1.3523396702e-02
0.0269602179689   	1.3511183060e-02
0.0272106503823   	1.3498961318e-02
0.0274610827957   	1.3486718541e-02
0.027711515209    	1.3474446880e-02
0.0279619476224   	1.3462144603e-02
0.0282123800358   	1.3449816500e-02
0.0284628124492   	1.3437473442e-02
0.0287132448626   	1.3425130901e-02
0.028963677276    	1.3412806638e-02
0.0292141096893   	1.3400518221e-02
0.0294645421027   	1.3388280839e-02
0.0297149745161   	1.3376105606e-02
0.0299654069295   	1.3363998800e-02
0.0302158393429   	1.3351961991e-02
0.0304662717562   	1.3339992531e-02
0.0307167041696   	1.3328083979e-02
0.030967136583    	1.3316226721e-02
0.0312175689964   	1.3304408987e-02
0.0314680014098   	1.3292617933e-02
0.0317184338231   	1.3280840483e-02
0.0319688662365   	1.3269063932e-02
0.0322192986499   	1.3257276757e-02
0.0324697310633   	1.3245470066e-02
0.0327201634767   	1.3233639348e-02
0.0329705958901   	1.3221785905e-02
0.0332210283034   	1.3209917505e-02
0.0334714607168   	1.3198048202e-02
0.0337218931302   	1.3186197325e-02
0.0339723255436   	1.3174387471e-02
0.034222757957    	1.3162641539e-02
0.0344731903703   	1.3150979160e-02
0.0347236227837   	1.3139401284e-02
0.0349740551971   	1.3127748500e-02
0.0352244876105   	1.3116161256e-02
0.0354749200239   	1.3104626696e-02
0.0357253524373   	1.3093127993e-02
0.0359757848506   	1.3081647387e-02
0.036226217264    	1.3070169572e-02
0.0364766496774   	1.3058684473e-02
0.0367270820908   	1.3047188775e-02
0.0369775145042   	1.3035686095e-02
0.0372279469175   	1.3024185766e-02
0.0374783793309   	1.3012700280e-02
0.0377288117443   	1.3001242028e-02
0.0379792441577   	1.2989819524e-02
0.0382296765711   	1.2978435578e-02
0.0384801089845   	1.2967087274e-02
0.0387305413978   	1.2955766563e-02
0.0389809738112   	1.2944461874e-02
0.0392314062246   	1.2933160950e-02
0.039481838638    	1.2921853935e-02
0.0397322710514   	1.2910535713e-02
0.0399827034647   	1.2899207089e-02
0.0402331358781   	1.2887874735e-02
0.0404835682915   	1.2876550004e-02
0.0407340007049   	1.2865246915e-02
0.0409844331183   	1.2853979738e-02
0.0412348655316   	1.2842760757e-02
0.041485297945    	1.2831598636e-02
0.0417357303584   	1.2820497606e-02
0.0419861627718   	1.2809457455e-02
0.0422365951852   	1.2798474120e-02
0.0424870275986   	1.2787540607e-02
0.0427374600119   	1.2776648077e-02
0.0429878924253   	1.2765787021e-02
0.0432383248387   	1.2754948357e-02
0.0434887572521   	1.2744124229e-02
0.0437391896655   	1.2733308419e-02
0.0439896220788   	1.2722496385e-02
0.0442400544922   	1.2711685087e-02
0.0444904869056   	1.2700872721e-02
0.044740919319    	1.2690058474e-02
0.0449913517324   	1.2679242460e-02
0.0452417841458   	1.2668425903e-02
0.0454922165591   	1.2657611449e-02
0.0457426489725   	1.2646803462e-02
0.0459930813859   	1.2636008145e-02
0.0462435137993   	1.2625233376e-02
0.0464939462127   	1.2614488144e-02
0.046744378626    	1.2603781525e-02
0.0469948110394   	1.2593121209e-02
0.0472452434528   	1.2582511910e-02
0.0474956758662   	1.2571953828e-02
0.0477461082796   	1.2561442774e-02
0.0479965406929   	1.2550970766e-02
0.0482469731063   	1.2540526623e-02
0.0484974055197   	1.2530097573e-02
0.0487478379331   	1.2519671628e-02
0.0489982703465   	1.2509239693e-02
0.0492487027599   	1.2498796888e-02
0.0494991351732   	1.2488343028e-02
0.0497495675866   	1.2477882543e-02
0.05              	1.2467423423e-02
0.05025           	1.2456993386e-02
0.0505            	1.2446584178e-02
0.05075           	1.2436204563e-02
0.051             	1.2425861113e-02
0.05125           	1.2415557440e-02
0.0515            	1.2405294127e-02
0.05175           	1.2395069242e-02
0.052             	1.2384879122e-02
0.05225           	1.2374719257e-02
0.0525            	1.2364585136e-02
0.05275           	1.2354472955e-02
0.053             	1.2344380077e-02
0.05325           	1.2334305210e-02
0.0535            	1.2324248223e-02
0.05375           	1.2314209671e-02
0.054             	1.2304190243e-02
0.05425           	1.2294190346e-02
0.0545            	1.2284209917e-02
0.05475           	1.2274248444e-02
0.055             	1.2264305121e-02
0.05525           	1.2254379120e-02
0.0555            	1.2244470001e-02
0.05575           	1.2234578138e-02
0.056             	1.2224704951e-02
0.05625           	1.2214852779e-02
0.0565            	1.2205024410e-02
0.05675           	1.2195222352e-02
0.057             	1.2185448030e-02
0.05725           	1.2175701110e-02
0.0575            	1.2165979181e-02
0.05775           	1.2156277904e-02
0.058             	1.2146591648e-02
0.05825           	1.2136914538e-02
0.0585            	1.2127241739e-02
0.05875           	1.2117570694e-02
0.059             	1.2107901929e-02
0.05925           	1.2098239332e-02
0.0595            	1.2088589259e-02
0.05975           	1.2078959599e-02
0.06              	1.2069358540e-02
0.06025           	1.2059792806e-02
0.0605            	1.2050266328e-02
0.06075           	1.2040779634e-02
0.061             	1.2031330173e-02
0.06125           	1.2021913507e-02
0.0615            	1.2012523591e-02
0.06175           	1.2003153678e-02
0.062             	1.1993798028e-02
0.06225           	1.1984452544e-02
0.0625            	1.1975114254e-02
0.06275           	1.1965780753e-02
0.063             	1.1956450061e-02
0.06325           	1.1947120717e-02
0.0635            	1.1937792031e-02
0.06375           	1.1928464584e-02
0.064             	1.1919140834e-02
0.06425           	1.1909825493e-02
0.0645            	1.1900525376e-02
0.06475           	1.1891248572e-02
0.065             	1.1882002986e-02
0.06525           	1.1872794650e-02
0.0655            	1.1863626281e-02
0.06575           	1.1854496498e-02
0.066             	1.1845399951e-02
0.06625           	1.1836328585e-02
0.0665            	1.1827273697e-02
0.06675           	1.1818228208e-02
0.067             	1.1809188649e-02
0.06725           	1.1800156242e-02
0.0675            	1.1791136684e-02
0.06775           	1.1782138555e-02
0.068             	1.1773170791e-02
0.06825           	1.1764240001e-02
0.0685            	1.1755348390e-02
0.06875           	1.1746492923e-02
0.069             	1.1737665961e-02
0.06925           	1.1728857212e-02
0.0695            	1.1720056407e-02
0.06975           	1.1711256029e-02
0.07              	1.1702453294e-02
0.07025           	1.1693650859e-02
0.0705            	1.1684856073e-02
0.07075           	1.1676078894e-02
0.071             	1.1667329050e-02
0.07125           	1.1658613285e-02
0.0715            	1.1649933560e-02
0.07175           	1.1641286623e-02
0.072             	1.1632665119e-02
0.07225           	1.1624059894e-02
0.0725            	1.1615462787e-02
0.07275           	1.1606868862e-02
0.073             	1.1598277598e-02
0.07325           	1.1589692851e-02
0.0735            	1.1581121198e-02
0.07375           	1.1572569615e-02
0.074             	1.1564043411e-02
0.07425           	1.1555544663e-02
0.0745            	1.1547071580e-02
0.07475           	1.1538619194e-02
0.075             	1.1530181113e-02
0.07525           	1.1521751669e-02
0.0755            	1.1513327808e-02
0.07575           	1.1504910227e-02
0.076             	1.1496503442e-02
0.07625           	1.1488114795e-02
0.0765            	1.1479752678e-02
0.07675           	1.1471424479e-02
0.077             	1.1463134791e-02
0.07725           	1.1454884335e-02
0.0775            	1.1446669880e-02
0.07775           	1.1438485165e-02
0.078             	1.1430322601e-02
0.07825           	1.1422175242e-02
0.0785            	1.1414038482e-02
0.07875           	1.1405911058e-02
0.079             	1.1397795163e-02
0.07925           	1.1389695710e-02
0.0795            	1.1381619000e-02
0.07975           	1.1373571131e-02
0.08              	1.1365556522e-02
0.08025           	1.1357576879e-02
0.0805            	1.1349630779e-02
0.08075           	1.1341713954e-02
0.081             	1.1333820155e-02
0.08125           	1.1325942372e-02
0.0815            	1.1318074114e-02
0.08175           	1.1310210535e-02
0.082             	1.1302349204e-02
0.08225           	1.1294490400e-02
0.0825            	1.1286636924e-02
0.08275           	1.1278793404e-02
0.083             	1.1270037741e-02
0.08325           	1.1254057525e-02
0.0835            	1.1238443108e-02
0.0837462686567   	1.1223336184e-02
0.0839925373134   	1.1208775162e-02
0.0842388059701   	1.1194774727e-02
0.0844850746269   	1.1177314811e-02
0.0847274953358   	1.1156325925e-02
0.0849699160448   	1.1135332336e-02
0.0852123367537   	1.1114518462e-02
0.0854547574627   	1.1093980583e-02
0.0856932040617   	1.1074087681e-02
0.0859316506606   	1.1054588448e-02
0.0861700972596   	1.1035223793e-02
0.0864085438586   	1.1015753487e-02
0.0866428793093   	1.0996854519e-02
0.08687721476     	1.0978457321e-02
0.0871115502107   	1.0960330786e-02
0.0873458856614   	1.0942217970e-02
0.0875802211121   	1.0924194840e-02
0.0878102170175   	1.0906751477e-02
0.0880402129228   	1.0889579644e-02
0.0882702088281   	1.0872749432e-02
0.0884957817353   	1.0856362702e-02
0.0887213546424   	1.0839922711e-02
0.0889469275496   	1.0823631672e-02
0.0891679889986   	1.0808190556e-02
0.0893890504476   	1.0793553128e-02
0.0896101118966   	1.0775235802e-02
0.0898311733456   	1.0756439895e-02
0.0900475313595   	1.0737973188e-02
0.0902638893735   	1.0719454388e-02
0.0904802473874   	1.0700919422e-02
0.0906966054013   	1.0682392623e-02
0.0909129634152   	1.0663877335e-02
0.0911242898474   	1.0645804021e-02
0.0913356162796   	1.0627820169e-02
0.0915469427119   	1.0609948406e-02
0.0917582691441   	1.0592209103e-02
0.0919695955763   	1.0574625309e-02
0.0921809220085   	1.0557218498e-02
0.0923866872188   	1.0540440985e-02
0.0925924524291   	1.0523832069e-02
0.0927982176394   	1.0507384357e-02
0.0930039828497   	1.0491082374e-02
0.09320974806     	1.0474882161e-02
0.0934155132703   	1.0458694393e-02
0.0936150431712   	1.0442921369e-02
0.0938145730721   	1.0427070503e-02
0.094014102973    	1.0411237330e-02
0.0942136328739   	1.0395545185e-02
0.0944131627748   	1.0108187867e-02
0.0946126926757   	9.4933729296e-03
0.0948122225766   	8.8868305363e-03
0.0950043624812   	8.3115933732e-03
0.0951965023857   	7.7453623911e-03
0.0953886422903   	7.1875877527e-03
0.0955807821949   	6.6375096768e-03
0.0957729220994   	6.0949646199e-03
0.095965062004    	5.5600486338e-03
0.0961572019086   	5.0318228813e-03
0.0963493418132   	4.5087829855e-03
0.0965414817177   	3.9898162991e-03
0.0967235089957   	3.5029834341e-03
0.0969055362738   	3.0225577949e-03
0.0970875635518   	2.5494325787e-03
0.0972695908298   	2.0837285980e-03
0.0974516181078   	1.6252123949e-03
0.0976336453858   	1.1729060021e-03
0.0978156726638   	7.2556559276e-04
0.0979976999418   	2.8170526295e-04
0.0981797272199   	1.0000000000e-15
0.0983617544979   	1.0107657337e-02
0.0985437817759   	1.0095474363e-02
0.0987258090539   	1.0083409099e-02
0.0989078363319   	1.0071707914e-02
0.0990898636099   	1.0060495491e-02
0.0992718908879   	1.0049657512e-02
0.099453918166    	1.0038938988e-02
0.099635945444    	1.0028153131e-02
0.099817972722    	1.0017295416e-02
0.1               	1.0006485802e-02
0.100174825175    	9.9962457961e-03
0.100349039073    	9.9862031273e-03
0.100522643831    	9.9763274218e-03
0.10069564158     	9.9665776720e-03
0.100868034442    	9.9569262626e-03
0.101039824531    	9.9473605176e-03
0.101211013956    	9.9378651468e-03
0.101381604816    	9.9284265582e-03
0.101551599205    	9.9190349471e-03
0.101720999208    	9.9095315499e-03
0.101889806903    	9.8999708267e-03
0.102058024361    	9.8905655762e-03
0.102225653647    	9.8813691093e-03
0.102392696816    	9.8724183596e-03
0.102559155918    	9.8637293677e-03
0.102725032995    	9.8552817596e-03
0.102890330082    	9.8470192525e-03
0.103055049208    	9.8388732243e-03
0.103219192392    	9.8307867973e-03
0.10338276165     	9.8227357755e-03
0.103545758987    	9.8147406385e-03
0.103708186403    	9.8068286938e-03
0.103870045891    	9.7989882778e-03
0.104031339437    	9.7910964848e-03
0.104192069019    	9.7829125142e-03
0.10435223661     	9.5963076868e-03
0.10451128805     	8.3018451569e-03
0.104669785305    	7.0403550406e-03
0.104827730304    	5.8122539225e-03
0.104985124971    	4.6159904270e-03
0.105141971226    	3.4498592937e-03
0.10529772827     	2.3152025620e-03
0.105452944492    	1.2043203881e-03
0.105607621768    	1.1289702469e-04
0.10576176197     	1.0000000000e-15
0.105915366963    	9.6992722062e-03
0.106068438605    	9.6926140297e-03
0.106220978749    	9.6864974224e-03
0.10637298924     	9.6801603619e-03
0.106524471916    	9.6732659954e-03
0.106675954592    	9.6665809535e-03
0.106826909454    	9.6600466409e-03
0.106977338341    	9.6535583787e-03
0.107127243086    	9.6470435972e-03
0.107276625514    	9.6404711218e-03
0.107426007942    	9.6338352121e-03
0.107574868054    	9.6272276430e-03
0.107723207676    	9.6207407763e-03
0.107871028629    	9.6144514663e-03
0.108018849581    	9.6083819717e-03
0.108166151863    	9.6025421519e-03
0.108312937295    	9.5962648450e-03
0.10845920769     	9.5890018701e-03
0.108604964856    	9.5820644366e-03
0.108750210594    	9.5760767065e-03
0.108895456331    	9.5707524385e-03
0.10904019064     	9.5653652256e-03
0.109184415321    	9.5594969961e-03
0.109328132168    	9.5532877008e-03
0.10947134297     	9.5470650757e-03
0.109614049509    	9.5409839648e-03
0.10975625356     	9.5350197480e-03
0.109897956893    	9.5291539945e-03
0.110039660225    	9.5234507036e-03
0.110180862839    	9.5180164828e-03
0.110321566504    	9.5127911140e-03
0.110462270169    	9.5075103638e-03
0.110602474885    	9.5019275412e-03
0.110742182421    	9.4960155076e-03
0.11088139454     	9.4900683180e-03
0.111020606659    	9.4844174836e-03
0.111159323361    	9.4791732372e-03
0.11129754641     	9.4740856841e-03
0.111435769458    	9.4688314778e-03
0.111573498853    	9.4634240216e-03
0.111710736357    	9.4581271233e-03
0.111847973861    	9.4531307707e-03
0.111984719475    	9.4483832110e-03
0.11212097496     	9.4436375011e-03
0.112257230446    	9.4004419333e-03
0.112392995804    	7.8120308657e-03
0.112528761162    	6.2599643169e-03
0.112664036393    	4.7491222970e-03
0.112798823265    	3.2792515366e-03
0.112933610137    	1.8434786408e-03
0.113067908651    	4.4465380141e-04
0.113202207165    	1.0000000000e-15
0.113336017321    	9.4017820441e-03
0.113469340894    	9.3971984372e-03
0.113602664468    	9.3925894710e-03
0.113735501459    	9.3878791226e-03
0.11386833845     	9.3829389368e-03
0.114000688858    	9.3784083924e-03
0.114133039267    	9.3736800006e-03
0.114264903093    	9.3687594532e-03
0.114396766919    	9.3641547279e-03
0.114528144163    	9.3588079416e-03
0.114659521407    	9.3537603292e-03
0.114790412069    	9.3487429084e-03
0.11492081795     	9.3435479191e-03
0.115051223831    	9.3381171619e-03
0.115181144932    	9.3325032018e-03
0.115310583055    	9.3267582421e-03
0.115439539995    	9.3210079191e-03
0.115568017542    	9.3154192205e-03
0.115696495088    	9.3100312719e-03
0.115824493241    	9.3047728241e-03
0.115952013788    	9.2995546966e-03
0.116079058513    	9.2944325334e-03
0.11620562919     	9.2895444626e-03
0.116331727589    	9.2849349069e-03
0.116457355471    	9.2804895314e-03
0.116582514592    	9.2760318582e-03
0.116707673714    	9.2714267963e-03
0.116832364074    	9.2666684586e-03
0.11695658743     	9.2618008780e-03
0.117080810785    	9.2568867023e-03
0.117204567136    	9.2520885048e-03
0.117328323486    	9.2475076442e-03
0.117451612832    	9.2431600947e-03
0.117574902177    	9.2389405254e-03
0.117698191522    	9.2347639604e-03
0.117821012087    	9.2305908377e-03
0.117943832651    	9.2263548242e-03
0.118066184435    	9.2220310568e-03
0.118188536219    	9.2176078708e-03
0.118310419222    	9.2131802682e-03
0.118432302225    	9.2088372892e-03
0.118553716447    	9.2047648975e-03
0.118675130669    	9.2008731456e-03
0.118796076111    	9.1969215299e-03
0.118916554581    	9.1932140439e-03
0.119037033052    	9.1891294142e-03
0.119157044552    	9.1847334308e-03
0.119277056052    	9.1805685617e-03
0.119396600581    	9.1768045056e-03
0.11951614511     	9.1731306784e-03
0.119635222668    	9.1693822087e-03
0.119754300226    	9.1656572147e-03
0.119872910813    	9.1621194388e-03
