# Region type :   patch explosionChamber
# Faces           : 37875
# Area            : 9.6770513364e+01
# Scale factor    : 1.0000000000e+00
# Time            	min(T)
0.0432383248387   	2.9176156143e+02
0.0434887572521   	2.9172538393e+02
0.0437391896655   	2.9169101660e+02
0.0439896220788   	2.9165814395e+02
0.0442400544922   	2.9162568788e+02
0.0444904869056   	2.9159291069e+02
0.044740919319    	2.9155914656e+02
0.0449913517324   	2.9152843847e+02
0.0452417841458   	2.9149376305e+02
0.0454922165591   	2.9146096479e+02
0.0457426489725   	2.9142974888e+02
0.0459930813859   	2.9139915283e+02
0.0462435137993   	2.9136542850e+02
0.0464939462127   	2.9132872459e+02
0.046744378626    	2.9129306335e+02
0.0469948110394   	2.9125867499e+02
0.0472452434528   	2.9122561606e+02
0.0474956758662   	2.9119701039e+02
0.0477461082796   	2.9116630276e+02
0.0479965406929   	2.9113349712e+02
0.0482469731063   	2.9110030833e+02
0.0484974055197   	2.9106689511e+02
0.0487478379331   	2.9103439954e+02
0.0489982703465   	2.9100544489e+02
0.0492487027599   	2.9097373085e+02
0.0494991351732   	2.9093885968e+02
0.0497495675866   	2.9090425160e+02
0.05              	2.9087166270e+02
0.05025           	2.9084039213e+02
0.0505            	2.9080868093e+02
0.05075           	2.9077667726e+02
0.051             	2.9074545258e+02
0.05125           	2.9071640533e+02
0.0515            	2.9069035307e+02
0.05175           	2.9066623414e+02
0.052             	2.9064259818e+02
0.05225           	2.9061774488e+02
0.0525            	2.9058979394e+02
0.05275           	2.9056144941e+02
0.053             	2.9053435546e+02
0.05325           	2.9051114665e+02
0.0535            	2.9049319271e+02
0.05375           	2.9047752177e+02
0.054             	2.9046116116e+02
0.05425           	2.9044419307e+02
0.0545            	2.9042759115e+02
0.05475           	2.9040649199e+02
0.055             	2.9037054488e+02
0.05525           	2.9032891467e+02
0.0555            	2.9028332440e+02
0.05575           	2.9023759624e+02
0.056             	2.9019693739e+02
0.05625           	2.9015832704e+02
0.0565            	2.9011653141e+02
0.05675           	2.9007440926e+02
0.057             	2.9003789163e+02
0.05725           	2.9000035206e+02
0.0575            	2.8995953479e+02
0.05775           	2.8991858504e+02
0.058             	2.8987816991e+02
0.05825           	2.8983779790e+02
0.0585            	2.8979635610e+02
0.05875           	2.8975290566e+02
0.059             	2.8970789490e+02
0.05925           	2.8966411515e+02
0.0595            	2.8962373998e+02
0.05975           	2.8958634552e+02
0.06              	2.8954946586e+02
0.06025           	2.8951356083e+02
0.0605            	2.8948026115e+02
0.06075           	2.8944784161e+02
0.061             	2.8941245804e+02
0.06125           	2.8937192878e+02
0.0615            	2.8933057426e+02
0.06175           	2.8929258456e+02
0.062             	2.8926196443e+02
0.06225           	2.8923703711e+02
0.0625            	2.8921154677e+02
0.06275           	2.8918152801e+02
0.063             	2.8914728138e+02
0.06325           	2.8910985222e+02
0.0635            	2.8907289303e+02
0.06375           	2.8903961310e+02
0.064             	2.8901012796e+02
0.06425           	2.8898253319e+02
0.0645            	2.8895445358e+02
0.06475           	2.8892466035e+02
0.065             	2.8889611788e+02
0.06525           	2.8886953313e+02
0.0655            	2.8884379097e+02
0.06575           	2.8881688900e+02
0.066             	2.8878792926e+02
0.06625           	2.8875873269e+02
0.0665            	2.8873228727e+02
0.06675           	2.8870838081e+02
0.067             	2.8868625449e+02
0.06725           	2.8866604975e+02
0.0675            	2.8864681220e+02
0.06775           	2.8862671708e+02
0.068             	2.8860656588e+02
0.06825           	2.8858556322e+02
0.0685            	2.8856377686e+02
0.06875           	2.8854198415e+02
0.069             	2.8851838880e+02
0.06925           	2.8849147591e+02
0.0695            	2.8846309078e+02
0.06975           	2.8843514941e+02
0.07              	2.8840846170e+02
0.07025           	2.8838252589e+02
0.0705            	2.8835778729e+02
0.07075           	2.8833095895e+02
0.071             	2.8830019137e+02
0.07125           	2.8826675778e+02
0.0715            	2.8823469783e+02
0.07175           	2.8820713765e+02
0.072             	2.8818602322e+02
0.07225           	2.8816921646e+02
0.0725            	2.8815128180e+02
0.07275           	2.8812769970e+02
0.073             	2.8809965571e+02
0.07325           	2.8807136428e+02
0.0735            	2.8804703005e+02
0.07375           	2.8802859569e+02
0.074             	2.8801521106e+02
0.07425           	2.8800223293e+02
0.0745            	2.8798419937e+02
0.07475           	2.8795924169e+02
0.075             	2.8793111581e+02
0.07525           	2.8790607475e+02
0.0755            	2.8788821042e+02
0.07575           	2.8787624782e+02
0.076             	2.8786430437e+02
0.07625           	2.8784684799e+02
0.0765            	2.8782306651e+02
0.07675           	2.8779773249e+02
0.077             	2.8777553047e+02
0.07725           	2.8775840622e+02
0.0775            	2.8774474047e+02
0.07775           	2.8773200399e+02
0.0779972222222   	2.8771910993e+02
0.0782444444444   	2.8770705091e+02
0.0784916666667   	2.8769737223e+02
0.0787360795455   	2.8769071399e+02
0.0789804924242   	2.8768500237e+02
0.079224905303    	2.8767843327e+02
0.0794664761716   	2.8767081063e+02
0.0797080470402   	2.8766264806e+02
0.0799467758985   	2.8765598238e+02
0.0801855047569   	2.8765280698e+02
0.080421391605    	2.8765341593e+02
0.0806572784531   	2.8765632499e+02
0.0808903232911   	2.8765817171e+02
0.081123368129    	2.8765798456e+02
0.0813535709567   	2.8765448920e+02
0.0815809664328   	2.8764884805e+02
0.0818083619089   	2.8764210356e+02
0.0820329500335   	2.8763463565e+02
0.0822575381581   	2.8762797650e+02
0.0824793189311   	2.8762278494e+02
0.0826983274445   	2.8761979890e+02
0.0829173359578   	2.8762062758e+02
0.0831335722115   	2.8762459873e+02
0.0833498084652   	2.8763058480e+02
0.0835632724593   	2.8763628563e+02
0.0837767364533   	2.8764179332e+02
0.0839902004473   	2.8764825333e+02
0.0842036644414   	2.8765663095e+02
0.0844142822488   	2.8766635096e+02
0.0846249000563   	2.8767698836e+02
0.0848355178637   	2.8765597200e+02
0.0850461356712   	2.8763306589e+02
0.0852538282313   	2.8761086167e+02
0.0854615207914   	2.8759068232e+02
0.0856692133515   	2.8757173550e+02
0.0858739388751   	2.8755095678e+02
0.0860786643986   	2.8752849164e+02
0.0862833899222   	2.8750527742e+02
0.0864881154457   	2.8748195889e+02
0.0866897853645   	2.8745744429e+02
0.0868914552832   	2.8743262184e+02
0.0870931252019   	2.8740828541e+02
0.0872947951206   	2.8738490240e+02
0.0874933139469   	2.8736112318e+02
0.0876918327731   	2.8733708028e+02
0.0878903515993   	2.8731222950e+02
0.0880888704256   	2.8728564781e+02
0.0882841348448   	2.8725615602e+02
0.0884793992641   	2.8722671480e+02
0.0886746636833   	2.8720032579e+02
0.0888666185362   	2.8717676306e+02
0.089058573389    	2.8715649182e+02
0.0892505282418   	2.8713788138e+02
0.0894424830946   	2.8711862621e+02
0.0896310101822   	2.8709631385e+02
0.0898195372698   	2.8707318089e+02
0.0900080643574   	2.8705111158e+02
0.090196591445    	2.8703078189e+02
0.0903815614178   	2.8700968794e+02
0.0905665313905   	2.8698789772e+02
0.0907515013632   	2.8696533088e+02
0.090936471336    	2.8694215127e+02
0.0911214413087   	2.8691944448e+02
0.091302636384    	2.8689641909e+02
0.0914838314594   	2.8687489383e+02
0.0916650265347   	2.8685541229e+02
0.09184622161     	2.8683698947e+02
0.0920274166854   	2.8681838630e+02
0.0922086117607   	2.8679828138e+02
0.0923856887661   	2.8677398240e+02
0.0925627657716   	2.8674739834e+02
0.092739842777    	2.8672094544e+02
0.0929169197825   	2.8669555428e+02
0.0930939967879   	2.8667239741e+02
0.0932710737933   	2.8665177875e+02
0.0934436103627   	2.8663071951e+02
0.0936161469321   	2.8660952460e+02
0.0937886835015   	2.8658792915e+02
0.0939612200709   	2.8656498078e+02
0.0941337566403   	2.8654147907e+02
0.0943062932097   	2.8651884583e+02
0.0944737551742   	2.8649557484e+02
0.0946412171386   	2.8647428139e+02
0.094808679103    	2.8645622856e+02
0.0949761410674   	2.8644025539e+02
0.0951436030318   	2.8642532106e+02
0.0953110649963   	2.8640955623e+02
0.0954785269607   	2.8639305052e+02
0.0956400081407   	2.8637163272e+02
0.0958014893206   	2.8634337270e+02
0.0959629705006   	2.8631477053e+02
0.0961244516806   	2.8628449958e+02
0.0962859328606   	2.8625454035e+02
0.0964474140405   	2.8622733442e+02
0.0966088952205   	2.8620456713e+02
0.0967703764005   	2.8618604960e+02
0.0969318575805   	2.8616993303e+02
0.0970933387604   	2.8615382097e+02
0.0972548199404   	2.8613530460e+02
0.0974163011204   	2.8611244090e+02
0.0975777823004   	2.8608584176e+02
0.0977392634803   	2.8605866464e+02
0.0979007446603   	2.8603170772e+02
0.0980622258403   	2.8600825289e+02
0.0982237070203   	2.8599072332e+02
0.0983851882002   	2.8597679468e+02
0.0985466693802   	2.8596510254e+02
0.0987081505602   	2.8595329588e+02
0.0988696317402   	2.8594332976e+02
0.0990311129201   	2.8593002591e+02
0.0991925941001   	2.8591183669e+02
0.0993540752801   	2.8589649616e+02
0.0995155564601   	2.8588121696e+02
0.09967703764     	2.8586617458e+02
0.09983851882     	2.8585233570e+02
0.1               	2.8584056576e+02
0.100149700599    	2.8582327261e+02
0.100298952992    	2.8580626281e+02
0.100447758522    	2.8579182272e+02
0.100596118527    	2.8577844882e+02
0.1007435928      	2.8576496479e+02
0.100890626851    	2.8575223492e+02
0.101037221995    	2.8574160162e+02
0.101183379541    	2.8573375367e+02
0.101329537087    	2.8572844583e+02
0.101475257036    	2.8572380301e+02
0.101620540698    	2.8571768539e+02
0.101765389378    	2.8570908088e+02
0.10190980438     	2.8569869211e+02
0.102054219382    	2.8568773478e+02
0.102198200705    	2.8567659299e+02
0.102341749652    	2.8566521666e+02
0.102484867521    	2.8565332533e+02
0.102627555606    	2.8564124116e+02
0.102769815199    	2.8562968629e+02
0.102911647586    	2.8561956664e+02
0.10305305405     	2.8561134217e+02
0.103193613768    	2.8560478549e+02
0.103333752649    	2.8559953087e+02
0.103473471952    	2.8559497376e+02
0.103612772935    	2.8559059367e+02
0.103751656848    	2.8558618908e+02
0.103890124941    	2.8558190986e+02
0.104028178459    	2.8557819442e+02
0.104165818644    	2.8557530451e+02
0.104303046732    	2.8557259658e+02
0.104439863957    	2.8556926241e+02
0.10457627155     	2.8556497982e+02
0.104712270737    	2.8555965903e+02
0.104847862741    	2.8555335037e+02
0.10498304878     	2.8554646599e+02
0.105117830071    	2.8554003931e+02
0.105252207826    	2.8553467432e+02
0.105386183251    	2.8553049151e+02
0.105519757553    	2.8552700586e+02
0.105652931932    	2.8552346277e+02
0.105785707584    	2.8551940550e+02
0.105918085706    	2.8551465208e+02
0.106050067485    	2.8550921703e+02
0.106181654109    	2.8550456469e+02
0.106312846761    	2.8550044917e+02
0.106443646621    	2.8549757078e+02
0.106574054865    	2.8549666850e+02
0.106703684552    	2.8549667561e+02
0.106832927285    	2.8549800587e+02
0.106962170017    	2.8550034459e+02
0.107091025796    	2.8550185705e+02
0.107219495779    	2.8550164940e+02
0.10734758112     	2.8550013627e+02
0.107475282973    	2.8549801610e+02
0.107602984826    	2.8549634667e+02
0.10773030319     	2.8549488499e+02
0.107857239217    	2.8549344805e+02
0.107983794054    	2.8549183286e+02
0.108110348891    	2.8548991806e+02
0.108236522539    	2.8548699771e+02
0.108362316146    	2.8548284053e+02
0.108488109753    	2.8547894029e+02
0.108613523318    	2.8547600418e+02
0.108738557991    	2.8547623024e+02
0.108863214916    	2.8547790913e+02
0.108987495233    	2.8547932721e+02
0.109111400081    	2.8548223458e+02
0.10923530493     	2.8548483862e+02
0.109358834309    	2.8548618707e+02
0.109481989356    	2.8547984584e+02
0.109605144404    	2.8547317973e+02
0.10972792512     	2.8546841521e+02
0.109850332642    	2.8546307156e+02
0.109972368105    	2.8545303172e+02
0.110094403568    	2.8544323604e+02
0.110216066972    	2.8543527761e+02
0.110337359451    	2.8543030369e+02
0.110458282135    	2.8542848817e+02
0.110578836153    	2.8542660210e+02
0.110699022628    	2.8542783117e+02
0.110818842681    	2.8542886325e+02
0.110938662734    	2.8542500753e+02
0.111058116365    	2.8541783904e+02
0.111177204694    	2.8541021857e+02
0.111295928839    	2.8540336603e+02
0.111414652984    	2.8539314629e+02
0.111533012944    	2.8538325673e+02
0.111651372904    	2.8537554466e+02
0.11176936868     	2.8537316554e+02
0.111887001391    	2.8536870400e+02
0.112004634103    	2.8535605191e+02
0.112121903751    	2.8533931836e+02
0.112238811455    	2.8532172498e+02
0.11235571916     	2.8530179567e+02
0.112472264921    	2.8528018551e+02
0.112588449859    	2.8525816782e+02
0.112704634798    	2.8523605920e+02
0.112820458913    	2.8521356122e+02
0.112936283029    	2.8519032316e+02
0.113051746322    	2.8516579738e+02
0.113167209614    	2.8514068004e+02
0.113282312084    	2.8511448068e+02
0.113397414554    	2.8508761754e+02
0.113512156201    	2.8506052939e+02
0.113626897849    	2.8503348128e+02
0.113741278673    	2.8500681691e+02
0.113855299809    	2.8497953768e+02
0.113969320945    	2.8495195069e+02
0.114082982394    	2.8492448281e+02
0.114196643842    	2.8489631490e+02
0.114309945602    	2.8486607619e+02
0.114422888812    	2.8483367818e+02
0.114535832022    	2.8480051746e+02
0.114648416682    	2.8476830807e+02
0.114761001342    	2.8473784874e+02
0.114873227453    	2.8470897824e+02
0.114985096155    	2.8468138632e+02
0.115096608588    	2.8465706406e+02
0.11520812102     	2.8463596782e+02
0.115319277183    	2.8461690502e+02
0.115430078215    	2.8459763588e+02
0.115540879246    	2.8457681068e+02
0.115651325146    	2.8455443310e+02
0.115761417052    	2.8453070138e+02
0.1158711561      	2.8450548294e+02
0.115980895148    	2.8447812224e+02
0.116090281337    	2.8444808350e+02
0.116199667527    	2.8441590509e+02
0.116308700857    	2.8438251079e+02
0.116417382467    	2.8434911950e+02
0.116526064078    	2.8431718936e+02
0.116634393967    	2.8428669134e+02
0.116742373275    	2.8425858859e+02
0.116850003135    	2.8423234588e+02
0.116957632995    	2.8420710702e+02
0.117064913407    	2.8418234236e+02
0.117171845506    	2.8415749400e+02
0.117278777606    	2.8413180778e+02
0.117385361392    	2.8410453706e+02
0.117491598       	2.8407580197e+02
0.117597834608    	2.8404600540e+02
0.117703724037    	2.8401525821e+02
0.117809613466    	2.8398382088e+02
0.117915155717    	2.8395209398e+02
0.118020697968    	2.8392043803e+02
0.118125893041    	2.8388929350e+02
0.118230742077    	2.8385967244e+02
0.118335591113    	2.8383239448e+02
0.118440094113    	2.8380726973e+02
0.118544252218    	2.8378450957e+02
0.118648410323    	2.8376418256e+02
0.118752223534    	2.8374536957e+02
0.118856036745    	2.8372629730e+02
0.118959505061    	2.8370544091e+02
0.119062973378    	2.8368169176e+02
0.1191660968      	2.8365533207e+02
0.119269220222    	2.8362721740e+02
0.119372343644    	2.8359719352e+02
0.119475121014    	2.8356454598e+02
0.119577898385    	2.8353059284e+02
0.119680329703    	2.8349817567e+02
0.119782761022    	2.8346935095e+02
0.119884846288    	2.8344413009e+02
0.119986931555    	2.8342159962e+02
0.12008867077     	2.8340107842e+02
0.120190065107    	2.8338238446e+02
0.120291459443    	2.8336528436e+02
0.120392508901    	2.8334893225e+02
0.120493214653    	2.8333229865e+02
0.120593920405    	2.8331488248e+02
0.120694282451    	2.8329641170e+02
0.120794644498    	2.8327670126e+02
0.120894662838    	2.8325588018e+02
0.120994681179    	2.8323396436e+02
0.121094355814    	2.8321102347e+02
0.121194030449    	2.8318746002e+02
0.121293361379    	2.8316428076e+02
0.121392692308    	2.8314232075e+02
0.121491679532    	2.8312183754e+02
0.121590666756    	2.8310253905e+02
0.121689310274    	2.8308407372e+02
0.121787953793    	2.8306633217e+02
0.121886253605    	2.8304914694e+02
0.121984553418    	2.8303223531e+02
0.122082509525    	2.8301535648e+02
0.122180465632    	2.8299841448e+02
0.122278078033    	2.8298151948e+02
0.122375690434    	2.8296493177e+02
0.122473302835    	2.8294907814e+02
0.122570570317    	2.8293427675e+02
0.122667837798    	2.8292065515e+02
0.122764760359    	2.8290807167e+02
0.12286168292     	2.8289588637e+02
0.122958605481    	2.8288345726e+02
0.12305518189     	2.8287036353e+02
0.123151758299    	2.8285662002e+02
0.123248334708    	2.8284258772e+02
0.123344911117    	2.8282879675e+02
0.123441138874    	2.8281578922e+02
0.123537366632    	2.8280392881e+02
0.12363359439     	2.8279317042e+02
0.123729472228    	2.8278322306e+02
0.123825350067    	2.8277402586e+02
0.123921227906    	2.8276564214e+02
0.124017105744    	2.8275820196e+02
0.124112631091    	2.8275177571e+02
0.124208156437    	2.8274625027e+02
0.124303681784    	2.8274151302e+02
0.12439920713     	2.8273745421e+02
0.124494377364    	2.8273376369e+02
0.124589547598    	2.8273019555e+02
0.124684717831    	2.8272691752e+02
0.124779888065    	2.8272441483e+02
0.124874700516    	2.8272311785e+02
0.124969512967    	2.8272321668e+02
0.125064325418    	2.8272426379e+02
0.125158778731    	2.8272540586e+02
0.125253232043    	2.8272595528e+02
0.125347685356    	2.8272590103e+02
0.12544177816     	2.8272585279e+02
0.125535870964    	2.8272652730e+02
0.125629963768    	2.8272813024e+02
0.125723694677    	2.8273043719e+02
0.125817425585    	2.8273336415e+02
0.125911156494    	2.8273720678e+02
0.126004887402    	2.8274157806e+02
0.126098253599    	2.8274639823e+02
0.126191619796    	2.8274784983e+02
0.126284985993    	2.8275438885e+02
0.126377986048    	2.8276290439e+02
0.126470986103    	2.8277048758e+02
0.126563620016    	2.8277967144e+02
0.126656253929    	2.8279220825e+02
0.1267485217      	2.8280699495e+02
0.126840789471    	2.8282250742e+02
0.126933057242    	2.8283806125e+02
0.127024957412    	2.8285386771e+02
0.127116857583    	2.8287073693e+02
0.127208390152    	2.8288890434e+02
0.127299922722    	2.8290809005e+02
0.127391087691    	2.8292779194e+02
0.12748225266     	2.8294806072e+02
0.127573417629    	2.8296940462e+02
0.127664213509    	2.8299212434e+02
0.127755009389    	2.8301639073e+02
0.12784543618     	2.8304194997e+02
0.127935862971    	2.8306834106e+02
0.128026289762    	2.8309474669e+02
0.128116345952    	2.8312055163e+02
0.128206402141    	2.8314597298e+02
0.128296458331    	2.8317145465e+02
0.128386142387    	2.8319732904e+02
0.128475826444    	2.8322400793e+02
0.1285655105      	2.8325164154e+02
0.128654820873    	2.8327989143e+02
0.128744131246    	2.8330847861e+02
0.128833441619    	2.8333719905e+02
0.128922751992    	2.8336611864e+02
0.129011685528    	2.8339548221e+02
0.129100619064    	2.8342602799e+02
0.1291895526      	2.8345823435e+02
0.129278107695    	2.8349305125e+02
0.12936666279     	2.8353120505e+02
0.129455217886    	2.8357167995e+02
0.129543392916    	2.8361314270e+02
0.129631567947    	2.8365549808e+02
0.129719742977    	2.8369905425e+02
0.129807536298    	2.8374418329e+02
0.129895329618    	2.8379108432e+02
0.129983122939    	2.8383926255e+02
0.130070916259    	2.8383576187e+02
0.130158324521    	2.8381643771e+02
0.130245732783    	2.8379639201e+02
0.130333141045    	2.8377587220e+02
0.130420549307    	2.8375518141e+02
0.130507957569    	2.8373461834e+02
0.130594975616    	2.8371448655e+02
0.130681993662    	2.8369488087e+02
0.130769011709    	2.8367589232e+02
0.130856029755    	2.8365750885e+02
0.130943047802    	2.8363963154e+02
0.131029670312    	2.8362214525e+02
0.131116292822    	2.8360481002e+02
0.131202915332    	2.8358750198e+02
0.131289140491    	2.8357022610e+02
0.13137536565     	2.8355298993e+02
0.131461590809    	2.8353594776e+02
0.131547416778    	2.8351928103e+02
0.131633242746    	2.8350299339e+02
0.131719068714    	2.8348705081e+02
0.131804894683    	2.8347129357e+02
0.131890317713    	2.8345552290e+02
0.131975740742    	2.8343946056e+02
0.132061163772    	2.8342300597e+02
0.132146586802    	2.8340619809e+02
0.132232009831    	2.8338918102e+02
