# Region type :   patch explosionChamber
# Faces           : 37875
# Area            : 9.6770513364e+01
# Scale factor    : 1.0000000000e+00
# Time            	max(T)
0.216875014708    	1.5912813268e+03
0.216886686655    	1.5910466009e+03
0.216898354489    	1.5908248125e+03
0.216910022323    	1.5906267504e+03
0.216921690157    	1.5904560970e+03
0.216933362108    	1.5904684922e+03
0.216945038181    	1.5905204617e+03
0.216956722508    	1.5905733297e+03
0.216968415105    	1.5906244409e+03
0.216980115985    	1.5906716165e+03
0.216991825164    	1.5907118469e+03
0.217003546817    	1.5907421412e+03
0.217015276804    	1.5907599109e+03
0.217027015139    	1.5907621962e+03
0.217038766025    	1.5907463290e+03
0.217050525295    	1.5907102801e+03
0.217062288763    	1.5906529623e+03
0.21707406064     	1.5905755387e+03
0.217085836727    	1.5904791890e+03
0.217097617029    	1.5905800757e+03
0.21710940155     	1.5907036500e+03
0.217121186071    	1.5908189918e+03
0.217132970592    	1.5909211399e+03
0.217144755113    	1.5910072555e+03
0.217156539634    	1.5910735639e+03
0.217168328385    	1.5911181972e+03
0.217180117136    	1.5911410481e+03
0.217191905888    	1.5911418227e+03
0.217203694639    	1.5911255467e+03
0.217215487629    	1.5910930494e+03
0.217227284862    	1.5910472282e+03
0.217239086344    	1.5909934561e+03
0.217250887826    	1.5909357751e+03
0.217262693562    	1.5908790757e+03
0.217274503557    	1.5908290181e+03
0.217286317816    	1.5907910726e+03
0.217298132075    	1.5907713379e+03
0.217309950603    	1.5907685980e+03
0.217321769131    	1.5907798947e+03
0.21733358766     	1.5908006723e+03
0.217345410465    	1.5908254009e+03
0.217357233271    	1.5909021965e+03
0.217369056077    	1.5909736789e+03
0.217380883168    	1.5910265694e+03
0.217392710259    	1.5910591501e+03
0.21740453735     	1.5910726563e+03
0.217416364441    	1.5910686848e+03
0.217428191532    	1.5910218423e+03
0.217440018623    	1.5908466921e+03
0.217451845714    	1.5906395670e+03
0.217463672805    	1.5905289173e+03
0.217475499895    	1.5903997939e+03
0.217487326986    	1.5902779856e+03
0.217499154077    	1.5901900465e+03
0.217510981168    	1.5901724276e+03
0.217522812566    	1.5902446890e+03
0.217534643964    	1.5904373095e+03
0.217546479676    	1.5912635833e+03
0.217558319705    	1.5921759990e+03
0.217570164057    	1.5930770071e+03
0.217582017067    	1.5938669463e+03
0.217593874413    	1.5944623210e+03
0.217605740442    	1.5948202756e+03
0.217617610819    	1.5949359251e+03
0.217629489905    	1.5948294056e+03
0.217641368992    	1.5945369522e+03
0.21765325244     	1.5941027284e+03
0.217665135889    	1.5935721415e+03
0.217677014972    	1.5929863939e+03
0.217688889691    	1.5923893191e+03
0.217700760048    	1.5918081832e+03
0.217712621686    	1.5912531350e+03
0.217724474615    	1.5907166846e+03
0.217736323192    	1.5902073960e+03
0.217748163074    	1.5897394591e+03
0.217759994268    	1.5897663052e+03
0.217771821123    	1.5898173732e+03
0.217783643639    	1.5898723288e+03
0.217795466155    	1.5899276913e+03
0.217807288671    	1.5899795372e+03
0.217819115531    	1.5900247534e+03
0.217830946738    	1.5900594450e+03
0.217842786655    	1.5900802839e+03
0.217854639664    	1.5900848685e+03
0.217866505799    	1.5900706228e+03
0.217878385094    	1.5900356651e+03
0.217890277584    	1.5899792114e+03
0.217902183302    	1.5899026054e+03
0.217914102284    	1.5898582092e+03
0.217926034563    	1.5901478432e+03
0.217937980174    	1.5904275126e+03
0.217949934693    	1.5906180416e+03
0.217961898136    	1.5906598636e+03
0.217973866049    	1.5905464441e+03
0.217985838435    	1.5902831221e+03
0.217997815301    	1.5899029854e+03
0.218009801138    	1.5894996607e+03
0.218021791467    	1.5892041197e+03
0.218033790795    	1.5891603417e+03
0.218045799138    	1.5895326934e+03
0.218057816513    	1.5903933899e+03
0.218069852001    	1.5917410241e+03
0.218081905662    	1.5934990106e+03
0.218093977558    	1.5955099818e+03
0.218106063173    	1.5975625204e+03
0.218118167133    	1.5994624776e+03
0.218130280292    	1.6010392241e+03
0.218142398056    	1.6021886022e+03
