# Region type :   patch explosionChamber
# Faces           : 37875
# Area            : 9.6770513364e+01
# Scale factor    : 1.0000000000e+00
# Time            	min(epsilon)
0.00892908420543  	1.1890348963e-02
0.00917951661881  	1.1886716760e-02
0.0094299490322   	1.1883084279e-02
0.00968038144558  	1.1879451527e-02
0.00993081385896  	1.1875818511e-02
0.0101812462723   	1.1872185241e-02
0.0104316786857   	1.1868551733e-02
0.0106821110991   	1.1864918005e-02
0.0109325435125   	1.1861284084e-02
0.0111829759259   	1.1857650005e-02
0.0114334083392   	1.1854015810e-02
0.0116838407526   	1.1850381558e-02
0.011934273166    	1.1846747320e-02
0.0121847055794   	1.1843113338e-02
0.0124351379928   	1.1839479427e-02
0.0126855704062   	1.1835845913e-02
0.0129360028195   	1.1832212995e-02
0.0131864352329   	1.1828580975e-02
0.0134368676463   	1.1824950278e-02
0.0136873000597   	1.1821321461e-02
0.0139377324731   	1.1817695204e-02
0.0141881648864   	1.1814072302e-02
0.0144385972998   	1.1810453671e-02
0.0146890297132   	1.1806840285e-02
0.0149394621266   	1.1803233137e-02
0.01518989454     	1.1799633144e-02
0.0154403269534   	1.1796041038e-02
0.0156907593667   	1.1792457232e-02
0.0159411917801   	1.1788881440e-02
0.0161916241935   	1.1785312914e-02
0.0164420566069   	1.1781749960e-02
0.0166924890203   	1.1778189913e-02
0.0169429214336   	1.1774629238e-02
0.017193353847    	1.1771063513e-02
0.0174437862604   	1.1767487666e-02
0.0176942186738   	1.1763896375e-02
0.0179446510872   	1.1760284647e-02
0.0181950835005   	1.1756648482e-02
0.0184455159139   	1.1752985554e-02
0.0186959483273   	1.1749295829e-02
0.0189463807407   	1.1745580854e-02
0.0191968131541   	1.1741845688e-02
0.0194472455675   	1.1738097359e-02
0.0196976779808   	1.1734344852e-02
0.0199481103942   	1.1730598128e-02
0.0201985428076   	1.1726866426e-02
0.020448975221    	1.1723159704e-02
0.0206994076344   	1.1719481958e-02
0.0209498400477   	1.1715831521e-02
0.0212002724611   	1.1712203590e-02
0.0214507048745   	1.1708590971e-02
0.0217011372879   	1.1704984232e-02
0.0219515697013   	1.1701372032e-02
0.0222020021147   	1.1697744299e-02
0.022452434528    	1.1694095976e-02
0.0227028669414   	1.1690426275e-02
0.0229532993548   	1.1686737476e-02
0.0232037317682   	1.1683036097e-02
0.0234541641816   	1.1679332921e-02
0.0237045965949   	1.1675640131e-02
0.0239550290083   	1.1671967012e-02
0.0242054614217   	1.1668318637e-02
0.0244558938351   	1.1664695869e-02
0.0247063262485   	1.1661094407e-02
0.0249567586618   	1.1657505253e-02
0.0252071910752   	1.1653915743e-02
0.0254576234886   	1.1650309325e-02
0.025708055902    	1.1646666394e-02
0.0259584883154   	1.1642969129e-02
0.0262089207288   	1.1639205649e-02
0.0264593531421   	1.1635372128e-02
0.0267097855555   	1.1631472584e-02
0.0269602179689   	1.1627518325e-02
0.0272106503823   	1.1623526922e-02
0.0274610827957   	1.1619519587e-02
0.027711515209    	1.1615519902e-02
0.0279619476224   	1.1611550785e-02
0.0282123800358   	1.1607630788e-02
0.0284628124492   	1.1603772071e-02
0.0287132448626   	1.1599980029e-02
0.028963677276    	1.1596253497e-02
0.0292141096893   	1.1592584785e-02
0.0294645421027   	1.1588960354e-02
0.0297149745161   	1.1585361329e-02
0.0299654069295   	1.1581767677e-02
0.0302158393429   	1.1578157247e-02
0.0304662717562   	1.1574504162e-02
0.0307167041696   	1.1570785926e-02
0.030967136583    	1.1566984071e-02
0.0312175689964   	1.1563087642e-02
0.0314680014098   	1.1559095655e-02
0.0317184338231   	1.1555019007e-02
0.0319688662365   	1.1550881053e-02
0.0322192986499   	1.1546715393e-02
0.0324697310633   	1.1542561920e-02
0.0327201634767   	1.1538461398e-02
0.0329705958901   	1.1534449323e-02
0.0332210283034   	1.1530549182e-02
0.0334714607168   	1.1526765655e-02
0.0337218931302   	1.1523082508e-02
0.0339723255436   	1.1519464224e-02
0.034222757957    	1.1515861686e-02
0.0344731903703   	1.1512221178e-02
0.0347236227837   	1.1508495123e-02
0.0349740551971   	1.1504649834e-02
0.0352244876105   	1.1500671347e-02
0.0354749200239   	1.1496567382e-02
0.0357253524373   	1.1492364363e-02
0.0359757848506   	1.1488101325e-02
0.036226217264    	1.1483822368e-02
0.0364766496774   	1.1479566092e-02
0.0367270820908   	1.1475362714e-02
0.0369775145042   	1.1471225999e-02
0.0372279469175   	1.1467155928e-02
0.0374783793309   	1.1463137678e-02
0.0377288117443   	1.1459147151e-02
0.0379792441577   	1.1455158397e-02
0.0382296765711   	1.1451150001e-02
0.0384801089845   	1.1447105727e-02
0.0387305413978   	1.1443021418e-02
0.0389809738112   	1.1438902632e-02
0.0392314062246   	1.1434762812e-02
0.039481838638    	1.1430618997e-02
0.0397322710514   	1.1426487702e-02
0.0399827034647   	1.1422381627e-02
0.0402331358781   	1.1418307086e-02
0.0404835682915   	1.1414263489e-02
0.0407340007049   	1.1410243750e-02
0.0409844331183   	1.1406236198e-02
0.0412348655316   	1.1402226785e-02
0.041485297945    	1.1398200444e-02
0.0417357303584   	1.1394141463e-02
0.0419861627718   	1.1390036210e-02
0.0422365951852   	1.1385877624e-02
0.0424870275986   	1.1381663149e-02
0.0427374600119   	1.1377393191e-02
0.0429878924253   	1.1373070575e-02
0.0432383248387   	1.1368701032e-02
0.0434887572521   	1.1364292578e-02
0.0437391896655   	1.1359854246e-02
0.0439896220788   	1.1355395134e-02
0.0442400544922   	1.1350923869e-02
0.0444904869056   	1.1346448568e-02
0.044740919319    	1.1341977176e-02
0.0449913517324   	1.1337517314e-02
0.0452417841458   	1.1333075638e-02
0.0454922165591   	1.1328657099e-02
0.0457426489725   	1.1324264332e-02
0.0459930813859   	1.1319897531e-02
0.0462435137993   	1.1315550915e-02
0.0464939462127   	1.1311218147e-02
0.046744378626    	1.1306887776e-02
0.0469948110394   	1.1302547841e-02
0.0472452434528   	1.1298186477e-02
0.0474956758662   	1.1293793800e-02
0.0477461082796   	1.1289363502e-02
0.0479965406929   	1.1284893475e-02
0.0482469731063   	1.1280387886e-02
0.0484974055197   	1.1275856782e-02
0.0487478379331   	1.1271312235e-02
0.0489982703465   	1.1266766363e-02
0.0492487027599   	1.1262229749e-02
0.0494991351732   	1.1257709104e-02
0.0497495675866   	1.1253206610e-02
0.05              	1.1248720650e-02
0.05025           	1.1244251977e-02
0.0505            	1.1239781869e-02
0.05075           	1.1235297835e-02
0.051             	1.1230787884e-02
0.05125           	1.1226242352e-02
0.0515            	1.1221655245e-02
0.05175           	1.1217024676e-02
0.052             	1.1212352746e-02
0.05225           	1.1207644578e-02
0.0525            	1.1202906829e-02
0.05275           	1.1198146139e-02
0.053             	1.1193367952e-02
0.05325           	1.1188575525e-02
0.0535            	1.1183769396e-02
0.05375           	1.1178947694e-02
0.054             	1.1174107158e-02
0.05425           	1.1169244412e-02
0.0545            	1.1164357127e-02
0.05475           	1.1159444888e-02
0.055             	1.1154509582e-02
0.05525           	1.1149555231e-02
0.0555            	1.1144587301e-02
0.05575           	1.1139611471e-02
0.056             	1.1134632659e-02
0.05625           	1.1129654904e-02
0.0565            	1.1124679980e-02
0.05675           	1.1119707452e-02
0.057             	1.1114734064e-02
0.05725           	1.1109756087e-02
0.0575            	1.1104769664e-02
0.05775           	1.1099771408e-02
0.058             	1.1094759170e-02
0.05825           	1.1089732570e-02
0.0585            	1.1084692948e-02
0.05875           	1.1079642735e-02
0.059             	1.1074584395e-02
0.05925           	1.1069519283e-02
0.0595            	1.1064446766e-02
0.05975           	1.1059363885e-02
0.06              	1.1054265739e-02
0.06025           	1.1049146651e-02
0.0605            	1.1044001827e-02
0.06075           	1.1038829004e-02
0.061             	1.1033627484e-02
0.06125           	1.1028396214e-02
0.0615            	1.1023143513e-02
0.06175           	1.1017875154e-02
0.062             	1.1012592554e-02
0.06225           	1.1007291470e-02
0.0625            	1.1001962350e-02
0.06275           	1.0996591930e-02
0.063             	1.0991166425e-02
0.06325           	1.0985675682e-02
0.0635            	1.0980115628e-02
0.06375           	1.0974497779e-02
0.064             	1.0968839365e-02
0.06425           	1.0963169144e-02
0.0645            	1.0957518892e-02
0.06475           	1.0951918541e-02
0.065             	1.0946383994e-02
0.06525           	1.0940923157e-02
0.0655            	1.0935527460e-02
0.06575           	1.0930175597e-02
0.066             	1.0924838723e-02
0.06625           	1.0919487809e-02
0.0665            	1.0914093594e-02
0.06675           	1.0908636537e-02
0.067             	1.0903111466e-02
0.06725           	1.0897519012e-02
0.0675            	1.0891862359e-02
0.06775           	1.0886147907e-02
0.068             	1.0880380548e-02
0.06825           	1.0874561949e-02
0.0685            	1.0868691796e-02
0.06875           	1.0862770323e-02
0.069             	1.0856800721e-02
0.06925           	1.0850790546e-02
0.069497983871    	1.0844799360e-02
0.069742          	1.0838887932e-02
0.069984064       	1.0833021160e-02
0.070224191488    	1.0827209288e-02
0.0704623979561   	1.0821456497e-02
0.0706986987724   	1.0815761587e-02
0.0709331091823   	1.0810119825e-02
0.0711675195921   	1.0804478600e-02
0.0714000395954   	1.0798874477e-02
0.0716306844374   	1.0793299054e-02
0.0718613292793   	1.0787700738e-02
0.07209009896     	1.0782121088e-02
0.0723188686406   	1.0776513923e-02
0.07254576316     	1.0770926684e-02
0.0727707978882   	1.0765362859e-02
0.0729958326164   	1.0759780881e-02
0.0732190075534   	1.0754230620e-02
0.0734403380695   	1.0748715059e-02
0.0736616685856   	1.0743190194e-02
0.0738811546807   	1.0737701972e-02
0.074098811725    	1.0732248976e-02
0.0743164687694   	1.0726783035e-02
0.0745322967629   	1.0721346344e-02
0.0747481247564   	1.0715889291e-02
0.0749621236992   	1.0710454052e-02
0.0751743090916   	1.0705037610e-02
0.0753864944839   	1.0699592007e-02
0.075596866326    	1.0694162809e-02
0.075807238168    	1.0688704791e-02
0.0760157964596   	1.0683270710e-02
0.076222556835    	1.0677859410e-02
0.0764293172103   	1.0672431054e-02
0.0766342796694   	1.0667035495e-02
0.0768374598462   	1.0661674916e-02
0.0770406400229   	1.0656303570e-02
0.0772438201997   	1.0650920190e-02
0.0774452023219   	1.0645569207e-02
0.077646584444    	1.0640199063e-02
0.0778461685115   	1.0634852800e-02
0.0780457525789   	1.0629478732e-02
0.0782435385917   	1.0624122013e-02
0.0784413246045   	1.0618733044e-02
0.0786373125627   	1.0613360572e-02
0.0788333005208   	1.0607957156e-02
0.0790274904243   	1.0602573946e-02
0.0792216803278   	1.0597165163e-02
0.0794140721766   	1.0591785403e-02
0.0796064640254   	1.0586389260e-02
0.0797970578195   	1.0581029503e-02
0.0799876516137   	1.0575657909e-02
0.0801764473532   	1.0570325311e-02
0.0803652430927   	1.0564981061e-02
0.0805522407775   	1.0559673414e-02
0.080737457532    	1.0554399625e-02
0.0809226742865   	1.0549106308e-02
0.0811061101107   	1.0543841239e-02
0.0812895459349   	1.0538551564e-02
0.0814712008287   	1.0533286708e-02
0.0816528557225   	1.0527995823e-02
0.081832729686    	1.0522732382e-02
0.0820126036495   	1.0517448865e-02
0.0821906966827   	1.0512202735e-02
0.0823670264185   	1.0507000943e-02
0.0825433561543   	1.0501799769e-02
0.0827179225928   	1.0496658537e-02
0.0828924890313   	1.0491533317e-02
0.0830652921724   	1.0486481237e-02
0.0832380953135   	1.0481455286e-02
0.0834091351572   	1.0476507372e-02
0.0835801750009   	1.0471585229e-02
0.0837512148447   	1.0466683827e-02
0.0839204730234   	1.0461845536e-02
0.0840897312021   	1.0457009135e-02
0.0842589893808   	8.3941321436e-03
0.0844264469406   	6.4609591936e-03
0.0845939045003   	4.7297977854e-03
0.0847613620601   	3.2094671027e-03
0.084926999429    	1.9263143900e-03
0.0850926367979   	8.9549508326e-04
0.0852582741668   	1.8042125368e-04
0.0854239115358   	1.3897195781e-04
0.0855876878106   	1.0412403327e-02
0.0857514640855   	1.0407241925e-02
0.0859152403604   	1.0402045135e-02
0.0860790166353   	1.0396826371e-02
0.0862408885349   	1.0391659144e-02
0.0864027604345   	1.0386495060e-02
0.086564632334    	1.0381342533e-02
0.0867265042336   	1.0376207044e-02
0.0868864258694   	1.0371151582e-02
0.0870463475051   	1.0366113522e-02
0.0872062691409   	1.0361087896e-02
0.0873642164354   	1.0356129375e-02
0.08752216373     	1.0351169142e-02
0.0876801110245   	1.0346198883e-02
0.0878360589862   	1.0341274192e-02
0.087992006948    	1.0336328102e-02
0.0881479549097   	1.0331357437e-02
0.0883018775732   	1.0326426205e-02
0.0884558002367   	1.0321472877e-02
0.0886097229002   	1.0316501067e-02
0.0887636455637   	1.0311515409e-02
0.0889154881912   	1.0306587151e-02
0.0890673308187   	1.0301653554e-02
0.0892191734463   	1.0296716056e-02
0.0893689071484   	1.0291842491e-02
0.0895186408505   	1.0286963424e-02
0.0896683745527   	1.0282074865e-02
0.0898181082548   	1.0277172251e-02
0.0899656719033   	1.0272321612e-02
0.0901132355518   	1.0267448809e-02
0.0902607992003   	1.0262549926e-02
0.0904083628487   	1.0257623152e-02
0.0905559264972   	1.0024403201e-02
0.0907012199357   	6.4192732808e-03
0.0908465133742   	3.4635998019e-03
0.0909918068127   	1.2380885606e-03
0.0911371002512   	8.1845112459e-06
0.0912823936897   	1.0227985300e-02
0.0914253052686   	1.0223102189e-02
0.0915682168474   	1.0218217563e-02
0.0917111284263   	1.0213330417e-02
0.0918540400052   	1.0208438340e-02
0.091996951584    	1.0203537418e-02
0.0921398631629   	1.0198622587e-02
0.0922802227493   	1.0193775875e-02
0.0924205823356   	1.0188906416e-02
0.092560941922    	1.0184009861e-02
0.0927013015084   	1.0179084147e-02
0.0928416610948   	1.0174129421e-02
0.0929793214583   	1.0169250172e-02
0.0931169818219   	1.0164343173e-02
0.0932546421854   	1.0159420654e-02
0.093392302549    	1.0154489272e-02
0.0935299629126   	1.0149556009e-02
0.0936676232761   	1.0144627348e-02
0.0938023546958   	1.0139812112e-02
0.0939370861154   	1.0135011292e-02
0.0940718175351   	1.0130225817e-02
0.0942065489548   	1.0125455469e-02
0.0943412803744   	1.0120698365e-02
0.0944760117941   	1.0115950755e-02
0.0946075353228   	1.0111318749e-02
0.0947390588515   	1.0106685137e-02
0.0948705823802   	1.0102041556e-02
0.0950021059089   	1.0097380344e-02
0.0951336294376   	1.0092694332e-02
0.0952651529664   	1.0087976908e-02
0.0953966764951   	1.0083222114e-02
0.0955282000238   	1.0078425478e-02
0.0956559657374   	1.0073721764e-02
0.095783731451    	1.0068976849e-02
0.0959114971646   	1.0064190477e-02
0.0960392628782   	1.0059365176e-02
0.0961670285918   	1.0054505188e-02
0.0962947943054   	1.0049615823e-02
0.096422560019    	1.0044703126e-02
0.0965503257326   	1.0039773562e-02
0.0966780914462   	5.2092306546e-03
0.0968058571598   	1.5803073292e-03
0.0969336228734   	1.0024945342e-02
0.0970613885871   	1.0020006444e-02
0.0971838307293   	1.0015277316e-02
0.0973062728715   	1.0010557199e-02
0.0974287150137   	1.0005843276e-02
0.0975511571559   	1.0001132969e-02
0.0976735992981   	9.9964229558e-03
0.0977960414403   	9.9917090071e-03
0.0979184835825   	9.9869864082e-03
0.0980409257247   	9.9822505534e-03
0.0981633678669   	9.9774975370e-03
0.0982858100091   	9.9727246322e-03
0.0984082521513   	9.9679306434e-03
0.0985306942935   	9.9631160915e-03
0.0986531364357   	9.9582832440e-03
0.0987755785779   	9.9534359966e-03
0.0988980207201   	9.9485795446e-03
0.0990204628624   	9.9437199612e-03
0.0991429050046   	9.9388635246e-03
0.0992653471468   	9.9340160224e-03
0.099387789289    	9.9291820752e-03
0.0995102314312   	9.9243646101e-03
0.0996326735734   	9.9195645021e-03
0.0997551157156   	9.9147804187e-03
0.0998775578578   	9.9100088185e-03
0.1               	9.9052441233e-03
0.100118483412    	9.9006425075e-03
0.100236686058    	9.8960347564e-03
0.100354608603    	9.8914228255e-03
0.100472251711    	9.8867990327e-03
0.100589894818    	9.8821459934e-03
0.100707258489    	9.8774694329e-03
0.100824343385    	9.8727664710e-03
0.100941150171    	9.8680359807e-03
0.101057679505    	9.8632783941e-03
0.101173932048    	9.8584954139e-03
0.101289908456    	9.8536897285e-03
0.101405609386    	9.8488647516e-03
0.101521035492    	9.8440244168e-03
0.101635914555    	9.8391842546e-03
0.101750521393    	9.8343368796e-03
0.10186485665     	9.8294851680e-03
0.101978920971    	9.8246315033e-03
0.102092714997    	9.8197779692e-03
0.102206239369    	9.8149263886e-03
0.102319494726    	9.8100781852e-03
0.102432750083    	9.8052229841e-03
0.102545736425    	9.8003726025e-03
0.10265845439     	9.7955275824e-03
0.102770904617    	9.7906882667e-03
0.102883087742    	9.7858549720e-03
0.102995270866    	9.7810166896e-03
0.103107186888    	9.7761849342e-03
0.103218836443    	9.7713601259e-03
0.103329955596    	9.7665537759e-03
0.103440810809    	9.7617546478e-03
0.103551402707    	9.7569622342e-03
0.103661731917    	9.7521758298e-03
0.103771799062    	9.7473945706e-03
0.103881344562    	9.7426286776e-03
0.103990630475    	7.0435949567e-03
0.104099657417    	4.2062081189e-03
0.104208426001    	1.9788962320e-03
0.10431693684     	4.4276877113e-04
0.104425190545    	9.7188166039e-03
0.104533187723    	9.7140454661e-03
0.104640928985    	9.7092677104e-03
0.104748414935    	9.7044825231e-03
0.104855646179    	9.6996896752e-03
0.104962623321    	9.6948895831e-03
0.105069346962    	9.6900832877e-03
0.105175817704    	9.6852724331e-03
0.105282288446    	9.6804478975e-03
0.105388506288    	9.6756233825e-03
0.105494471831    	9.6708018232e-03
0.105600185675    	9.6659860592e-03
0.105705648417    	9.6611786363e-03
0.105811111159    	9.6563703229e-03
0.105916322799    	9.6515735756e-03
0.106021283935    	9.6467889859e-03
0.106125995164    	9.6420161197e-03
0.106230706392    	9.6372423997e-03
0.106335167714    	9.6324766760e-03
0.106439379724    	9.6277161684e-03
0.106543343018    	9.6229576209e-03
0.10664705819     	9.6181977556e-03
0.106750525831    	9.6134337569e-03
0.106853993473    	9.6086713851e-03
0.106957213584    	9.6038818306e-03
0.107060186758    	9.5990831328e-03
0.107162913584    	9.5942748853e-03
0.107265394652    	9.5894577634e-03
0.107367630549    	9.5846335630e-03
0.107469621864    	9.5798048751e-03
0.10757136918     	9.5749746902e-03
0.107672873082    	9.5701460870e-03
0.107774134151    	9.5653220386e-03
0.107875152969    	9.5605053138e-03
0.107975930115    	9.5556983394e-03
0.108076466167    	9.5509030626e-03
0.108177002219    	9.5461096224e-03
0.108277297178    	9.5413299271e-03
0.108377351621    	9.5365643905e-03
0.108477406064    	9.5318015455e-03
0.108577219992    	9.5270517666e-03
0.108676793983    	9.5223142044e-03
0.108776128612    	9.5175876161e-03
0.108875224457    	9.5128705935e-03
0.108974082091    	9.5081616508e-03
0.109072939724    	9.5034482583e-03
0.109171559146    	9.4987400353e-03
0.109269940932    	9.4940356762e-03
0.109368085652    	9.4893337113e-03
0.10946599388     	9.4846326657e-03
0.109563666184    	9.4799310712e-03
0.109661338487    	9.4752163041e-03
0.109758774868    	9.4704979132e-03
0.109855975895    	9.4657748452e-03
0.109952942137    	9.4610459997e-03
0.110049908378    	9.4562992008e-03
0.110146639835    	9.4515447881e-03
0.110243137075    	9.4467825728e-03
0.110339634315    	9.4420013627e-03
0.110435897339    	9.4372130696e-03
0.110531926714    	9.4324191123e-03
0.110627723009    	9.4276209325e-03
0.110723519303    	9.4228084433e-03
0.110819082516    	9.4179941562e-03
0.110914413216    	9.4131793414e-03
0.111009743915    	9.4083534360e-03
0.111104842101    	9.4035286066e-03
0.11119970834     	9.3987057448e-03
0.111294343197    	9.3938854322e-03
0.111388978055    	9.3890565225e-03
0.111483381532    	9.3842306274e-03
0.111577554193    	9.3794080432e-03
0.111671726854    	9.3745772138e-03
0.1117656687      	9.3697495738e-03
0.111859380297    	9.3649254171e-03
0.111953091893    	9.3600933021e-03
0.11204657324     	9.3552648526e-03
0.112139824902    	9.3504404654e-03
0.112233076565    	9.3456087869e-03
0.112326328228    	9.3407698757e-03
0.11241934964     	9.3359357359e-03
0.112512371052    	9.3310949998e-03
0.112605162212    	9.3262592569e-03
0.112697953373    	9.3214167852e-03
0.112790514283    	9.3165789380e-03
0.112883075193    	9.3117337734e-03
0.112975405851    	9.3068926333e-03
0.11306773651     	9.3020436138e-03
0.113160067169    	9.2971863585e-03
0.113252167001    	9.2923650787e-03
0.113344266833    	9.2875037448e-03
0.113436135838    	9.2826465004e-03
0.113528004844    	9.2777820689e-03
0.113619643023    	9.2729225087e-03
0.113711050955    	9.2680685499e-03
0.113802458887    	9.2632087185e-03
0.113893636572    	9.2583549594e-03
0.113984584591    	9.2535076957e-03
0.11407553261     	9.2486550678e-03
0.114166250962    	9.2438087471e-03
0.114256740227    	9.2389690781e-03
0.114347229492    	9.2341243426e-03
0.114437489671    	9.2292865319e-03
0.114527521342    	9.2244563120e-03
0.114617325086    	9.2196341498e-03
0.114707128829    	9.2148086091e-03
0.114796704644    	9.2099918747e-03
0.11488628046     	9.2051727988e-03
0.114975628346    	9.2003635831e-03
0.115064748885    	9.1955648827e-03
0.115153869424    	9.1907651860e-03
0.115242762614    	9.1859763848e-03
0.115331655804    	9.1811868909e-03
0.115420321646    	9.1764081962e-03
0.115508987488    	9.1716282999e-03
0.115597425981    	9.1668583134e-03
0.11568563771     	9.1620977887e-03
0.115773849438    	9.1573341043e-03
0.115861834401    	9.1525780479e-03
0.115949593181    	9.1478290640e-03
0.116037126361    	9.1430862665e-03
0.11612465954     	9.1383368825e-03
0.116211967119    	9.1335917214e-03
0.116299274697    	9.1288383404e-03
0.116386356675    	9.1240877130e-03
0.116473213634    	9.1193394409e-03
0.116560070594    	9.1145809085e-03
0.116646702535    	9.1098231988e-03
0.116733334477    	9.1050539669e-03
0.1168197414      	9.1002846536e-03
0.116906148324    	9.0955033473e-03
0.116992330229    	9.0907220914e-03
0.117078287702    	9.0859416152e-03
0.117164245176    	9.0811324828e-03
0.117249978217    	9.0759971195e-03
0.117335711258    	9.0708570667e-03
0.117421219868    	9.0657233354e-03
0.117506504632    	9.0605937820e-03
0.117591789397    	9.0554523594e-03
0.117676850317    	9.0503090289e-03
0.117761911238    	9.0451476449e-03
0.117846748313    	9.0399783284e-03
0.117931585389    	9.0347853321e-03
0.11801619862     	9.0295789576e-03
0.118100811851    	9.0243429556e-03
0.118185201238    	9.0190891842e-03
0.118269590625    	9.0138043861e-03
0.118353980011    	9.0084894998e-03
0.118438144958    	9.0031607584e-03
0.118522309905    	8.9978078133e-03
0.118606250412    	8.9924484648e-03
0.118690190919    	8.9870735664e-03
0.118773906986    	8.9817018850e-03
0.118857623053    	8.9763245638e-03
0.11894133912     	8.9709460763e-03
0.119024830144    	8.9655848247e-03
0.119108321168    	8.9602304359e-03
0.119191587148    	8.9549586156e-03
0.119274853129    	8.9496385157e-03
0.119357894066    	8.9443435719e-03
0.119440935004    	8.9390595445e-03
0.119523750898    	8.9337980710e-03
0.119606566792    	8.9285429131e-03
0.119689157644    	8.9233039508e-03
0.119771748495    	8.9180636993e-03
0.119854114303    	8.9128312601e-03
0.119936480111    	8.9075888271e-03
0.120018620875    	8.9023457344e-03
0.12010076164     	8.8970847397e-03
0.120182677362    	8.8918162341e-03
0.120264593083    	8.8865241422e-03
0.120346283761    	8.8812204365e-03
0.12042797444     	8.8758904795e-03
0.120509440075    	8.8705479358e-03
0.12059090571     	8.8651795433e-03
0.120672371345    	8.8597860568e-03
0.120753611314    	8.8543838487e-03
0.120834851282    	8.8489611894e-03
0.120915865584    	8.8435348472e-03
0.120996879886    	8.8380932651e-03
0.121077668522    	8.8326531305e-03
0.121158457157    	8.8272022312e-03
0.121239020126    	8.8217564773e-03
0.121319583095    	8.8163026041e-03
0.121399920397    	8.8108555551e-03
0.121480257699    	8.8054010494e-03
0.121560369335    	8.7999531689e-03
0.121640480971    	8.7944967769e-03
0.12172036694     	8.6888316600e-03
0.121800252909    	7.6384271153e-03
0.121879913211    	6.6142985530e-03
0.121959573514    	5.8590704338e-03
0.122039233816    	6.5094841556e-03
0.122118667811    	8.6113589737e-03
0.122198101806    	8.7561640566e-03
0.122277535801    	8.7506399063e-03
0.122356742842    	8.7451137485e-03
0.122435949882    	8.7395713628e-03
0.122515156923    	8.7340133734e-03
0.122594136357    	8.7284568716e-03
0.122673115791    	8.7228888235e-03
0.122752095225    	8.7173110002e-03
0.122830846395    	8.7117414721e-03
0.122909597565    	8.7061675898e-03
0.122988348735    	8.7005913365e-03
0.123067099905    	8.6950150657e-03
0.123145621479    	8.6894567009e-03
0.123224143054    	8.6839028559e-03
0.123302664628    	8.6783545728e-03
0.123381186203    	8.6728129281e-03
0.123459707778    	8.6672785222e-03
0.123537997725    	8.6617672730e-03
0.123616287673    	8.6562635087e-03
0.12369457762     	8.6507660420e-03
0.123772867568    	8.6452738370e-03
0.123851157515    	8.6397856766e-03
0.123929213762    	8.6343160926e-03
0.124007270008    	8.6288482188e-03
0.124085326254    	8.6233798659e-03
0.124163148097    	8.6179249557e-03
0.12424096994     	8.6124657853e-03
0.124318791783    	8.6069993696e-03
0.124396378515    	8.6015391607e-03
0.124473965247    	8.5960670821e-03
0.124551551979    	8.5905801101e-03
0.124628902884    	8.5850920024e-03
0.12470625379     	8.5795846932e-03
0.124783604696    	8.5740553106e-03
0.124860719055    	8.5685180684e-03
0.124937833414    	8.5629550165e-03
0.125014947772    	8.5573638398e-03
0.125092062131    	8.5518484358e-03
