# Continuity error
# Time            # Local           # Global          # Cumulative      
0.05              6.1591568695e-08	1.0866004386e-09	1.0866004386e-09
0.1               9.2559950350e-08	1.0488931010e-08	1.1575531448e-08
0.15              1.0535283347e-07	2.2486112541e-08	3.4061643989e-08
0.2               2.6457541643e-07	1.9852425199e-08	5.3914069188e-08
0.25              4.6223000937e-07	5.8482278085e-08	1.1239634727e-07
0.3               1.2525076265e-06	1.6362209017e-07	2.7601843745e-07
