# Region type :   patch explosionChamber
# Faces           : 37875
# Area            : 9.6770513364e+01
# Scale factor    : 1.0000000000e+00
# Time            	min(epsilon)
0.222651292208    	3.2545307303e-03
0.222663545214    	3.2645707658e-03
0.222675792729    	3.2705872354e-03
0.222688040245    	3.2169044067e-03
0.222700282271    	3.1641526818e-03
0.222712518809    	3.1123293941e-03
0.222724755348    	3.0614055806e-03
0.222736986399    	3.0113626495e-03
0.222749211966    	2.9621959370e-03
0.222761437533    	2.9138758400e-03
0.222773657615    	2.8663830676e-03
0.222785872214    	2.8197113410e-03
0.222798086814    	2.7738306859e-03
0.222810295931    	2.7287213784e-03
0.222822499568    	2.6843758695e-03
0.222834697728    	2.6407736380e-03
0.222846895888    	2.5978851530e-03
0.222859088571    	2.5556906382e-03
0.222871275779    	2.5141815825e-03
0.222883462986    	2.4733284830e-03
0.222895644719    	2.4331120203e-03
0.222907820979    	2.3935234227e-03
0.222919997239    	2.3545339027e-03
0.222932168027    	2.3161248005e-03
0.222944338815    	2.2782787868e-03
0.22295650413     	2.2409772996e-03
0.222968669445    	2.2042033254e-03
0.222980829288    	2.1679388362e-03
0.222992983661    	2.1321753975e-03
0.223005138034    	2.0968864164e-03
0.223017286937    	2.0620552368e-03
0.223029430372    	2.0276738989e-03
0.223041573807    	1.9937170517e-03
0.223053711775    	1.9601692103e-03
0.223065844277    	1.9270231163e-03
0.22307797678     	1.8942546710e-03
0.223090103817    	1.8618494601e-03
0.223102230855    	1.8297931414e-03
0.223114352427    	1.7980714015e-03
0.223126468537    	1.7666777208e-03
0.223138584647    	1.7355892828e-03
0.223150695294    	1.7047925057e-03
0.223162805941    	1.6742733120e-03
0.223174911126    	1.6440176986e-03
0.22318701085     	1.6140186926e-03
0.223199110574    	1.5842534545e-03
0.223211204838    	1.5547079929e-03
0.223223299103    	1.5253674500e-03
0.223235387907    	1.4962171343e-03
0.223247471253    	1.4672489905e-03
0.223259549144    	1.4384467336e-03
0.223271627035    	1.4097874004e-03
0.223283699471    	1.3812564965e-03
0.223295766454    	1.3528459791e-03
0.223307833437    	1.3245332156e-03
0.223319894967    	1.2963046603e-03
0.223331956498    	1.2681465438e-03
0.223344012575    	1.2400462124e-03
0.223356068653    	1.2119915316e-03
0.223368119278    	1.1839717201e-03
0.223380169902    	1.1559768928e-03
0.223392220527    	1.1279919100e-03
0.223404265697    	1.1000178247e-03
0.223416310866    	1.0720490064e-03
0.223428356036    	1.0440752973e-03
0.223440401205    	1.0160960513e-03
