# Region type :   patch explosionChamber
# Faces           : 37875
# Area            : 9.6770513364e+01
# Scale factor    : 1.0000000000e+00
# Time            	min(T)
0.265340368398    	2.8722134460e+02
0.265357201633    	2.8630633610e+02
0.265374043052    	2.8199539682e+02
0.265390884471    	2.8075039171e+02
0.265407725889    	2.8054997865e+02
0.265424575512    	2.8071939737e+02
0.265441425134    	2.8103083462e+02
0.265458274756    	2.8140126048e+02
0.265475132601    	2.8179503555e+02
0.265491990446    	2.8219220362e+02
0.265508848292    	2.8257919359e+02
0.265525714381    	2.8294561992e+02
0.26554258047     	2.8328261126e+02
0.265559446558    	2.8358315238e+02
0.265576312647    	2.8384309061e+02
0.265593178736    	2.8406242737e+02
0.265610053097    	2.8424354178e+02
0.265626927457    	2.8438862651e+02
0.265643801818    	2.8450104811e+02
0.265660684471    	2.8458409486e+02
0.265677567123    	2.8464319756e+02
0.265694449776    	2.8468341023e+02
0.265711340741    	2.8470861391e+02
0.265728231706    	2.8472233622e+02
0.265745131       	2.8472788535e+02
0.265762030294    	2.8472828857e+02
0.265778937934    	2.8472629688e+02
0.265795845573    	2.8472437432e+02
0.265812761574    	2.8472469260e+02
0.26582968595     	2.8472912689e+02
0.265846610325    	2.8473921837e+02
0.265863543092    	2.8475617609e+02
0.265880484261    	2.8478086573e+02
0.265897425431    	2.8481379874e+02
0.265914375021    	2.8485510070e+02
0.26593132461     	2.8490436819e+02
0.265948282637    	2.8496077441e+02
0.265965240664    	2.8502315253e+02
0.265982207144    	2.8509031003e+02
0.26599918209     	2.8516104702e+02
0.266016157037    	2.8523419196e+02
0.266033140467    	2.8530875007e+02
0.266050132392    	2.8538383139e+02
0.266067132827    	2.8545870967e+02
0.266084141783    	2.8553283936e+02
0.266101159273    	2.8560586092e+02
0.266118185311    	2.8567759142e+02
0.266135219908    	2.8574802360e+02
0.266152254506    	2.8581726834e+02
0.266169297681    	2.8588562209e+02
0.266186349446    	2.8595341782e+02
0.266203409815    	2.8602100912e+02
0.266220470183    	2.8608869466e+02
0.266237539173    	2.8615678826e+02
0.266254616796    	2.8622550332e+02
0.266271694419    	2.8629493840e+02
0.266288780693    	2.8636516791e+02
0.266305875632    	2.8643612659e+02
0.266322970571    	2.8650760937e+02
0.266340074192    	2.8657939451e+02
0.266357186508    	2.8665115758e+02
0.266374307532    	2.8672250134e+02
0.266391437279    	2.8679298525e+02
0.266408575761    	2.8686211283e+02
0.266425722991    	2.8692937350e+02
0.266442878983    	2.8699429659e+02
0.266460043751    	2.8705650688e+02
0.266477226106    	2.8711580625e+02
0.266494417272    	2.8717212534e+02
0.266511617263    	2.8722563867e+02
0.266528826093    	2.8727574872e+02
0.266546043775    	2.8724828837e+02
0.266563270323    	2.8722176588e+02
0.26658050575     	2.8742174598e+02
0.266597750072    	2.8746974711e+02
0.2666150033      	2.8751870084e+02
0.266632265449    	2.8756914589e+02
0.266649536533    	2.8451136870e+02
0.266666816566    	2.8354627061e+02
