# Field minima and maxima
# Time            	field             	min               	location(min)     	processor         	max               	location(max)     	processor         
0.000391180227766 	p                 	1.0132453892e+05	(4.6857144967e+00 1.1723186632e+00 1.5250076445e+00)	5	1.0677171688e+05	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.000470554339401 	p                 	1.0132465865e+05	(4.6857144967e+00 1.1723186632e+00 1.5250076445e+00)	5	1.0719164906e+05	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.000565803273364 	p                 	1.0132470446e+05	(4.6632637868e+00 9.4672754865e-01 5.5340185059e-01)	5	1.0730088777e+05	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.000679970009453 	p                 	1.0132473728e+05	(4.6632637868e+00 9.4672754865e-01 5.5340185059e-01)	5	1.0690559987e+05	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00081697009276  	p                 	1.0132477631e+05	(4.5573555371e+00 1.1413177807e+00 1.5510000917e+00)	5	1.0583923635e+05	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00098146183158  	p                 	1.0132481157e+05	(4.7740199093e+00 9.4726944857e-01 6.5163464964e-01)	5	1.0410029360e+05	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00117911722742  	p                 	1.0132483841e+05	(4.8802808988e+00 9.4499238688e-01 6.5107676388e-01)	7	1.0293404045e+05	(2.3367348258e+00 3.0088263819e-01 1.5037762127e+00)	5
0.00141611180399  	p                 	1.0040453892e+05	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.0240005161e+05	(2.3367348258e+00 3.0088263819e-01 1.5037762127e+00)	5
0.00166654421737  	p                 	1.0002911534e+05	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.0201325274e+05	(2.3370174083e+00 5.0153958717e-01 1.5035824432e+00)	5
0.00191697663075  	p                 	1.0040340708e+05	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.0180513153e+05	(2.3352396792e+00 3.0113028231e-01 1.1023740274e+00)	5
0.00216740904413  	p                 	1.0080756591e+05	(2.3367348258e+00 3.0088263819e-01 1.5037762127e+00)	5	1.0167394097e+05	(2.3386201141e+00 5.0103367043e-01 1.9052268678e+00)	5
0.00241784145751  	p                 	1.0083178688e+05	(2.3367348258e+00 3.0088263819e-01 1.5037762127e+00)	5	1.0161657053e+05	(2.3356662990e+00 5.0194243713e-01 1.1021955367e+00)	5
0.00266827387089  	p                 	1.0102029718e+05	(2.3367348258e+00 3.0088263819e-01 1.5037762127e+00)	5	1.0158020505e+05	(1.9185381319e+00 3.0103893536e-01 1.1020701298e+00)	4
0.00291870628428  	p                 	1.0109340100e+05	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.0154836147e+05	(2.7536380839e+00 5.0095415364e-01 1.9052660247e+00)	5
0.00316913869766  	p                 	1.0116795805e+05	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5	1.0150809446e+05	(1.9230500613e+00 7.0151025872e-01 1.9047483763e+00)	4
0.00341957111104  	p                 	1.0120017628e+05	(2.3378027679e+00 5.0129609419e-01 1.7043857365e+00)	5	1.0148257732e+05	(1.9240609236e+00 7.0112774873e-01 2.1056917630e+00)	4
0.00367000352442  	p                 	1.0122328801e+05	(2.5430580890e+00 3.0110931505e-01 1.1024430430e+00)	5	1.0146611563e+05	(1.9193691540e+00 7.0276183002e-01 9.0128678173e-01)	4
0.0039204359378   	p                 	1.0122862403e+05	(2.1308130235e+00 5.0102666106e-01 1.9051282990e+00)	5	1.0145417325e+05	(1.7105739845e+00 7.0251994539e-01 9.0115108736e-01)	4
