# Region type :   patch explosionChamber
# Faces           : 37875
# Area            : 9.6770513364e+01
# Scale factor    : 1.0000000000e+00
# Time            	min(T)
0.277795722347    	2.8576260147e+02
0.27781588972     	2.8591154040e+02
0.277836057093    	2.8605093717e+02
0.277856224466    	2.8617748668e+02
0.277876391838    	2.8628950050e+02
0.277896559211    	2.8638690303e+02
0.277916726584    	2.8647032659e+02
0.277936893957    	2.8654064122e+02
0.27795706133     	2.8659902280e+02
0.277977228703    	2.8434235685e+02
0.277997396076    	2.7650380205e+02
0.278017581952    	2.8657905672e+02
0.278037767827    	2.8690862256e+02
0.278057953702    	2.8707401419e+02
0.278078139577    	2.8718521494e+02
0.278098325452    	2.8725982106e+02
0.278118511327    	2.8516974561e+02
0.278138715841    	2.7735684576e+02
0.278158920355    	2.8741740655e+02
0.278179124869    	2.8751916250e+02
0.278199329383    	2.8048765911e+02
0.27821955264     	2.8349721546e+02
0.278239775897    	2.8471433163e+02
0.278259999153    	2.8752345700e+02
0.27828022241     	2.8236431875e+02
0.278300464514    	2.8221942630e+02
0.278320706618    	2.8226415190e+02
0.278340948722    	2.8241106183e+02
0.278361190826    	2.8480685446e+02
0.27838143293     	2.8568424737e+02
0.278401694005    	2.8599866380e+02
0.27842195508     	2.8611654649e+02
0.278442216155    	2.8615777734e+02
0.27846249629     	2.8616089371e+02
0.278482776426    	2.8614128265e+02
0.278503056561    	2.8610676671e+02
0.278523355846    	2.8606297963e+02
0.278543655132    	2.8601488991e+02
0.27856397364     	2.8596694044e+02
0.278584292149    	2.8592329681e+02
0.278604629953    	2.8588744171e+02
0.278624967757    	2.8586125838e+02
0.278645305562    	2.8584649750e+02
0.278665662754    	2.8584400888e+02
0.278686019946    	2.8585384245e+02
0.278706377138    	2.8587539682e+02
0.27872675381     	2.8590741688e+02
0.278747130483    	2.8594804351e+02
0.278767507155    	2.8599511129e+02
0.278787903402    	2.8604638507e+02
0.278808299649    	2.8609957232e+02
0.278828695896    	2.8615259306e+02
0.278849111811    	2.8620368605e+02
0.278869527726    	2.8625132998e+02
0.278889943641    	2.8629443854e+02
0.27891037932     	2.8633237276e+02
0.278930814999    	2.8636490293e+02
0.278951270519    	2.8639236733e+02
0.278971726038    	2.8641544933e+02
0.278992201475    	2.8643511430e+02
0.279012676912    	2.8645237750e+02
0.279033172345    	2.8646829242e+02
0.279053687832    	2.8648383051e+02
0.279074203319    	2.8649983337e+02
0.279094738939    	2.8651701494e+02
0.279115274559    	2.8653587137e+02
0.279135830391    	2.8655674013e+02
0.279156406495    	2.8657975141e+02
0.279176982599    	2.8660483718e+02
0.279197579056    	2.8663181313e+02
0.279218175512    	2.8666029711e+02
0.279238792401    	2.8668984436e+02
0.279259429785    	2.8671991446e+02
0.279280067168    	2.8674992158e+02
0.279300725127    	2.8677938429e+02
0.279321383086    	2.8680841531e+02
0.279342061703    	2.8683636574e+02
0.27936274032     	2.8682047547e+02
0.279383439677    	2.8676741493e+02
0.279404139035    	2.8672414010e+02
0.279424838393    	2.8669402401e+02
0.279445558596    	2.8667863196e+02
0.279466278799    	2.8667818880e+02
0.279486999002    	2.8669126136e+02
0.279507719205    	2.8671586010e+02
0.27952846038     	2.8007321167e+02
0.279549201555    	2.8679112600e+02
0.27956994273     	2.8683769512e+02
0.279590683905    	2.8688759447e+02
0.279611446179    	2.8693897627e+02
0.279632208454    	2.8698994392e+02
0.279652991915    	2.8703876318e+02
0.279673775376    	2.8708367136e+02
0.279694558836    	2.8712315605e+02
0.279715363592    	2.8715608617e+02
0.279736168347    	2.8718172840e+02
0.279756994484    	2.8719826822e+02
0.279777820622    	2.8720721551e+02
0.279798646759    	2.8720983247e+02
0.279819494389    	2.8720745183e+02
0.279840342019    	2.8720153493e+02
0.279861189648    	2.8719360875e+02
0.279882058882    	2.8695190484e+02
0.279902928115    	2.8609072055e+02
0.279923797349    	2.8593479117e+02
0.279944688299    	2.8602996383e+02
0.279965579248    	2.8622279633e+02
0.279986470198    	2.8645648842e+02
0.280007382977    	2.8670536885e+02
0.280028295757    	2.8695316628e+02
0.280049208536    	2.8718795517e+02
0.280070143259    	2.8720324022e+02
0.280091077983    	2.8720967902e+02
0.280112034743    	2.8408196216e+02
0.280132991503    	2.8766523680e+02
0.280153948263    	2.8768509927e+02
0.280174927176    	2.8770764172e+02
0.280195906089    	2.8773288623e+02
0.280216885002    	2.8776075676e+02
0.280237886186    	2.8779110051e+02
0.280258887369    	2.8487460901e+02
0.280279910918    	2.7474248694e+02
0.280300934468    	2.8729334699e+02
0.280321958017    	2.8765925188e+02
0.280343004051    	2.8785687000e+02
0.280364050085    	2.8481465213e+02
0.280385096119    	2.8804160346e+02
0.280406164759    	2.7918482058e+02
0.280427233399    	2.8321587861e+02
0.28044830204     	2.8814555264e+02
0.280469393407    	2.8817710025e+02
0.280490484775    	2.7740472450e+02
0.280511598969    	2.8025263205e+02
0.280532713163    	2.8826015371e+02
0.280553850282    	2.8142768582e+02
0.280574987402    	2.8686519814e+02
0.280596147546    	2.8652009691e+02
0.28061730769     	2.7621488808e+02
0.280638490961    	2.7993365323e+02
0.28065965108     	2.8837783347e+02
0.280680811199    	2.8201088002e+02
0.280701971318    	2.8255571984e+02
0.280723131437    	2.8842200562e+02
0.280744268355    	2.7887998015e+02
0.280765405272    	2.8772674104e+02
0.280786542189    	2.8399006842e+02
0.280807679107    	2.8013784095e+02
0.280828792771    	2.7906127918e+02
0.280849906435    	2.7892975272e+02
0.2808710201      	2.7913219016e+02
0.280892133764    	2.7945959559e+02
0.280913247428    	2.7983252485e+02
0.280934384474    	2.8021454473e+02
0.28095552152     	2.8058345631e+02
0.280976658566    	2.8092566616e+02
0.280997795612    	2.8123139567e+02
0.281018932658    	2.8149517693e+02
0.281040069705    	2.8171639703e+02
0.281061206751    	2.8189647030e+02
0.281082343797    	2.8203761650e+02
0.281103480843    	2.8214342340e+02
0.281124617889    	2.8221909109e+02
0.281145754935    	2.8226985630e+02
0.281166891981    	2.7763267184e+02
0.281188029027    	2.8232339281e+02
0.281209166073    	2.8233653904e+02
0.281230303119    	2.8234670977e+02
0.281251440165    	2.8121776239e+02
0.281272601068    	2.8237315399e+02
0.28129376197     	2.8239525442e+02
0.281314922873    	2.8242627893e+02
0.281336083776    	2.7324726363e+02
0.281357268698    	2.7429931179e+02
0.28137845362     	2.7791144825e+02
0.281399638542    	2.8302770748e+02
0.28142084762     	2.7987018313e+02
0.281442056698    	2.8016392132e+02
0.281463265776    	2.8037437487e+02
0.281484499148    	2.8420033015e+02
0.281505732521    	2.7631010769e+02
0.281526965893    	2.7609687595e+02
0.2815482237      	2.8495030462e+02
0.281569481507    	2.8401318436e+02
0.281590763861    	2.7441017453e+02
0.281612046215    	2.7572323713e+02
0.281633328569    	2.8546834420e+02
0.281654635612    	2.7918282481e+02
0.281675942656    	2.8018407490e+02
0.281697274504    	2.8059980764e+02
0.281718606351    	2.8080874521e+02
0.281739938199    	2.8094820597e+02
0.281761294997    	2.8106166619e+02
0.281782651794    	2.8116191037e+02
0.281804033658    	2.8125259821e+02
0.281825415522    	2.7345012060e+02
0.281846822571    	2.7387394305e+02
0.28186822962     	2.8146714553e+02
0.281889636669    	2.8151919112e+02
0.281911069052    	2.8156222149e+02
0.281932501434    	2.8159748855e+02
0.281953959271    	2.8162643707e+02
0.281975417108    	2.8165120770e+02
0.281996874945    	2.7448817265e+02
0.282018358387    	2.7461826157e+02
0.28203984183     	2.8172217285e+02
0.282061325273    	2.8175017102e+02
0.282082834475    	2.7805736999e+02
0.282104343678    	2.8182005739e+02
0.282125878763    	2.8186317526e+02
0.282147413849    	2.7425736321e+02
0.282168948935    	2.7794355058e+02
0.282190510061    	2.8202375255e+02
0.282212071187    	2.7976266296e+02
0.282233632313    	2.7999196722e+02
0.282255219637    	2.8018798452e+02
0.282276806961    	2.8046459301e+02
0.282298420611    	2.8232583972e+02
0.282320034261    	2.8238128751e+02
0.282341647911    	2.8243388908e+02
0.282363288048    	2.8248405948e+02
0.282384928186    	2.8253245142e+02
0.282406594941    	2.8258001278e+02
0.282428261696    	2.8262755694e+02
0.282449928451    	2.8267575325e+02
0.282471621988    	2.8272502923e+02
0.282493315525    	2.8277553867e+02
0.282515035977    	2.8282745043e+02
0.282536756429    	2.8288190219e+02
0.282558503931    	2.8293830821e+02
0.282580251432    	2.8299589219e+02
0.282601998933    	2.8305375744e+02
0.282623773653    	2.8311097905e+02
0.282645548373    	2.8316649690e+02
0.282667350448    	2.8321945390e+02
0.282689152522    	2.8326917349e+02
0.282710982091    	2.8331584732e+02
0.282732811659    	2.8335912492e+02
0.282754641227    	2.8339898184e+02
0.282776498462    	2.8343551925e+02
0.282798355698    	2.8346911707e+02
0.282820212933    	2.8350049251e+02
0.282842098012    	2.8353056440e+02
0.282863983091    	2.8356024949e+02
0.28288586817     	2.8359050765e+02
0.282907781271    	2.8362227645e+02
0.282929694372    	2.8365628945e+02
0.282951607473    	2.8369313709e+02
0.282973548776    	2.8373325272e+02
0.282995490079    	2.8377675444e+02
0.283017431382    	2.8382354326e+02
0.28303940107     	2.8387325740e+02
0.283061370758    	2.8392511107e+02
0.283083368978    	2.8397835072e+02
0.283105367197    	2.8403219200e+02
0.283127365417    	2.8408608463e+02
0.283149363637    	2.8413962859e+02
0.283171390613    	2.8419261036e+02
0.283193417588    	2.8424476607e+02
0.283215444564    	2.8429596914e+02
0.28323747154     	2.8434615376e+02
0.283259498515    	2.8439531278e+02
0.283281554512    	2.8444355455e+02
0.283303610509    	2.8449090170e+02
0.283325666505    	2.8453746549e+02
0.283347722502    	2.8458336272e+02
0.283369778499    	2.8462870053e+02
0.283391863786    	2.8467362430e+02
0.283413949074    	2.8471812458e+02
0.283436034361    	2.8476220412e+02
0.283458119649    	2.8480581602e+02
0.283480204936    	2.8484919584e+02
0.283502290224    	2.8489167856e+02
0.283524405116    	2.8493334130e+02
0.283546520009    	2.8497405707e+02
0.283568634901    	2.8501374636e+02
0.283590749794    	2.8505236056e+02
0.283612864686    	2.8508990424e+02
0.283634979579    	2.8512644645e+02
0.283657094471    	2.8516212470e+02
0.283679209363    	2.8519714208e+02
0.283701354263    	2.8523180676e+02
0.283723499162    	2.8526638060e+02
0.283745644061    	2.8530119995e+02
0.28376778896     	2.8533660242e+02
0.283789964112    	2.8537294943e+02
0.283812139263    	2.8541045471e+02
0.283834314415    	2.8544930637e+02
0.283856489567    	2.8548960536e+02
0.283878695221    	2.8553141590e+02
0.283900900875    	2.8557459337e+02
0.283923106529    	2.8561895066e+02
0.283945342896    	2.8566427224e+02
0.283967579263    	2.8571014184e+02
0.28398981563     	2.8575615293e+02
0.284012082924    	2.8580194832e+02
0.284034350218    	2.8584706809e+02
0.284056648612    	2.8589123476e+02
0.284078947005    	2.8593412811e+02
0.284101245399    	2.8597558471e+02
0.28412357511     	2.8601559342e+02
0.284145904822    	2.8605412396e+02
0.284168234533    	2.8609129187e+02
0.284190595784    	2.8612734174e+02
0.284212957035    	2.8616248166e+02
0.284235318285    	2.8619701706e+02
0.284257679536    	2.8623127044e+02
0.284280040787    	2.8626555252e+02
0.284302433891    	2.8630018532e+02
0.284324826995    	2.8633533473e+02
0.284347220099    	2.8637114337e+02
0.284369613204    	2.8640767671e+02
0.284392038436    	2.8644497516e+02
0.284414463668    	2.8648289835e+02
0.2844368889      	2.8652128759e+02
0.284459346492    	2.8655998326e+02
0.284481804084    	2.8659867872e+02
0.284504294223    	2.8663716613e+02
0.284526784362    	2.8667514236e+02
0.284549274501    	2.8671240148e+02
0.284571797424    	2.8674884980e+02
0.284594320348    	2.8678435892e+02
0.284616843271    	2.8681893254e+02
0.284639333266    	2.8685260366e+02
0.284661823262    	2.8688557649e+02
0.284684313257    	2.8691806323e+02
0.284706803252    	2.8695031219e+02
0.284729293247    	2.8698258180e+02
0.284751750169    	2.8701506437e+02
0.284774207091    	2.8704800315e+02
0.284796664012    	2.8708153533e+02
0.284819120934    	2.8711573241e+02
0.284841577856    	2.8715060253e+02
0.284864034777    	2.8718609773e+02
0.284886491699    	2.8722212375e+02
0.284908948621    	2.8725855088e+02
0.28493143901     	2.8729528014e+02
