Simulation_Iteration,Time,deltaT,PIMPLE_Iterations
1568,5573.38,3.724707666e-05,2
1569,5574.23,3.71842654e-05,2
1570,5575.06,3.71842654e-05,2
1571,5575.91,3.71842654e-05,2
1572,5576.74,3.712134786e-05,2
1573,5577.58,3.712134786e-05,2
1574,5578.41,3.705843032e-05,2
1575,5579.26,3.699561942e-05,2
1576,5580.1,3.693291498e-05,2
1577,5580.93,3.693291498e-05,2
1578,5581.76,3.699583307e-05,2
1579,5582.6,3.712253112e-05,2
1580,5583.45,3.705896515e-05,2
1581,5584.28,3.699550801e-05,2
1582,5585.11,3.693215954e-05,2
1583,5585.96,3.693215954e-05,2
1584,5586.79,3.686881107e-05,2
1585,5587.63,3.680557126e-05,2
1586,5588.45,3.680557126e-05,2
1587,5589.29,3.674233144e-05,2
1588,5590.13,3.667920029e-05,2
1589,5590.97,3.655337113e-05,2
1590,5591.8,3.649067238e-05,2
1591,5592.63,3.642808117e-05,2
1592,5593.48,3.630332747e-05,2
1593,5594.31,3.624116424e-05,2
1594,5595.14,3.611726282e-05,2
1595,5595.98,3.605552391e-05,2
1596,5596.82,3.593246752e-05,2
1597,5597.66,3.587114931e-05,2
1598,5598.49,3.580993575e-05,2
1599,5599.34,3.580993575e-05,2
1600,5600.17,3.574872218e-05,2
1601,5600.99,3.574872218e-05,2
1602,5601.83,3.568750862e-05,2
1603,5602.66,3.568750862e-05,2
1604,5603.5,3.562629505e-05,2
1605,5604.33,3.562629505e-05,2
1606,5605.17,3.562629505e-05,2
1607,5606,3.556497613e-05,2
1608,5606.82,3.556497613e-05,2
1609,5607.66,3.556497613e-05,2
1610,5608.49,3.556497613e-05,2
1611,5609.33,3.550344503e-05,2
1612,5610.17,3.550344503e-05,2
1613,5611.01,3.544191393e-05,2
1614,5611.84,3.544191393e-05,2
1615,5612.68,3.538038283e-05,2
1616,5613.51,3.513595876e-05,2
1617,5614.35,3.483462121e-05,2
1618,5615.18,3.471532456e-05,2
1619,5616.01,3.477497289e-05,2
1620,5616.85,3.483492974e-05,2
1621,5617.68,3.483492974e-05,2
1622,5618.51,3.495588435e-05,2
1623,5619.36,3.495588435e-05,2
1624,5620.21,3.501688939e-05,2
1625,5621.07,3.513975567e-05,2
1626,5621.92,3.526370542e-05,2
1627,5622.76,3.538875402e-05,2
1628,5623.6,3.551491714e-05,2
1629,5624.43,3.557845008e-05,2
1630,5625.27,3.545138419e-05,2
1631,5626.09,3.526214193e-05,2
1632,5626.93,3.513687677e-05,2
1633,5627.76,3.507446669e-05,2
1634,5628.61,3.501216746e-05,2
1635,5629.44,3.494997888e-05,2
1636,5630.27,3.501227831e-05,2
1637,5631.1,3.501227831e-05,2
1638,5631.93,3.507502433e-05,2
1639,5632.78,3.501216586e-05,2
1640,5633.61,3.488689872e-05,2
1641,5634.45,3.482448924e-05,2
1642,5635.3,3.476219141e-05,2
1643,5636.13,3.470000502e-05,2
1644,5636.98,3.463792987e-05,2
1645,5637.82,3.457596578e-05,2
1646,5638.65,3.457596578e-05,2
1647,5639.49,3.457596578e-05,2
1648,5640.33,3.463826482e-05,2
1649,5641.18,3.463826482e-05,2
1650,5642.01,3.463826482e-05,2
1651,5642.84,3.470112918e-05,2
1652,5643.69,3.470112918e-05,2
1653,5644.54,3.470112918e-05,2
1654,5645.37,3.476456817e-05,2
1655,5646.2,3.476456817e-05,2
1656,5647.04,3.47008968e-05,2
1657,5647.88,3.463734205e-05,2
1658,5648.71,3.463734205e-05,2
1659,5649.59,3.457378729e-05,2
1660,5650.42,3.451034915e-05,2
1661,5651.25,3.451034915e-05,2
1662,5652.08,3.444691101e-05,2
1663,5652.96,3.438358948e-05,2
1664,5653.81,3.432038435e-05,2
1665,5654.64,3.425729541e-05,2
1666,5655.47,3.425729541e-05,2
1667,5656.32,3.419420647e-05,2
1668,5657.16,3.413123371e-05,2
1669,5657.99,3.413123371e-05,2
1670,5658.82,3.406826096e-05,2
1671,5659.66,3.406826096e-05,2
1672,5660.5,3.406826096e-05,2
1673,5661.33,3.406826096e-05,2
1674,5662.16,3.406826096e-05,2
1675,5663,3.413182114e-05,2
1676,5663.84,3.413182114e-05,2
1677,5664.71,3.413182114e-05,2
1678,5665.59,3.41959787e-05,2
1679,5666.47,3.41959787e-05,2
1680,5667.35,3.426062139e-05,2
1681,5668.2,3.426062139e-05,2
1682,5669.04,3.432575565e-05,2
1683,5669.89,3.432575565e-05,2
1684,5670.74,3.432575565e-05,2
1685,5671.6,3.43915138e-05,2
1686,5672.44,3.43915138e-05,2
1687,5673.29,3.445777876e-05,2
1688,5674.13,3.445777876e-05,2
1689,5674.96,3.439125795e-05,2
1690,5675.8,3.432486556e-05,2
1691,5676.65,3.425860134e-05,2
1692,5677.5,3.419246504e-05,2
1693,5678.34,3.412645642e-05,2
1694,5679.19,3.406057523e-05,2
1695,5680.03,3.399482123e-05,2
1696,5680.87,3.386381999e-05,2
1697,5681.73,3.379857178e-05,2
1698,5682.59,3.373344929e-05,2
1699,5683.44,3.366845228e-05,2
1700,5684.3,3.36035805e-05,2
1701,5685.14,3.353883372e-05,2
1702,5685.99,3.347421169e-05,2
1703,5686.85,3.347421169e-05,2
1704,5687.7,3.340958966e-05,2
1705,5688.57,3.340958966e-05,2
1706,5689.42,3.340958966e-05,2
1707,5690.27,3.334484239e-05,2
1708,5691.11,3.334484239e-05,2
1709,5691.95,3.334484239e-05,2
1710,5692.8,3.334484239e-05,2
1711,5693.65,3.334484239e-05,2
1712,5694.52,3.334484239e-05,2
1713,5695.37,3.334484239e-05,2
1714,5696.23,3.334484239e-05,2
1715,5697.07,3.334484239e-05,2
1716,5697.92,3.334484239e-05,2
1717,5698.77,3.334484239e-05,2
1718,5699.62,3.334484239e-05,2
1719,5700.47,3.334484239e-05,2
1720,5701.32,3.334484239e-05,2
1721,5702.17,3.334484239e-05,2
1722,5703.03,3.327841841e-05,2
1723,5703.88,3.327841841e-05,2
1724,5704.73,3.327841841e-05,2
1725,5705.59,3.327841841e-05,2
1726,5706.46,3.327841841e-05,2
1727,5707.31,3.327841841e-05,2
1728,5708.17,3.334564753e-05,2
1729,5709.05,3.334564753e-05,2
1730,5709.9,3.334564753e-05,2
1731,5710.74,3.334564753e-05,2
1732,5711.56,3.334564753e-05,2
1733,5712.39,3.327773379e-05,2
1734,5713.24,3.327773379e-05,2
1735,5714.08,3.327773379e-05,2
1736,5714.93,3.327773379e-05,2
1737,5715.78,3.327773379e-05,2
1738,5716.62,3.320940169e-05,2
1739,5717.47,3.320940169e-05,2
1740,5718.32,3.320940169e-05,2
1741,5719.17,3.320940169e-05,2
1742,5720.01,3.320940169e-05,2
1743,5720.87,3.320940169e-05,2
1744,5721.73,3.320940169e-05,2
1745,5722.58,3.320940169e-05,2
1746,5723.44,3.320940169e-05,2
1747,5724.28,3.320940169e-05,2
1748,5725.15,3.327916934e-05,2
1749,5725.99,3.327916934e-05,2
1750,5726.84,3.334952699e-05,2
1751,5727.68,3.334952699e-05,2
1752,5728.53,3.342048343e-05,2
1753,5729.37,3.327857055e-05,2
1754,5730.2,3.320791541e-05,2
1755,5731.04,3.313741028e-05,2
1756,5731.88,3.306705485e-05,2
1757,5732.73,3.306705485e-05,2
1758,5733.57,3.299669941e-05,2
1759,5734.41,3.292649367e-05,2
1760,5735.27,3.28564373e-05,2
1761,5736.11,3.28564373e-05,2
1762,5736.96,3.271662267e-05,2
1763,5737.82,3.264701284e-05,2
1764,5738.68,3.257755111e-05,2
1765,5739.54,3.250823717e-05,2
1766,5740.39,3.243907071e-05,2
1767,5741.24,3.237005141e-05,2
1768,5742.09,3.230117896e-05,2
1769,5742.93,3.230117896e-05,2
1770,5743.79,3.223230651e-05,2
1771,5744.63,3.223230651e-05,2
1772,5745.47,3.216343406e-05,2
1773,5746.32,3.209470877e-05,2
1774,5747.16,3.202613033e-05,2
1775,5748.02,3.202613033e-05,2
1776,5748.86,3.19575519e-05,2
1777,5749.71,3.188912031e-05,2
1778,5750.56,3.182083525e-05,2
1779,5751.39,3.182083525e-05,2
1780,5752.24,3.17525502e-05,2
1781,5753.07,3.17525502e-05,2
1782,5753.92,3.17525502e-05,2
1783,5754.77,3.168411798e-05,2
1784,5755.63,3.168411798e-05,2
1785,5756.47,3.168411798e-05,2
1786,5757.32,3.168411798e-05,2
1787,5758.18,3.168411798e-05,2
1788,5759.02,3.168411798e-05,2
1789,5759.87,3.168411798e-05,2
1790,5760.72,3.168411798e-05,2
1791,5761.57,3.17537534e-05,2
1792,5762.41,3.17537534e-05,2
1793,5763.26,3.182400507e-05,2
1794,5764.11,3.182400507e-05,2
1795,5764.95,3.182400507e-05,2
1796,5765.8,3.182400507e-05,2
1797,5766.64,3.189519971e-05,2
1798,5767.48,3.189519971e-05,2
1799,5768.33,3.182368581e-05,2
1800,5769.16,3.182368581e-05,2
1801,5770.01,3.182368581e-05,2
1802,5770.85,3.175201084e-05,2
1803,5771.69,3.175201084e-05,2
1804,5772.53,3.168033588e-05,2
1805,5773.36,3.168033588e-05,2
1806,5774.2,3.160866091e-05,2
1807,5775.04,3.160866091e-05,2
1808,5775.88,3.153698594e-05,2
1809,5776.71,3.153698594e-05,2
1810,5777.56,3.146531097e-05,2
1811,5778.39,3.146531097e-05,2
1812,5779.24,3.146531097e-05,2
1813,5780.07,3.139347236e-05,2
1814,5780.92,3.139347236e-05,2
1815,5781.76,3.132163375e-05,2
1816,5782.61,3.117861259e-05,2
1817,5783.44,3.10365688e-05,2
1818,5784.29,3.082543568e-05,2
1819,5785.14,3.061668555e-05,2
1820,5785.98,3.034209644e-05,2
1821,5786.81,3.013891276e-05,2
1822,5787.66,2.993798668e-05,2
1823,5788.5,2.980522399e-05,2
1824,5789.34,2.954262289e-05,2
1825,5790.18,2.922010518e-05,2
1826,5791.03,2.890387027e-05,2
1827,5791.86,2.853251434e-05,2
1828,5792.71,2.82296214e-05,2
1829,5793.54,2.805057518e-05,2
1830,5794.39,2.793221832e-05,2
1831,5795.23,2.781460898e-05,2
1832,5796.08,2.781460898e-05,2
1833,5796.92,2.775592837e-05,2
1834,5797.77,2.76390613e-05,2
1835,5798.63,2.752293079e-05,2
1836,5799.47,2.735019274e-05,2
1837,5800.32,2.723599569e-05,2
1838,5801.16,2.712251237e-05,2
1839,5802.01,2.700973685e-05,2
1840,5802.85,2.695358355e-05,2
1841,5803.71,2.684174296e-05,2
1842,5804.55,2.67860547e-05,2
1843,5805.4,2.667513936e-05,2
1844,5806.25,2.656491151e-05,2
1845,5807.11,2.645536548e-05,2
1846,5807.96,2.634649566e-05,2
1847,5808.81,2.629228477e-05,2
1848,5809.67,2.618430824e-05,2
1849,5810.52,2.613054169e-05,2
1850,5811.37,2.602344931e-05,2
1851,5812.23,2.597012257e-05,2
1852,5813.08,2.59169051e-05,2
1853,5813.94,2.586379669e-05,2
1854,5814.79,2.575801429e-05,2
1855,5815.65,2.560063335e-05,2
1856,5816.52,2.544484856e-05,2
1857,5817.37,2.529063736e-05,2
1858,5818.23,2.513797757e-05,2
1859,5819.08,2.498684745e-05,2
1860,5819.93,2.493677361e-05,2
1861,5820.79,2.488680011e-05,2
1862,5821.66,2.493687416e-05,2
1863,5822.52,2.493687416e-05,2
1864,5823.38,2.493687416e-05,2
1865,5824.24,2.493687416e-05,2
1866,5825.11,2.488639465e-05,2
1867,5825.98,2.478584356e-05,2
1868,5826.85,2.468590065e-05,2
1869,5827.72,2.463613069e-05,2
1870,5828.6,2.453699133e-05,2
1871,5829.46,2.448762112e-05,2
1872,5830.34,2.443835026e-05,2
1873,5831.2,2.438917853e-05,2
1874,5832.06,2.434010573e-05,2
1875,5832.93,2.429113168e-05,2
1876,5833.8,2.424225616e-05,2
1877,5834.68,2.41448977e-05,2
1878,5835.58,2.409641397e-05,2
1879,5836.45,2.40480276e-05,2
1880,5837.34,2.399973838e-05,2
1881,5838.24,2.390354705e-05,2
1882,5839.13,2.376041204e-05,2
1883,5840,2.357183734e-05,2
1884,5840.89,2.338586623e-05,2
1885,5841.78,2.320244768e-05,2
1886,5842.67,2.306649583e-05,2
1887,5843.56,2.302144408e-05,2
1888,5844.44,2.302144408e-05,2
1889,5845.3,2.306667285e-05,2
1890,5846.17,2.315784547e-05,2
1891,5847.04,2.320379358e-05,2
1892,5847.89,2.320379358e-05,2
1893,5848.75,2.320379358e-05,2
1894,5849.61,2.311153198e-05,2
1895,5850.47,2.30655846e-05,2
1896,5851.37,2.29740545e-05,2
1897,5852.24,2.288306814e-05,2
1898,5853.12,2.283775514e-05,2
1899,5854.02,2.279253186e-05,2
1900,5854.92,2.274739813e-05,2
1901,5855.8,2.270235378e-05,2
1902,5856.71,2.261262116e-05,2
1903,5857.61,2.256793218e-05,2
1904,5858.48,2.252333153e-05,2
1905,5859.34,2.243448209e-05,2
1906,5860.2,2.234615736e-05,2
1907,5861.04,2.22583532e-05,2
1908,5861.9,2.217106555e-05,2
1909,5862.76,2.208429034e-05,2
1910,5863.62,2.204107255e-05,2
1911,5864.48,2.195497461e-05,2
1912,5865.35,2.195497461e-05,2
1913,5866.21,2.195497461e-05,2
1914,5867.08,2.195497461e-05,2
1915,5867.93,2.199827831e-05,2
1916,5868.78,2.199827831e-05,2
1917,5869.66,2.199827831e-05,2
1918,5870.51,2.199827831e-05,2
1919,5871.37,2.195463093e-05,2
1920,5872.22,2.191107015e-05,2
1921,5873.07,2.186759581e-05,2
1922,5873.91,2.182420772e-05,2
1923,5874.77,2.182420772e-05,2
1924,5875.62,2.178081963e-05,2
1925,5876.47,2.173751781e-05,2
1926,5877.32,2.169430206e-05,2
1927,5878.17,2.165117224e-05,2
1928,5879.03,2.160812816e-05,2
1929,5879.88,2.156516965e-05,2
1930,5880.72,2.147959358e-05,2
1931,5881.57,2.143697534e-05,2
1932,5882.42,2.143697534e-05,2
1933,5883.26,2.13943571e-05,2
1934,5884.11,2.13943571e-05,2
1935,5884.95,2.13943571e-05,2
1936,5885.8,2.143723156e-05,2
1937,5886.64,2.143723156e-05,2
1938,5887.5,2.143723156e-05,2
1939,5888.35,2.143723156e-05,2
1940,5889.19,2.143723156e-05,2
1941,5890.05,2.139392403e-05,2
1942,5890.89,2.139392403e-05,2
1943,5891.75,2.139392403e-05,2
1944,5892.59,2.139392403e-05,2
1945,5893.43,2.135044044e-05,2
1946,5894.27,2.130704524e-05,2
1947,5895.11,2.126373823e-05,2
1948,5895.94,2.122051925e-05,2
1949,5896.79,2.117738812e-05,2
1950,5897.64,2.109147579e-05,2
1951,5898.48,2.10060852e-05,2
1952,5899.33,2.096356276e-05,2
1953,5900.18,2.09211264e-05,2
1954,5901.01,2.087877594e-05,2
1955,5901.87,2.092121248e-05,2
1956,5902.71,2.092121248e-05,2
1957,5903.56,2.096399614e-05,2
1958,5904.4,2.100704336e-05,2
1959,5905.24,2.100704336e-05,2
1960,5906.09,2.096381899e-05,2
1961,5906.94,2.096381899e-05,2
1962,5907.79,2.092059463e-05,2
1963,5908.63,2.087745938e-05,2
1964,5909.48,2.087745938e-05,2
1965,5910.32,2.083432413e-05,2
1966,5911.17,2.083432413e-05,2
1967,5912.42,2.087763874e-05,3
1968,5913.27,2.092122462e-05,2
1969,5914.12,2.087754774e-05,2
1970,5914.96,2.079055796e-05,2
1971,5915.8,2.066115615e-05,2
1972,5916.66,2.049075486e-05,2
1973,5917.5,2.036452844e-05,2
1974,5918.35,2.028106726e-05,2
1975,5919.19,2.028106726e-05,2
1976,5920.04,2.032288389e-05,2
1977,5920.89,2.044963785e-05,2
1978,5921.73,2.062148354e-05,2
1979,5922.58,2.07525523e-05,2
1980,5923.43,2.088558148e-05,2
1981,5924.27,2.093040032e-05,2
1982,5925.12,2.097550894e-05,2
1983,5925.96,2.09303031e-05,2
1984,5926.81,2.088519469e-05,2
1985,5927.66,2.07953659e-05,2
1986,5928.51,2.07953659e-05,2
1987,5929.35,2.07953659e-05,2
1988,5930.2,2.07953659e-05,2
1989,5931.05,2.084057322e-05,2
1990,5931.89,2.084057322e-05,2
1991,5932.75,2.079516892e-05,2
1992,5933.6,2.074986354e-05,2
1993,5934.44,2.070465686e-05,2
1994,5935.29,2.065954868e-05,2
1995,5936.13,2.061453877e-05,2
1996,5936.97,2.061453877e-05,2
1997,5937.83,2.061453877e-05,2
1998,5938.67,2.061453877e-05,2
1999,5939.53,2.065994524e-05,2
2000,5940.38,2.070565308e-05,2
2001,5941.24,2.070565308e-05,2
2002,5942.08,2.070565308e-05,2
2003,5942.94,2.070565308e-05,2
2004,5943.8,2.070565308e-05,2
2005,5944.65,2.070565308e-05,2
2006,5945.51,2.065933171e-05,2
2007,5946.37,2.162925339e-05,2
2008,5947.22,2.173151936e-05,2
2009,5948.07,2.188711497e-05,2
2010,5948.93,2.167965416e-05,2
2011,5949.8,2.098191817e-05,2
2012,5950.65,2.041738225e-05,2
2013,5951.51,2.010118385e-05,2
2014,5952.36,1.996835665e-05,2
2015,5953.21,2.005690812e-05,2
2016,5954.05,2.019151824e-05,2
2017,5954.9,2.037424691e-05,2
2018,5955.75,2.056073887e-05,2
2019,5956.61,2.070319203e-05,2
2020,5957.47,2.079948595e-05,2
2021,5958.33,2.084808288e-05,2
2022,5959.19,2.07993724e-05,2
2023,5960.05,2.070240563e-05,2
2024,5960.91,2.065414828e-05,2
2025,5961.78,2.055808247e-05,2
2026,5962.64,2.051027298e-05,2
2027,5963.49,2.046257467e-05,2
2028,5964.36,2.041498728e-05,2
2029,5965.23,2.036751057e-05,2
2030,5966.09,2.036751057e-05,2
2031,5966.95,2.032003385e-05,2
2032,5967.81,2.032003385e-05,2
2033,5968.67,2.027255714e-05,2
2034,5969.53,2.027255714e-05,2
2035,5970.4,2.027255714e-05,2
2036,5971.25,2.022496898e-05,2
2037,5972.09,2.022496898e-05,2
2038,5972.96,2.017738082e-05,2
2039,5973.82,2.017738082e-05,2
2040,5974.68,2.017738082e-05,2
2041,5975.54,2.017738082e-05,2
2042,5976.39,2.017738082e-05,2
2043,5977.25,2.017738082e-05,2
2044,5978.1,2.012933943e-05,2
2045,5978.95,2.008141243e-05,2
2046,5979.8,1.99860138e-05,2
2047,5980.65,1.989129336e-05,2
2048,5981.5,1.979724469e-05,2
2049,5982.36,1.979724469e-05,2
2050,5983.23,1.979724469e-05,2
2051,5984.1,1.984449348e-05,2
2052,5984.98,1.989208219e-05,2
2053,5985.86,1.989208219e-05,2
2054,5986.72,1.99401307e-05,2
2055,5987.58,1.99401307e-05,2
2056,5988.44,1.989184951e-05,2
2057,5989.3,1.984368523e-05,2
2058,5990.2,1.979563757e-05,2
2059,5991.06,1.974770624e-05,2
2060,5992,1.965230669e-05,2
2061,5992.87,1.960483735e-05,2
2062,5993.74,1.960483735e-05,2
2063,5994.6,1.955736801e-05,2
2064,5995.45,1.955736801e-05,2
2065,5996.32,1.950989867e-05,2
2066,5997.19,1.946254455e-05,2
2067,5998.05,1.936829494e-05,2
2068,5998.91,1.922828317e-05,2
2069,5999.77,1.91358395e-05,2
2070,6000.63,1.908983989e-05,2
2071,6001.49,1.904395085e-05,2
2072,6002.37,1.899817212e-05,2
2073,6003.23,1.904406142e-05,2
2074,6004.09,1.909028487e-05,2
2075,6004.94,1.909028487e-05,2
2076,6005.81,1.913696039e-05,2
2077,6006.68,1.913696039e-05,2
2078,6007.55,1.913696039e-05,2
2079,6008.41,1.908994083e-05,2
2080,6009.28,1.90430368e-05,2
2081,6010.19,1.894968858e-05,2
2082,6011.06,1.890324326e-05,2
2083,6011.92,1.947751901e-05,2
2084,6012.8,1.962696289e-05,2
2085,6013.66,1.957676605e-05,2
2086,6014.54,1.928014838e-05,2
2087,6015.42,1.894442441e-05,2
2088,6016.31,1.861939752e-05,2
2089,6017.2,1.843818684e-05,2
2090,6018.1,1.834868107e-05,2
2091,6019,1.834868107e-05,2
2092,6019.88,1.843862559e-05,2
2093,6020.79,1.852968053e-05,2
2094,6021.67,1.866830657e-05,2
2095,6022.57,1.876211716e-05,2
2096,6023.46,1.880949624e-05,2
2097,6024.36,1.885723608e-05,2
2098,6025.26,1.885723608e-05,2
2099,6026.15,1.880925329e-05,2
2100,6027.01,1.876139259e-05,2
2101,6027.88,1.871365368e-05,2
2102,6028.75,1.866603624e-05,2
2103,6029.61,1.861853997e-05,2
2104,6030.48,1.857116455e-05,2
2105,6031.35,1.847689467e-05,2
2106,6032.22,1.8429999e-05,2
2107,6033.09,1.8429999e-05,2
2108,6033.95,1.838310333e-05,2
2109,6034.83,1.838310333e-05,2
2110,6035.69,1.838310333e-05,2
2111,6036.57,1.838310333e-05,2
2112,6037.42,1.833596717e-05,2
2113,6038.29,1.824217706e-05,2
2114,6039.16,1.819552187e-05,2
2115,6040.02,1.810268758e-05,2
2116,6040.89,1.801056194e-05,2
2117,6041.76,1.796473354e-05,2
2118,6042.64,1.791902175e-05,2
2119,6043.51,1.791902175e-05,2
2120,6044.38,1.796496796e-05,2
2121,6045.23,1.796496796e-05,2
2122,6046.1,1.801138906e-05,2
2123,6046.95,1.805817189e-05,2
2124,6047.81,1.810532117e-05,2
2125,6048.67,1.810532117e-05,2
2126,6049.52,1.810532117e-05,2
2127,6050.39,1.810532117e-05,2
2128,6051.24,1.810532117e-05,2
2129,6052.09,1.859731359e-05,2
2130,6052.96,1.875058815e-05,2
2131,6053.81,1.869907555e-05,2
2132,6054.67,1.849527091e-05,2
2133,6055.52,1.819696009e-05,2
2134,6056.38,1.795497923e-05,2
2135,6057.24,1.776548077e-05,2
2136,6058.1,1.771860615e-05,2
2137,6058.96,1.771860615e-05,2
2138,6059.82,1.781310539e-05,2
2139,6060.67,1.790887477e-05,2
2140,6061.53,1.800594184e-05,2
2141,6062.38,1.810433497e-05,2
2142,6063.23,1.815407215e-05,2
2143,6064.1,1.820422152e-05,2
2144,6064.96,1.820422152e-05,2
2145,6065.82,1.820422152e-05,2
2146,6066.68,1.815365424e-05,2
2147,6067.54,1.815365424e-05,2
2148,6068.38,1.815365424e-05,2
2149,6069.23,1.810294571e-05,2
2150,6070.08,1.810294571e-05,2
2151,6070.93,1.805223718e-05,2
2152,6071.77,1.800167069e-05,2
2153,6072.62,1.800167069e-05,2
2154,6073.47,1.79511042e-05,2
2155,6074.32,1.79511042e-05,2
2156,6075.16,1.79511042e-05,2
2157,6076,1.790039486e-05,2
2158,6076.85,1.784982877e-05,2
2159,6077.71,1.784982877e-05,2
2160,6078.55,1.779926269e-05,2
2161,6079.4,1.774883985e-05,2
2162,6080.25,1.769855985e-05,2
2163,6081.1,1.764842228e-05,2
2164,6081.95,1.759842675e-05,2
2165,6082.8,1.759842675e-05,2
2166,6083.65,1.759842675e-05,2
2167,6084.49,1.754828879e-05,2
2168,6085.34,1.754828879e-05,2
2169,6086.19,1.754828879e-05,2
2170,6087.03,1.754828879e-05,2
2171,6087.89,1.754828879e-05,2
2172,6088.75,1.754828879e-05,2
2173,6089.6,1.754828879e-05,2
2174,6090.44,1.754828879e-05,2
2175,6091.31,1.791387814e-05,2
2176,6092.16,1.791387814e-05,2
2177,6093.02,1.786040387e-05,2
2178,6093.87,1.786040387e-05,2
2179,6094.74,1.764841095e-05,2
2180,6095.6,1.73387897e-05,2
2181,6096.47,1.708822916e-05,2
2182,6097.34,1.698973792e-05,2
2183,6098.2,1.698973792e-05,2
2184,6099.06,1.70391267e-05,2
2185,6099.92,1.713906292e-05,2
2186,6100.76,1.718962063e-05,2
2187,6101.62,1.72919398e-05,2
2188,6102.47,1.734371208e-05,2
2189,6103.33,1.739595217e-05,2
2190,6104.17,1.739595217e-05,2
2191,6105.03,1.723923188e-05,2
2192,6105.88,1.693321002e-05,2
2193,6106.73,1.698360647e-05,2
2194,6107.59,1.668477469e-05,2
2195,6108.44,1.668477469e-05,2
2196,6109.3,1.688399588e-05,2
2197,6110.17,1.708865037e-05,2
2198,6111.04,1.703686659e-05,2
2199,6111.91,1.698523972e-05,2
2200,6112.78,1.698523972e-05,2
2201,6113.66,1.693361285e-05,2
2202,6114.52,1.693361285e-05,2
2203,6115.37,1.688198598e-05,2
2204,6116.25,1.688198598e-05,2
2205,6117.11,1.688198598e-05,2
2206,6117.98,1.683020075e-05,2
2207,6118.84,1.677857436e-05,2
2208,6119.69,1.672710635e-05,2
2209,6120.55,1.66757962e-05,2
2210,6121.41,1.662464345e-05,2
2211,6122.27,1.662464345e-05,2
2212,6123.14,1.65734907e-05,2
2213,6124.01,1.65734907e-05,2
2214,6124.87,1.652233796e-05,2
2215,6125.73,1.652233796e-05,2
2216,6126.6,1.652233796e-05,2
2217,6127.45,1.647102635e-05,2
2218,6128.32,1.647102635e-05,2
2219,6129.17,1.647102635e-05,2
2220,6130.05,1.647102635e-05,2
2221,6130.92,1.647102635e-05,2
2222,6131.8,1.641923067e-05,2
2223,6132.67,1.641923067e-05,2
2224,6133.53,1.636743499e-05,2
2225,6134.39,1.636743499e-05,2
2226,6135.26,1.631563931e-05,2
2227,6136.13,1.631563931e-05,2
2228,6137.02,1.626384363e-05,2
2229,6137.9,1.621221238e-05,2
2230,6138.79,1.610960344e-05,2
2231,6139.68,1.605862368e-05,2
2232,6140.57,1.600780525e-05,2
2233,6141.47,1.595714764e-05,2
2234,6142.36,1.595714764e-05,2
2235,6143.26,1.590649003e-05,2
2236,6144.13,1.590649003e-05,2
2237,6145.02,1.590649003e-05,2
2238,6145.9,1.590649003e-05,2
2239,6146.79,1.590649003e-05,2
2240,6147.65,1.585534376e-05,2
2241,6148.57,1.585534376e-05,2
2242,6149.42,1.585534376e-05,2
2243,6150.28,1.580403196e-05,2
2244,6151.17,1.580403196e-05,2
2245,6152.03,1.580403196e-05,2
2246,6152.9,1.575255303e-05,2
2247,6153.77,1.61213419e-05,2
2248,6154.65,1.61213419e-05,2
2249,6155.53,1.606724344e-05,2
2250,6156.4,1.606724344e-05,2
2251,6157.27,1.606724344e-05,2
2252,6158.14,1.585229704e-05,2
2253,6159.02,1.548847383e-05,2
2254,6159.89,1.533712066e-05,2
2255,6160.76,1.528716261e-05,2
2256,6161.62,1.533728446e-05,2
2257,6162.49,1.543885588e-05,2
2258,6163.35,1.554212582e-05,2
2259,6164.22,1.570018133e-05,2
2260,6165.08,1.570018133e-05,2
2261,6165.94,1.580808636e-05,2
2262,6166.81,1.580808636e-05,2
2263,6167.67,1.580808636e-05,2
2264,6168.53,1.569906508e-05,2
2265,6169.42,1.564493037e-05,2
2266,6170.28,1.559098233e-05,2
2267,6171.14,1.553722032e-05,2
2268,6172.03,1.54836437e-05,2
2269,6172.9,1.54836437e-05,2
2270,6173.76,1.54836437e-05,2
2271,6174.62,1.54836437e-05,2
2272,6175.48,1.54836437e-05,2
2273,6176.34,1.553816358e-05,2
2274,6177.21,1.553816358e-05,2
2275,6178.08,1.54832584e-05,2
2276,6178.93,1.542854724e-05,2
2277,6179.8,1.542854724e-05,2
2278,6180.66,1.542854724e-05,2
2279,6181.5,1.542854724e-05,2
2280,6182.37,1.542854724e-05,2
2281,6183.22,1.542854724e-05,2
2282,6184.07,1.542854724e-05,2
2283,6184.93,1.542854724e-05,2
2284,6185.79,1.537264671e-05,2
2285,6186.65,1.531694871e-05,2
2286,6187.5,1.531694871e-05,2
2287,6188.36,1.526125072e-05,2
2288,6189.22,1.526125072e-05,2
2289,6190.07,1.520555272e-05,2
2290,6190.92,1.520555272e-05,2
2291,6191.78,1.520555272e-05,2
2292,6192.64,1.514964996e-05,2
2293,6193.49,1.514964996e-05,2
2294,6194.35,1.509374719e-05,2
2295,6195.21,1.509374719e-05,2
2296,6196.06,1.503784442e-05,2
2297,6196.92,1.503784442e-05,2
2298,6197.78,1.498194165e-05,2
2299,6198.64,1.498194165e-05,2
2300,6199.49,1.498194165e-05,2
2301,6200.36,1.498194165e-05,2
2302,6201.21,1.492561857e-05,2
