# Field minima and maxima
# Time            	field             	min               	location(min)     	processor         	max               	location(max)     	processor         
0.000153689668853 	T                 	2.9314923664e+02	(4.6951897183e+00 1.1251670231e+00 1.6246228720e+00)	5	3.0099856593e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.000185621962467 	T                 	2.9314916589e+02	(4.6951897183e+00 1.1251670231e+00 1.6246228720e+00)	5	3.0261234211e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.000223940714803 	T                 	2.9314912613e+02	(4.6951782190e+00 1.1251582839e+00 1.4753886770e+00)	5	3.0453139064e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.000269901988382 	T                 	2.9314913448e+02	(4.6951789549e+00 1.1251579176e+00 1.5246302163e+00)	5	3.0680142502e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.000325035134736 	T                 	2.9314920148e+02	(4.6951789549e+00 1.1251579176e+00 1.5246302163e+00)	5	3.0946855462e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.000391180227766 	T                 	2.9314932038e+02	(4.6951789549e+00 1.1251579176e+00 1.5246302163e+00)	5	3.1257330630e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.000470554339401 	T                 	2.9314945716e+02	(4.6951782190e+00 1.1251582839e+00 1.4753886770e+00)	5	3.1614401490e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.000565803273364 	T                 	2.9314955755e+02	(4.6951717430e+00 1.1251706015e+00 1.0753911370e+00)	5	3.2019088221e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.000679970009453 	T                 	2.9314958852e+02	(4.6951376300e+00 1.1268564008e+00 5.2495391001e-01)	5	3.2470845805e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00081697009276  	T                 	2.9314956717e+02	(4.6951376300e+00 1.1268564008e+00 5.2495391001e-01)	5	3.2972918098e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00098146183158  	T                 	2.9314953711e+02	(4.6951688610e+00 1.1252444742e+00 7.7541869885e-01)	5	3.3541060046e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00117911722742  	T                 	2.9314950603e+02	(4.6951688610e+00 1.1252444742e+00 7.7541869885e-01)	5	3.4220935467e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00141611180399  	T                 	2.9314948750e+02	(4.6951656113e+00 1.1251984076e+00 8.7540545659e-01)	5	3.5101087634e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00166654421737  	T                 	2.9314948154e+02	(4.6951656113e+00 1.1251984076e+00 8.7540545659e-01)	5	3.6151135035e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00191697663075  	T                 	2.9306681686e+02	(2.5435545419e+00 1.0032272049e-01 1.3032284231e+00)	5	3.7291384225e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00216740904413  	T                 	2.9295002222e+02	(2.5435545419e+00 1.0032272049e-01 1.3032284231e+00)	5	3.8474717431e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00241784145751  	T                 	2.9287269067e+02	(2.5435545419e+00 1.0032272049e-01 1.3032284231e+00)	5	3.9683426324e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00266827387089  	T                 	2.9282321797e+02	(2.3375846982e+00 3.0073967051e-01 1.7045613190e+00)	5	4.0917014188e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00291870628428  	T                 	2.9283850676e+02	(2.3375846982e+00 3.0073967051e-01 1.7045613190e+00)	5	4.2184982180e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00316913869766  	T                 	2.9287213694e+02	(2.5435545419e+00 1.0032272049e-01 1.3032284231e+00)	5	4.3495323917e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00341957111104  	T                 	2.9291278563e+02	(2.5435545419e+00 1.0032272049e-01 1.3032284231e+00)	5	4.4846264266e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00367000352442  	T                 	2.9292966381e+02	(2.1296401670e+00 3.0073337584e-01 1.7044385203e+00)	5	4.6229697286e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0039204359378   	T                 	2.9295085025e+02	(2.5452788506e+00 3.0072201550e-01 1.7046207055e+00)	5	4.7641144405e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00417086835118  	T                 	2.9296992332e+02	(2.5452788506e+00 3.0072201550e-01 1.7046207055e+00)	5	4.9084029408e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00442130076456  	T                 	2.9298124994e+02	(2.1296401670e+00 3.0073337584e-01 1.7044385203e+00)	5	5.0565953427e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00467173317795  	T                 	2.9298216992e+02	(2.1296401670e+00 3.0073337584e-01 1.7044385203e+00)	5	5.2092565856e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00492216559133  	T                 	2.9297527487e+02	(2.1296401670e+00 3.0073337584e-01 1.7044385203e+00)	5	5.3665386872e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00517259800471  	T                 	2.9296397903e+02	(2.1296401670e+00 3.0073337584e-01 1.7044385203e+00)	5	5.5283940111e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00542303041809  	T                 	2.9295136424e+02	(2.1296401670e+00 3.0073337584e-01 1.7044385203e+00)	5	5.6948163106e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00567346283147  	T                 	2.9293947719e+02	(2.1296401670e+00 3.0073337584e-01 1.7044385203e+00)	5	5.8658633121e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00592389524485  	T                 	2.9292928979e+02	(2.1296401670e+00 3.0073337584e-01 1.7044385203e+00)	5	6.0415889318e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00617432765824  	T                 	2.9292096138e+02	(2.1296401670e+00 3.0073337584e-01 1.7044385203e+00)	5	6.2220350267e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00642476007162  	T                 	2.9291410072e+02	(2.1296401670e+00 3.0073337584e-01 1.7044385203e+00)	5	6.4072769634e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.006675192485    	T                 	2.9290808430e+02	(2.1296401670e+00 3.0073337584e-01 1.7044385203e+00)	5	6.5974376784e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00692562489838  	T                 	2.9290213816e+02	(2.5437384786e+00 3.0099198961e-01 1.3031107684e+00)	5	6.7926480174e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00717605731176  	T                 	2.9289588599e+02	(2.5437384786e+00 3.0099198961e-01 1.3031107684e+00)	5	6.9930038024e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00742648972514  	T                 	2.9288959484e+02	(2.5437384786e+00 3.0099198961e-01 1.3031107684e+00)	5	7.1985522531e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00767692213852  	T                 	2.9288302972e+02	(2.5437384786e+00 3.0099198961e-01 1.3031107684e+00)	5	7.4093618360e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00792735455191  	T                 	2.9287586171e+02	(2.5437384786e+00 3.0099198961e-01 1.3031107684e+00)	5	7.6255118474e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00817778696529  	T                 	2.9286792823e+02	(2.5437384786e+00 3.0099198961e-01 1.3031107684e+00)	5	7.8470759188e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00842821937867  	T                 	2.9285916924e+02	(2.5437384786e+00 3.0099198961e-01 1.3031107684e+00)	5	8.0740575901e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00867865179205  	T                 	2.9284903826e+02	(2.5452788506e+00 3.0072201550e-01 1.7046207055e+00)	5	8.3064986643e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00892908420543  	T                 	2.9283788770e+02	(2.5452788506e+00 3.0072201550e-01 1.7046207055e+00)	5	8.5444658991e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00917951661881  	T                 	2.9282590530e+02	(2.5452788506e+00 3.0072201550e-01 1.7046207055e+00)	5	8.7880550565e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0094299490322   	T                 	2.9281322636e+02	(2.5452788506e+00 3.0072201550e-01 1.7046207055e+00)	5	9.0373796649e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00968038144558  	T                 	2.9280024372e+02	(2.5452788506e+00 3.0072201550e-01 1.7046207055e+00)	5	9.2925664298e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.00993081385896  	T                 	2.9278761307e+02	(2.5452788506e+00 3.0072201550e-01 1.7046207055e+00)	5	9.5537562784e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0101812462723   	T                 	2.9277610718e+02	(2.5452788506e+00 3.0072201550e-01 1.7046207055e+00)	5	9.8211124009e+02	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0104316786857   	T                 	2.9276642612e+02	(2.5452788506e+00 3.0072201550e-01 1.7046207055e+00)	5	1.0094817700e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0106821110991   	T                 	2.9275802676e+02	(2.5437384786e+00 3.0099198961e-01 1.3031107684e+00)	5	1.0374980625e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0109325435125   	T                 	2.9275223713e+02	(2.5437384786e+00 3.0099198961e-01 1.3031107684e+00)	5	1.0661685098e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0111829759259   	T                 	2.9274951035e+02	(2.5437384786e+00 3.0099198961e-01 1.3031107684e+00)	5	1.0955020244e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0114334083392   	T                 	2.9275003828e+02	(2.5437384786e+00 3.0099198961e-01 1.3031107684e+00)	5	1.1255073832e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0116838407526   	T                 	2.9275387121e+02	(2.5437384786e+00 3.0099198961e-01 1.3031107684e+00)	5	1.1561920333e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.011934273166    	T                 	2.9276091960e+02	(2.5437384786e+00 3.0099198961e-01 1.3031107684e+00)	5	1.1875616483e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0121847055794   	T                 	2.9277093775e+02	(2.5437384786e+00 3.0099198961e-01 1.3031107684e+00)	5	1.2196196907e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0124351379928   	T                 	2.9278368162e+02	(2.5437384786e+00 3.0099198961e-01 1.3031107684e+00)	5	1.2523708319e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0126855704062   	T                 	2.9279782754e+02	(2.5452788506e+00 3.0072201550e-01 1.7046207055e+00)	5	1.2858179850e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0129360028195   	T                 	2.9281431614e+02	(2.5452788506e+00 3.0072201550e-01 1.7046207055e+00)	5	1.3199624243e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0131864352329   	T                 	2.9283342531e+02	(2.5452788506e+00 3.0072201550e-01 1.7046207055e+00)	5	1.3548032142e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0134368676463   	T                 	2.9285455654e+02	(2.1278321284e+00 3.0099684309e-01 1.3029095534e+00)	5	1.3903356581e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0136873000597   	T                 	2.9287703027e+02	(2.1278321284e+00 3.0099684309e-01 1.3029095534e+00)	5	1.4265465211e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0139377324731   	T                 	2.9290240850e+02	(2.1278321284e+00 3.0099684309e-01 1.3029095534e+00)	5	1.4634014152e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0141881648864   	T                 	2.9293107285e+02	(2.1278321284e+00 3.0099684309e-01 1.3029095534e+00)	5	1.5007969628e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0144385972998   	T                 	2.9295856457e+02	(2.1298889229e+00 5.0128493606e-01 1.7042737413e+00)	5	1.5382329514e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0146890297132   	T                 	2.9295974557e+02	(2.1298889229e+00 5.0128493606e-01 1.7042737413e+00)	5	1.5668770287e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0149394621266   	T                 	2.9295806047e+02	(2.5440478106e+00 5.0172800958e-01 1.3029027916e+00)	5	1.5654914392e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.01518989454     	T                 	2.9295058968e+02	(2.5440478106e+00 5.0172800958e-01 1.3029027916e+00)	5	1.5635060360e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0154403269534   	T                 	2.9293344916e+02	(2.5440478106e+00 5.0172800958e-01 1.3029027916e+00)	5	1.5638855280e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0156907593667   	T                 	2.9290499566e+02	(2.5440478106e+00 5.0172800958e-01 1.3029027916e+00)	5	1.5650249783e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0159411917801   	T                 	2.9286976654e+02	(2.5440478106e+00 5.0172800958e-01 1.3029027916e+00)	5	1.5658651028e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0161916241935   	T                 	2.9283849680e+02	(2.5440478106e+00 5.0172800958e-01 1.3029027916e+00)	5	1.5661698720e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0164420566069   	T                 	2.9282272433e+02	(2.5440478106e+00 5.0172800958e-01 1.3029027916e+00)	5	1.5661989746e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0166924890203   	T                 	2.9282832110e+02	(2.5440478106e+00 5.0172800958e-01 1.3029027916e+00)	5	1.5661094729e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0169429214336   	T                 	2.9285309373e+02	(2.5440478106e+00 5.0172800958e-01 1.3029027916e+00)	5	1.5659728213e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.017193353847    	T                 	2.9286529846e+02	(2.5424685427e+00 3.0120284286e-01 9.0185792767e-01)	5	1.5658931397e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0174437862604   	T                 	2.9288755054e+02	(2.5424685427e+00 3.0120284286e-01 9.0185792767e-01)	5	1.5658585703e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0176942186738   	T                 	2.9291635666e+02	(2.5424685427e+00 3.0120284286e-01 9.0185792767e-01)	5	1.5658292596e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0179446510872   	T                 	2.9292855950e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5657939538e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0181950835005   	T                 	2.9292355725e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5657680814e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0184455159139   	T                 	2.9291627308e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5657631872e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0186959483273   	T                 	2.9291065974e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5657724753e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0189463807407   	T                 	2.9289808816e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5657837475e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0191968131541   	T                 	2.9287701546e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5657927335e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0194472455675   	T                 	2.9286319317e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5658013999e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0196976779808   	T                 	2.9285386140e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5658079828e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0199481103942   	T                 	2.9284694166e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5658056529e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0201985428076   	T                 	2.9283666362e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5657887565e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.020448975221    	T                 	2.9282760875e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5657582150e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0206994076344   	T                 	2.9282117224e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5657210477e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0209498400477   	T                 	2.9284965791e+02	(5.0152753617e+00 1.1727487222e+00 2.6278167541e+00)	7	1.5656856528e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0212002724611   	T                 	2.9280811473e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5656582845e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0214507048745   	T                 	2.9281598566e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5656430833e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0217011372879   	T                 	2.9281088367e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5656435181e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0219515697013   	T                 	2.9279629962e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5656626069e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0222020021147   	T                 	2.9277928239e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5657029335e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.022452434528    	T                 	2.9274925282e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5657672281e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0227028669414   	T                 	2.9272895080e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5658586567e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0229532993548   	T                 	2.9271648141e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5659803002e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0232037317682   	T                 	2.9270006955e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5661316858e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0234541641816   	T                 	2.9268150862e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5663072141e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0237045965949   	T                 	2.9266674784e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5664962126e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0239550290083   	T                 	2.9265606824e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5666860440e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0242054614217   	T                 	2.9264764804e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5668685422e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0244558938351   	T                 	2.9264112314e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5670407201e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0247063262485   	T                 	2.9263643569e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5672025482e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0249567586618   	T                 	2.9263288751e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5673536010e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0252071910752   	T                 	2.9262946701e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5674939864e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0254576234886   	T                 	2.9262513742e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5676239707e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.025708055902    	T                 	2.9261976939e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5677430420e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0259584883154   	T                 	2.9261244147e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5678514421e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0262089207288   	T                 	2.9260140436e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5679529629e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0264593531421   	T                 	2.9258801087e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5680546102e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0267097855555   	T                 	2.9257420637e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5681630340e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0269602179689   	T                 	2.9256008571e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5682813239e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0272106503823   	T                 	2.9254861731e+02	(4.8029713007e+00 1.0728878108e+00 4.7806545969e-01)	5	1.5684079213e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0274610827957   	T                 	2.9253492130e+02	(5.0152753617e+00 1.1727487222e+00 2.6278167541e+00)	7	1.5685407545e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.027711515209    	T                 	2.9251697263e+02	(5.0152753617e+00 1.1727487222e+00 2.6278167541e+00)	7	1.5686770004e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0279619476224   	T                 	2.9250154923e+02	(5.0152753617e+00 1.1727487222e+00 2.6278167541e+00)	7	1.5688131702e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
0.0282123800358   	T                 	2.9248853679e+02	(5.0152753617e+00 1.1727487222e+00 2.6278167541e+00)	7	1.5689455224e+03	(2.3365670349e+00 1.0028723758e-01 1.5038837025e+00)	5
