Simulation_Iteration,Time,deltaT,PIMPLE_Iterations
96,822.75,0.0002504324134,19
97,830.02,0.0002504324134,19
98,837.32,0.0002504324134,19
99,844.75,0.0002504324134,19
100,852.09,0.0002504324134,19
101,859.4,0.0002504324134,19
102,866.43,0.0002504324134,18
103,873.3,0.0002504324134,18
104,880.25,0.0002504324134,18
105,887.18,0.0002504324134,18
106,894.07,0.0002504324134,18
107,900.96,0.0002504324134,18
108,907.83,0.0002504324134,18
109,914.71,0.0002504324134,18
110,921.61,0.0002504324134,18
111,928.67,0.0002504324134,18
112,935.56,0.0002504324134,18
113,942.66,0.0002504324134,18
114,949.7,0.0002504324134,18
115,956.78,0.0002504324134,18
116,963.8,0.0002504324134,18
117,971.01,0.0002504324134,18
118,978.23,0.0002504324134,18
119,985.18,0.0002504324134,18
120,992.1,0.0002504324134,18
121,999.03,0.0002504324134,18
122,1005.91,0.0002504324134,18
123,1012.78,0.0002504324134,18
124,1019.66,0.0002504324134,18
125,1026.54,0.0002504324134,18
126,1033.44,0.0002504324134,18
127,1040.57,0.0002504324134,18
128,1047.55,0.0002504324134,18
129,1054.46,0.0002504324134,18
130,1061.65,0.0002504324134,18
131,1068.74,0.0002504324134,18
132,1075.75,0.0002504324134,18
133,1082.76,0.0002504324134,18
134,1089.73,0.0002504324134,18
135,1096.72,0.0002504324134,18
136,1103.8,0.0002504324134,18
137,1110.86,0.0002504324134,18
138,1117.73,0.0002504324134,18
139,1124.63,0.0002504324134,18
140,1131.52,0.0002504324134,18
141,1138.38,0.0002504324134,18
142,1145.29,0.0002504324134,18
143,1152.22,0.0002504324134,18
144,1159.3,0.0002504324134,18
145,1166.23,0.0002504324134,18
146,1172.71,0.0002504324134,17
147,1179.28,0.0002504324134,17
148,1185.76,0.0002504324134,17
149,1192.26,0.0002504324134,17
150,1198.88,0.0002504324134,17
151,1205.55,0.0002504324134,17
152,1212.35,0.0002504324134,17
153,1219.2,0.0002504324134,17
154,1225.83,0.0002504324134,17
155,1232.34,0.0002504324134,17
156,1238.86,0.0002504324134,17
157,1245.68,0.0002504324134,17
158,1252.55,0.0002504324134,17
159,1259.39,0.0002504324134,17
160,1265.9,0.0002504324134,17
161,1272.38,0.0002504324134,17
162,1278.88,0.0002504324134,17
163,1285.42,0.0002504324134,17
164,1291.96,0.0002504324134,17
165,1298.46,0.0002504324134,17
166,1305.02,0.0002504324134,17
167,1311.54,0.0002504324134,17
168,1318.07,0.0002504324134,17
169,1324.54,0.0002504324134,17
170,1330.98,0.0002504324134,17
171,1337.42,0.0002504324134,17
172,1344.09,0.0002504324134,17
173,1350.82,0.0002504324134,17
174,1357.66,0.0002504324134,17
175,1364.76,0.0002504324134,17
176,1371.71,0.0002504324134,17
177,1378.26,0.0002504324134,17
178,1384.75,0.0002504324134,17
179,1391.38,0.0002504324134,17
180,1397.9,0.0002504324134,17
181,1404.4,0.0002504324134,17
182,1411.01,0.0002504324134,17
183,1417.5,0.0002504324134,17
184,1423.93,0.0002504324134,17
185,1430.33,0.0002504324134,17
186,1436.73,0.0002504324134,17
187,1443.15,0.0002504324134,17
188,1449.61,0.0002504324134,17
189,1456.27,0.0002504324134,17
190,1463,0.0002504324134,17
191,1469.9,0.0002504324134,17
192,1476.75,0.0002504324134,17
193,1483.44,0.0002504324134,17
194,1489.95,0.0002504324134,17
195,1496.51,0.0002504324134,17
196,1503.07,0.0002504324134,17
197,1509.64,0.0002504324134,17
198,1516.21,0.0002504324134,17
199,1522.97,0.0002504324134,17
200,1529.76,0.0002504324134,17
201,1536.19,0.0002504324134,17
202,1542.6,0.0002504324134,17
203,1549.05,0.0002504324134,17
204,1555.63,0.0002504324134,17
205,1562.06,0.0002504324134,17
206,1568.53,0.0002504324134,17
207,1575.23,0.0002504324134,17
208,1582.16,0.0002504324134,17
209,1588.72,0.0002504324134,16
210,1595.07,0.0002504324134,16
211,1601.49,0.0002504324134,16
212,1607.79,0.0002504324134,16
213,1613.99,0.0002504324134,16
214,1620.05,0.0002504324134,16
215,1626.14,0.0002504324134,16
216,1632.35,0.0002504324134,16
217,1638.73,0.0002504324134,16
218,1645.19,0.0002504324134,16
219,1651.47,0.0002504324134,16
220,1657.97,0.0002504324134,16
221,1664,0.0002504324134,16
222,1670,0.0002504324134,16
223,1676.15,0.0002504324134,16
224,1682.33,0.0002504324134,16
225,1688.43,0.00025,16
226,1694.77,0.00025,16
227,1700.87,0.00025,16
228,1707.01,0.00025,16
229,1713.18,0.00025,16
230,1719.27,0.00025,16
231,1725.38,0.00025,16
232,1731.41,0.00025,16
233,1737.46,0.00025,16
234,1743.57,0.00025,16
235,1749.74,0.00025,16
236,1755.84,0.00025,16
237,1761.91,0.00025,16
238,1768.01,0.00025,16
239,1774.24,0.00025,16
240,1780.26,0.00025,16
241,1786.35,0.00025,16
242,1792.41,0.00025,16
243,1798.43,0.00025,16
244,1804.44,0.00025,16
245,1810.52,0.00025,16
246,1816.92,0.00025,16
247,1823.18,0.00025,16
248,1829.22,0.00025,16
249,1835.29,0.00025,16
250,1841.52,0.00025,16
251,1847.63,0.00025,16
252,1853.75,0.00025,16
253,1859.84,0.00025,16
254,1866.1,0.00025,16
255,1872.17,0.00025,16
256,1878.23,0.00025,16
257,1884.42,0.00025,16
258,1890.58,0.00025,16
259,1896.62,0.00025,16
260,1902.64,0.00025,16
261,1908.76,0.00025,16
262,1914.83,0.00025,16
263,1920.97,0.00025,16
264,1927.03,0.00025,16
265,1933.2,0.00025,16
266,1939.37,0.00025,16
267,1945.52,0.00025,16
268,1951.74,0.00025,16
269,1958.03,0.00025,16
270,1964.2,0.00025,16
271,1970.23,0.00025,16
272,1976.25,0.00025,16
273,1982.39,0.00025,16
274,1988.64,0.00025,16
275,1994.81,0.00025,16
276,2001.09,0.00025,16
277,2007.39,0.00025,16
278,2013.61,0.00025,16
279,2019.91,0.00025,16
280,2026.2,0.00025,16
281,2032.42,0.00025,16
282,2038.17,0.00025,15
283,2043.84,0.00025,15
284,2049.66,0.00025,15
285,2055.46,0.00025,15
286,2061.17,0.00025,15
287,2066.82,0.00025,15
288,2072.55,0.00025,15
289,2078.22,0.00025,15
290,2083.86,0.00025,15
291,2089.5,0.00025,15
292,2095.4,0.00025,15
293,2101.83,0.00025,15
294,2108.38,0.0002481060606,15
295,2114.53,0.0002462264692,15
296,2120.43,0.0002443611172,15
297,2126.27,0.0002443611172,15
298,2132.13,0.0002424957652,15
299,2138.14,0.0002388215869,15
300,2144.14,0.0002370123325,15
301,2150.05,0.0002352167845,15
302,2155.86,0.0002334348391,15
303,2161.69,0.0002316663934,15
304,2167.51,0.000229911345,15
305,2173.27,0.0002281695923,15
306,2178.93,0.0002264410348,15
307,2184.56,0.0002247255724,15
308,2190.18,0.000223023106,15
309,2195.81,0.000221333537,15
310,2201.49,0.0002196567678,15
311,2207.15,0.0002196567678,15
312,2212.85,0.0002179799986,15
313,2218.64,0.0002163160291,15
314,2224.32,0.0002146647617,15
315,2229.94,0.0002146647617,15
316,2235.61,0.0002130134943,15
317,2241.32,0.0002130134943,15
318,2247.06,0.0002113622269,15
319,2252.81,0.00020972376,15
320,2258.58,0.00020972376,15
321,2264.3,0.0002080852932,15
322,2269.98,0.0002064596268,15
323,2275.67,0.0002064596268,15
324,2281.38,0.0002048339605,15
325,2287.04,0.0002032210946,15
326,2292.28,0.0002032210946,14
327,2297.53,0.0002016082288,14
328,2303,0.0002000081635,14
329,2308.64,0.0002000081635,14
330,2314.18,0.0001984080982,14
331,2319.69,0.0001984080982,14
332,2325.24,0.0001968080329,14
333,2330.76,0.0001952208713,14
334,2336.27,0.0001952208713,14
335,2341.58,0.0001936337098,14
336,2346.91,0.0001936337098,14
337,2352.22,0.0001920465482,14
338,2357.57,0.0001920465482,14
339,2362.85,0.0001904593866,14
340,2368.09,0.0001888853421,14
341,2373.37,0.0001888853421,14
342,2378.65,0.0001873112976,14
343,2383.95,0.0001873112976,14
344,2389.24,0.0001857372531,14
345,2394.55,0.0001857372531,14
346,2399.8,0.0001841632086,14
347,2405.13,0.0001841632086,14
348,2410.64,0.0001825891641,14
349,2416.23,0.0001825891641,14
350,2422.25,0.0001810151195,14
351,2428.06,0.0001810151195,14
352,2433.59,0.000179441075,14
353,2439.13,0.000179441075,14
354,2444.44,0.0001778670305,14
355,2449.8,0.0001778670305,14
356,2455.1,0.000176292986,14
357,2460.43,0.000176292986,14
358,2465.9,0.0001747189415,14
359,2471.49,0.0001747189415,14
360,2476.73,0.000173144897,14
361,2482.02,0.000173144897,14
362,2487.31,0.0001715708524,14
363,2492.66,0.0001700111174,14
364,2497.94,0.0001700111174,14
365,2503.29,0.0001684513824,14
366,2508.61,0.0001684513824,14
367,2514.07,0.0001668916474,14
368,2519.56,0.0001668916474,14
369,2524.97,0.0001653319123,14
370,2530.44,0.0001637867543,14
371,2535.96,0.0001637867543,14
372,2541.49,0.0001622415962,14
373,2546.76,0.0001622415962,13
374,2551.95,0.0001622415962,13
375,2556.9,0.0001606815809,13
376,2561.88,0.0001606815809,13
377,2566.76,0.0001591215655,13
378,2571.69,0.0001591215655,13
379,2576.63,0.0001591215655,13
380,2581.57,0.0001575461045,13
381,2586.53,0.0001575461045,13
382,2591.5,0.0001575461045,13
383,2596.43,0.0001575461045,13
384,2601.33,0.0001559384912,13
385,2606.3,0.0001559384912,13
386,2611.27,0.0001559384912,13
387,2616.33,0.0001559384912,13
388,2621.47,0.0001542970334,13
389,2626.59,0.0001542970334,13
390,2631.57,0.0001526555756,13
391,2636.58,0.0001526555756,13
392,2641.49,0.0001526555756,13
393,2646.4,0.0001526555756,13
394,2651.34,0.0001509780418,13
395,2656.43,0.0001509780418,13
396,2661.52,0.0001509780418,13
397,2666.65,0.0001492816593,13
398,2671.88,0.0001492816593,13
399,2677.06,0.0001492816593,13
400,2682.21,0.0001475657781,13
401,2687.32,0.0001475657781,13
402,2692.51,0.0001475657781,13
403,2697.73,0.0001458297102,13
404,2702.69,0.0001458297102,13
405,2707.59,0.0001458297102,13
406,2712.49,0.0001440727257,13
407,2717.46,0.0001440727257,13
408,2722.58,0.0001440727257,13
409,2727.66,0.0001440727257,13
410,2732.73,0.0001422718166,13
411,2737.64,0.0001422718166,13
412,2742.58,0.0001422718166,13
413,2747.6,0.0001422718166,13
414,2752.69,0.0001404241307,13
415,2757.66,0.0001404241307,13
416,2762.7,0.0001404241307,13
417,2767.73,0.0001404241307,13
418,2772.64,0.0001385265073,13
419,2777.6,0.0001385265073,13
420,2782.55,0.0001385265073,13
421,2787.62,0.0001385265073,13
422,2792.76,0.0001365754297,13
423,2797.94,0.0001365754297,13
424,2803.22,0.0001365754297,13
425,2808.46,0.0001365754297,13
426,2813.22,0.0001365754297,12
427,2817.86,0.0001345369905,12
428,2822.46,0.0001345369905,12
429,2827.09,0.0001345369905,12
430,2831.82,0.0001345369905,12
431,2836.59,0.0001345369905,12
432,2841.24,0.0001324014827,12
433,2845.83,0.0001324014827,12
434,2850.34,0.0001324014827,12
435,2854.82,0.0001324014827,12
436,2859.33,0.0001324014827,12
437,2864.03,0.0001324014827,12
438,2868.58,0.0001301186985,12
439,2873.1,0.0001301186985,12
440,2877.61,0.0001301186985,12
441,2882.13,0.0001301186985,12
442,2886.66,0.0001301186985,12
443,2891.17,0.000127709093,12
444,2895.68,0.000127709093,12
445,2900.16,0.000127709093,12
446,2904.69,0.000127709093,12
447,2909.19,0.000127709093,12
448,2913.7,0.000127709093,12
449,2918.27,0.000127709093,12
450,2922.87,0.0001250484869,12
451,2927.51,0.0001250484869,12
452,2932.31,0.0001250484869,12
453,2937.05,0.0001250484869,12
454,2941.83,0.0001250484869,12
455,2946.69,0.0001250484869,12
456,2951.6,0.0001221403825,12
457,2956.52,0.0001221403825,12
458,2961.27,0.0001221403825,12
459,2965.83,0.0001221403825,12
460,2970.43,0.0001221403825,12
461,2975.06,0.0001221403825,12
462,2979.59,0.0001221403825,12
463,2984.12,0.0001221403825,12
464,2988.61,0.0001221403825,12
465,2993.18,0.0001186506573,12
466,2997.73,0.0001186506573,12
467,3002.24,0.0001186506573,12
468,3006.76,0.0001186506573,12
469,3011.29,0.0001186506573,12
470,3015.88,0.0001186506573,12
471,3020.36,0.0001186506573,12
472,3024.87,0.0001186506573,12
473,3029.4,0.0001186506573,12
474,3033.92,0.0001186506573,12
475,3038.47,0.0001186506573,12
476,3043.09,0.0001186506573,12
477,3047.68,0.0001186506573,12
478,3052.32,0.0001186506573,12
479,3057.27,0.0001186506573,12
480,3062.13,0.0001186506573,12
481,3066.76,0.0001127181245,12
482,3070.9,0.0001127181245,11
483,3075.07,0.0001127181245,11
484,3079.26,0.0001127181245,11
485,3083.56,0.0001127181245,11
486,3088.06,0.0001127181245,11
487,3092.35,0.0001127181245,11
488,3096.57,0.0001127181245,11
489,3100.74,0.0001127181245,11
490,3104.96,0.0001127181245,11
491,3109.23,0.0001127181245,11
492,3113.52,0.0001127181245,11
493,3117.7,0.0001127181245,11
494,3121.81,0.0001127181245,11
495,3125.95,0.0001127181245,11
496,3130.08,0.0001127181245,11
497,3134.26,0.0001127181245,11
498,3138.43,0.0001127181245,11
499,3142.57,0.0001127181245,11
500,3146.7,0.0001127181245,11
501,3150.85,0.0001111111111,11
502,3155.23,0.0001108641975,11
503,3159.49,0.0001106178326,11
504,3163.61,0.0001103720152,11
505,3167.85,0.0001101267441,11
506,3171.98,0.0001101267441,11
507,3176.16,0.000109881473,11
508,3180.34,0.0001096367481,11
509,3184.5,0.0001091494736,11
510,3188.64,0.0001089069192,11
511,3192.77,0.0001086649039,11
512,3196.91,0.0001084234263,11
513,3201.07,0.0001081824854,11
514,3205.27,0.0001077027404,11
515,3209.51,0.0001074639317,11
516,3213.73,0.0001072256524,11
517,3218.06,0.0001069879016,11
518,3222.37,0.0001067506778,11
519,3226.7,0.0001065139801,11
520,3231.12,0.0001062778072,11
521,3235.56,0.0001060421579,11
522,3239.94,0.0001058070312,11
523,3244.28,0.0001055724258,11
524,3248.63,0.0001053383406,11
525,3252.92,0.0001053383406,11
526,3257.15,0.0001051042554,11
527,3261.38,0.0001048706904,11
528,3265.58,0.0001046376444,11
529,3269.83,0.0001044051163,11
530,3274,0.000104173105,11
531,3278.14,0.0001039416092,11
532,3282.29,0.0001037106278,11
533,3286.47,0.0001034801598,11
534,3290.67,0.0001034801598,11
535,3294.81,0.0001032496917,11
536,3298.95,0.0001030197369,11
537,3303.08,0.0001027902943,11
538,3307.24,0.0001025613627,11
539,3311.51,0.0001023329409,11
540,3316.05,0.0001021050279,11
541,3320.44,0.0001018776225,11
542,3324.39,0.0001018776225,10
543,3328.26,0.0001016502171,10
544,3332.06,0.0001011974322,10
545,3335.87,0.0001011974322,10
546,3339.68,0.0001009715451,10
547,3343.5,0.0001007461622,10
548,3347.35,0.0001005212823,10
549,3351.18,0.0001002969045,10
550,3354.97,0.0001000730274,10
551,3358.78,9.984965015e-05,10
552,3362.61,9.962677147e-05,10
553,3366.41,9.940439028e-05,10
554,3370.24,9.918250548e-05,10
555,3374.29,9.896111596e-05,10
556,3378.28,9.874022061e-05,10
557,3382.32,9.851981833e-05,10
558,3386.28,9.829990803e-05,10
559,3390.26,9.808048859e-05,10
560,3394.18,9.786155893e-05,10
561,3398.11,9.764311795e-05,10
562,3402.01,9.742516456e-05,10
563,3405.97,9.720769767e-05,10
564,3409.91,9.699071621e-05,10
565,3413.68,9.699071621e-05,10
566,3417.46,9.677373474e-05,10
567,3421.19,9.655723869e-05,10
568,3424.94,9.634122697e-05,10
569,3428.68,9.634122697e-05,10
570,3432.46,9.612521525e-05,10
571,3436.21,9.590968786e-05,10
572,3439.98,9.590968786e-05,10
573,3443.78,9.569416047e-05,10
574,3447.58,9.547911741e-05,10
575,3451.43,9.547911741e-05,10
576,3455.28,9.526407436e-05,10
577,3459.06,9.504951563e-05,10
578,3462.89,9.483544014e-05,10
579,3466.66,9.462184681e-05,10
580,3470.52,9.440873454e-05,10
581,3474.34,9.419610226e-05,10
582,3478.12,9.398394887e-05,10
583,3481.9,9.377227331e-05,10
584,3485.69,9.35610745e-05,10
585,3489.52,9.335035136e-05,10
586,3493.5,9.314010282e-05,10
587,3497.39,9.293032781e-05,10
588,3501.19,9.293032781e-05,10
589,3505.1,9.272055281e-05,10
590,3508.85,9.251125133e-05,10
591,3512.66,9.230242232e-05,10
592,3516.39,9.230242232e-05,10
593,3520.28,9.209359331e-05,10
594,3524.01,9.188523677e-05,10
595,3527.85,9.188523677e-05,10
596,3531.6,9.167688022e-05,10
597,3535.48,9.146899614e-05,10
598,3539.43,9.126158345e-05,10
599,3543.18,9.126158345e-05,10
600,3546.98,9.105417076e-05,10
601,3550.74,9.084722946e-05,10
602,3554.47,9.084722946e-05,10
603,3558.2,9.064028817e-05,10
604,3562.14,9.043381826e-05,10
605,3565.92,9.043381826e-05,10
606,3569.69,9.022734836e-05,10
607,3573.09,9.002134984e-05,9
608,3576.48,9.002134984e-05,9
609,3579.87,8.981535133e-05,9
610,3583.22,8.981535133e-05,9
611,3586.59,8.960935282e-05,9
612,3589.97,8.940382678e-05,9
613,3593.41,8.940382678e-05,9
614,3596.87,8.919830074e-05,9
615,3600.31,8.899324718e-05,9
616,3603.68,8.899324718e-05,9
617,3607.08,8.878819361e-05,9
618,3610.56,8.858361252e-05,9
619,3613.93,8.858361252e-05,9
620,3617.51,8.837903143e-05,9
621,3620.89,8.817492281e-05,9
622,3624.25,8.817492281e-05,9
623,3627.63,8.79708142e-05,9
624,3631.03,8.79708142e-05,9
625,3634.46,8.79708142e-05,9
626,3637.85,8.776623091e-05,9
627,3641.25,8.776623091e-05,9
628,3644.69,8.756164762e-05,9
629,3648.05,8.756164762e-05,9
630,3651.44,8.735706433e-05,9
631,3654.81,8.735706433e-05,9
632,3658.23,8.735706433e-05,9
633,3661.62,8.71520008e-05,9
634,3665.03,8.71520008e-05,9
635,3668.37,8.694693727e-05,9
636,3671.72,8.674235624e-05,9
637,3675.07,8.674235624e-05,9
638,3678.47,8.653777521e-05,9
639,3681.83,8.633367668e-05,9
640,3685.18,8.633367668e-05,9
641,3688.54,8.612957816e-05,9
642,3691.9,8.612957816e-05,9
643,3695.32,8.592547963e-05,9
644,3698.75,8.572186475e-05,9
645,3702.2,8.572186475e-05,9
646,3705.66,8.551824987e-05,9
647,3709.08,8.551824987e-05,9
648,3712.48,8.531463499e-05,9
649,3715.91,8.51115049e-05,9
650,3719.32,8.51115049e-05,9
651,3722.7,8.490837482e-05,9
652,3726.12,8.490837482e-05,9
653,3729.62,8.470524474e-05,9
654,3733.01,8.450260061e-05,9
655,3736.42,8.430044128e-05,9
656,3739.83,8.430044128e-05,9
657,3743.28,8.409828195e-05,9
658,3746.7,8.409828195e-05,9
659,3750.09,8.389612262e-05,9
660,3753.44,8.389612262e-05,9
661,3756.79,8.369396328e-05,9
662,3760.14,8.349229108e-05,9
663,3763.5,8.349229108e-05,9
664,3766.84,8.329061888e-05,9
665,3770.21,8.308943381e-05,9
666,3773.55,8.308943381e-05,9
667,3776.91,8.288824874e-05,9
668,3780.25,8.268755081e-05,9
669,3783.63,8.248733882e-05,9
670,3786.99,8.248733882e-05,9
671,3790.36,8.228712683e-05,9
672,3793.73,8.228712683e-05,9
673,3797.1,8.208691484e-05,9
674,3800.52,8.188718999e-05,9
675,3803.95,8.188718999e-05,9
676,3807,8.168746514e-05,8
677,3810.16,8.168746514e-05,8
678,3813.23,8.168746514e-05,8
679,3816.27,8.148725076e-05,8
680,3819.28,8.148725076e-05,8
681,3822.32,8.128703638e-05,8
682,3825.41,8.128703638e-05,8
683,3828.51,8.108682201e-05,8
684,3831.62,8.108682201e-05,8
685,3834.68,8.088660763e-05,8
686,3837.74,8.088660763e-05,8
687,3840.8,8.068639326e-05,8
688,3843.81,8.068639326e-05,8
689,3846.8,8.048617888e-05,8
690,3849.78,8.048617888e-05,8
691,3852.79,8.048617888e-05,8
692,3855.8,8.028546522e-05,8
693,3858.82,8.028546522e-05,8
694,3861.82,8.008475156e-05,8
695,3864.81,8.008475156e-05,8
696,3867.82,7.988403789e-05,8
697,3870.79,7.988403789e-05,8
698,3873.76,7.988403789e-05,8
699,3876.74,7.968281866e-05,8
700,3879.73,7.968281866e-05,8
701,3882.69,7.948159942e-05,8
702,3885.69,7.948159942e-05,8
703,3888.68,7.928038018e-05,8
704,3891.65,7.928038018e-05,8
705,3894.64,7.907916094e-05,8
706,3897.62,7.907916094e-05,8
707,3900.61,7.88779417e-05,8
708,3903.59,7.88779417e-05,8
709,3906.61,7.867672246e-05,8
710,3909.63,7.867672246e-05,8
711,3912.67,7.847550322e-05,8
712,3915.7,7.847550322e-05,8
713,3918.84,7.827428398e-05,8
714,3922,7.827428398e-05,8
715,3925.28,7.807306474e-05,8
716,3928.72,7.807306474e-05,8
717,3932.21,7.78718455e-05,8
718,3935.49,7.78718455e-05,8
719,3938.69,7.767062627e-05,8
720,3941.87,7.767062627e-05,8
721,3944.91,7.746940703e-05,8
722,3948.15,7.746940703e-05,8
723,3951.18,7.726818779e-05,8
724,3954.21,7.726818779e-05,8
725,3957.2,7.706696855e-05,8
726,3960.19,7.706696855e-05,8
727,3963.28,7.686574931e-05,8
728,3966.26,7.686574931e-05,8
729,3969.4,7.686574931e-05,8
730,3972.44,7.666400194e-05,8
731,3975.46,7.666400194e-05,8
732,3978.49,7.666400194e-05,8
733,3981.52,7.646172225e-05,8
734,3984.53,7.646172225e-05,8
735,3987.64,7.646172225e-05,8
736,3990.65,7.625890601e-05,8
737,3993.66,7.625890601e-05,8
738,3996.68,7.625890601e-05,8
739,3999.69,7.605554892e-05,8
740,4002.67,7.605554892e-05,8
741,4005.7,7.605554892e-05,8
742,4008.72,7.585164665e-05,8
743,4011.75,7.585164665e-05,8
744,4014.76,7.585164665e-05,8
745,4017.73,7.564719477e-05,8
746,4020.75,7.564719477e-05,8
747,4023.81,7.544274289e-05,8
748,4026.91,7.544274289e-05,8
749,4029.61,7.523829102e-05,7
750,4032.29,7.523829102e-05,7
751,4035.04,7.523829102e-05,7
752,4037.82,7.503328205e-05,7
753,4040.61,7.503328205e-05,7
754,4043.27,7.482827308e-05,7
755,4045.92,7.482827308e-05,7
756,4048.57,7.482827308e-05,7
757,4051.23,7.482827308e-05,7
758,4053.9,7.462213459e-05,7
759,4056.53,7.462213459e-05,7
760,4059.18,7.462213459e-05,7
761,4061.84,7.462213459e-05,7
762,4064.5,7.462213459e-05,7
763,4067.17,7.441427349e-05,7
764,4069.84,7.441427349e-05,7
765,4072.59,7.441427349e-05,7
766,4075.26,7.441427349e-05,7
767,4077.92,7.420524463e-05,7
768,4080.54,7.420524463e-05,7
769,4083.17,7.420524463e-05,7
770,4085.79,7.420524463e-05,7
771,4088.41,7.399503147e-05,7
772,4091.03,7.399503147e-05,7
773,4093.65,7.399503147e-05,7
774,4096.27,7.399503147e-05,7
775,4099.02,7.37836171e-05,7
776,4101.65,7.37836171e-05,7
777,4104.29,7.37836171e-05,7
778,4106.98,7.37836171e-05,7
779,4109.67,7.357098419e-05,7
780,4112.3,7.357098419e-05,7
781,4114.94,7.357098419e-05,7
782,4117.65,7.357098419e-05,7
783,4120.35,7.357098419e-05,7
784,4123.08,7.335649153e-05,7
785,4125.91,7.335649153e-05,7
786,4128.64,7.335649153e-05,7
787,4131.41,7.335649153e-05,7
788,4134.06,7.314073714e-05,7
789,4136.7,7.314073714e-05,7
790,4139.35,7.314073714e-05,7
791,4142.02,7.314073714e-05,7
792,4144.73,7.292370231e-05,7
793,4147.38,7.292370231e-05,7
794,4150.02,7.292370231e-05,7
795,4152.64,7.270601962e-05,7
796,4155.23,7.270601962e-05,7
797,4157.86,7.248833693e-05,7
798,4160.47,7.248833693e-05,7
799,4163.12,7.248833693e-05,7
800,4165.78,7.226999856e-05,7
801,4168.46,7.226999856e-05,7
802,4171.12,7.20516602e-05,7
803,4173.78,7.20516602e-05,7
804,4176.43,7.20516602e-05,7
805,4179.07,7.183265819e-05,7
806,4181.71,7.183265819e-05,7
807,4184.37,7.183265819e-05,7
808,4187.02,7.161298645e-05,7
809,4189.68,7.161298645e-05,7
810,4192.41,7.161298645e-05,7
811,4195.09,7.161298645e-05,7
812,4197.76,7.139195872e-05,7
813,4200.4,7.139195872e-05,7
814,4203.04,7.139195872e-05,7
815,4205.69,7.117024456e-05,7
816,4208.35,7.117024456e-05,7
817,4211.05,7.117024456e-05,7
818,4213.74,7.094783755e-05,7
819,4216.04,7.094783755e-05,6
820,4218.32,7.094783755e-05,6
821,4220.59,7.072473114e-05,6
822,4222.84,7.072473114e-05,6
823,4225.13,7.072473114e-05,6
