# Continuity error
# Time            # Local           # Global          # Cumulative      
0.05              6.7664035789e-08	1.1252887288e-09	1.1252887288e-09
0.1               8.5290196970e-08	9.3773708183e-09	1.0502659547e-08
0.15              1.2580623510e-07	2.6942072322e-08	3.7444731869e-08
0.2               2.6023956041e-07	1.3731619163e-08	5.1176351032e-08
0.25              8.6860253476e-07	7.5152187986e-08	1.2632853902e-07
0.3               1.3473666470e-06	1.2447017228e-07	2.5079871130e-07
